season,week,franchise_id,player_id,contractYear,status,contractInfo,salary,as_of
2025,12,0009,13189,2,ROSTER,2024 oEXT,10.45,2025-11-21
2025,12,0009,15238,5,ROSTER,2024 iEXT,9.74,2025-11-21
2025,12,0009,16221,5,ROSTER,2024 iEXT,3.73,2025-11-21
2025,12,0009,14162,1,ROSTER,2022 iEXT,16.34,2025-11-21
2025,12,0009,15721,2,ROSTER,2025 ORFA3,3.41,2025-11-21
2025,12,0009,16582,3,ROSTER,2024 2.12,1.54,2025-11-21
2025,12,0009,17083,4,ROSTER,2025 1.12,2.9,2025-11-21
2025,12,0009,17122,4,ROSTER,2025 2.12,1.56,2025-11-21
2025,12,0009,17120,4,ROSTER,2025 2.16,1.43,2025-11-21
2025,12,0009,17080,4,ROSTER,2025 3.04,1.33,2025-11-21
2025,12,0009,17108,4,ROSTER,2025 3.08,1.25,2025-11-21
2025,12,0009,17157,4,ROSTER,2025 3.10,1.21,2025-11-21
2025,12,0009,17060,4,ROSTER,2025 4.17,0.98,2025-11-21
2025,12,0009,16703,2,ROSTER,2024 UDFA,0.94,2025-11-21
2025,12,0009,13610,1,ROSTER,2025 UFA,2.7,2025-11-21
2025,12,0009,17155,4,ROSTER,2025 5.21,0.94,2025-11-21
2025,12,0009,15779,5,ROSTER,2024 iEXT,4.82,2025-11-21
2025,12,0009,17082,4,ROSTER,2025 3.21,1.08,2025-11-21
2025,12,0009,14105,1,ROSTER,2023 UFA,11.98,2025-11-21
2025,12,0009,13164,2,ROSTER,2024 UFA,15.84,2025-11-21
2025,12,0009,12735,2,ROSTER,2024 UFA,5.15,2025-11-21
2025,12,0009,16927,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0009,15405,1,ROSTER,2025 UFA,1.9,2025-11-21
2025,12,0009,14210,1,ROSTER,2025 UFA,6.6,2025-11-21
2025,12,0009,16799,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0009,17171,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0009,16240,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0009,16693,3,ROSTER,2024 3.19,1.12,2025-11-21
2025,12,0009,16584,3,ROSTER,2024 1.06,4.43,2025-11-21
2025,12,0009,14247,2,ROSTER,2025 UFA,5.51,2025-11-21
2025,12,0009,14982,1,ROSTER,2025 UFA,1.9,2025-11-21
2025,12,0009,16102,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0009,13208,1,ROSTER,2025 UFA,12.6,2025-11-21
2025,12,0009,16384,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0009,17214,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0009,14227,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0009,16018,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0009,15261,1,ROSTER,2025 oEXT,8.68,2025-11-21
2025,12,0009,12437,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0009,13888,1,ROSTER,2025 UFA,1.9,2025-11-21
2025,12,0009,15622,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0009,16492,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0009,13715,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0009,16216,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0009,17063,4,INJURED_RESERVE,2025 4.18,0.97,2025-11-21
2025,12,0009,16596,3,INJURED_RESERVE,2024 3.16,1.14,2025-11-21
2025,12,0009,12801,1,INJURED_RESERVE,2025 UFA,5.0,2025-11-21
2025,12,0009,16152,2,INJURED_RESERVE,2023 1.01,9.94,2025-11-21
2025,12,0009,16635,5,INJURED_RESERVE,2025 iEXT,3.72,2025-11-21
2025,12,0010,13589,2,ROSTER,2021 EXT,24.76,2025-11-21
2025,12,0010,14907,2,ROSTER,2024 iEXT,2.71,2025-11-21
2025,12,0010,15822,1,ROSTER,2022 1.14,3.05,2025-11-21
2025,12,0010,15768,1,ROSTER,2022 2.01,2.63,2025-11-21
2025,12,0010,15815,1,ROSTER,2022 2.04^,5.35,2025-11-21
2025,12,0010,16263,2,ROSTER,2023 2.11,1.67,2025-11-21
2025,12,0010,16185,2,ROSTER,2023 1.06,4.95,2025-11-21
2025,12,0010,16620,3,ROSTER,2024 1.05,4.94,2025-11-21
2025,12,0010,16639,3,ROSTER,2024 2.02,2.07,2025-11-21
2025,12,0010,16626,3,ROSTER,2024 2.04,1.91,2025-11-21
2025,12,0010,14927,1,ROSTER,2024 UFA,2.09,2025-11-21
2025,12,0010,13198,2,ROSTER,2024 UFA,17.82,2025-11-21
2025,12,0010,12739,2,ROSTER,2024 UFA,4.75,2025-11-21
2025,12,0010,14073,1,ROSTER,2024 UFA,18.81,2025-11-21
2025,12,0010,16619,3,ROSTER,2024 3.02,1.38,2025-11-21
2025,12,0010,15352,2,ROSTER,2025 oEXT,2.64,2025-11-21
2025,12,0010,15798,5,ROSTER,2024 iEXT,3.87,2025-11-21
2025,12,0010,15913,1,ROSTER,2024 R/F,1.1,2025-11-21
2025,12,0010,16344,2,ROSTER,2025 oEXT,1.85,2025-11-21
2025,12,0010,16178,2,ROSTER,2024 RRFA,5.5,2025-11-21
2025,12,0010,16870,3,ROSTER,2025 oEXT,1.87,2025-11-21
2025,12,0010,12676,1,ROSTER,2025 oEXT,6.35,2025-11-21
2025,12,0010,14136,2,ROSTER,2025 ORFA2,14.08,2025-11-21
2025,12,0010,15749,2,ROSTER,2025 SRFA,5.35,2025-11-21
2025,12,0010,12305,1,ROSTER,2025 B/R,5.5,2025-11-21
2025,12,0010,17051,4,ROSTER,2025 1.07,4.32,2025-11-21
2025,12,0010,17075,4,ROSTER,2025 1.13,2.72,2025-11-21
2025,12,0010,17103,4,ROSTER,2025 3.02,1.37,2025-11-21
2025,12,0010,12221,2,ROSTER,2025 UFA,9.5,2025-11-21
2025,12,0010,14224,2,ROSTER,2025 UFA,7.22,2025-11-21
2025,12,0010,13764,3,ROSTER,2025 UFA,3.87,2025-11-21
2025,12,0010,8851,2,ROSTER,2025 R/F,1.0,2025-11-21
2025,12,0010,17172,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0010,16684,3,ROSTER,2024 5.04,0.99,2025-11-21
2025,12,0010,15904,1,ROSTER,2025 UFA,4.8,2025-11-21
2025,12,0010,17174,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0010,16725,2,ROSTER,2024 UDFA,0.94,2025-11-21
2025,12,0010,15051,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0010,14221,2,ROSTER,2025 UFA,5.23,2025-11-21
2025,12,0010,13710,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0010,17165,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0010,14928,1,ROSTER,2025 UFA,2.1,2025-11-21
2025,12,0010,13226,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0010,9051,1,ROSTER,2025 RRFA,7.0,2025-11-21
2025,12,0010,16225,2,ROSTER,2023 4.12,1.11,2025-11-21
2025,12,0010,16738,1,INJURED_RESERVE,2025 ERFA,1.1,2025-11-21
2025,12,0010,16640,3,INJURED_RESERVE,2024 5.10,0.98,2025-11-21
2025,12,0010,17166,3,INJURED_RESERVE,2025 UDFA,0.9,2025-11-21
2025,12,0010,14158,3,INJURED_RESERVE,2025 UFA,6.48,2025-11-21
2025,12,0010,12698,2,INJURED_RESERVE,2025 R/F,1.0,2025-11-21
2025,12,0011,14835,3,ROSTER,2023 iEXT,17.35,2025-11-21
2025,12,0011,13772,2,ROSTER,2024 iEXT,7.44,2025-11-21
2025,12,0011,15404,3,ROSTER,2023 iEXT,3.41,2025-11-21
2025,12,0011,14102,2,ROSTER,2022 iEXT,12.11,2025-11-21
2025,12,0011,13284,3,ROSTER,2024 oEXT,5.45,2025-11-21
2025,12,0011,16169,2,ROSTER,2023 2.01,2.31,2025-11-21
2025,12,0011,16266,5,ROSTER,2025 iEXT,3.19,2025-11-21
2025,12,0011,16235,5,ROSTER,2025 iEXT,2.83,2025-11-21
2025,12,0011,15001,3,ROSTER,2024 oEXT,2.62,2025-11-21
2025,12,0011,15751,5,ROSTER,2025 iEXT,17.41,2025-11-21
2025,12,0011,15393,3,ROSTER,2024 oEXT,2.0,2025-11-21
2025,12,0011,16580,3,ROSTER,2024 1.08,3.67,2025-11-21
2025,12,0011,16601,2,ROSTER,2024 5.08,0.99,2025-11-21
2025,12,0011,16616,3,ROSTER,2024 1.04,5.58,2025-11-21
2025,12,0011,14138,1,ROSTER,2022 iEXT,13.6,2025-11-21
2025,12,0011,14148,4,ROSTER,2025 oEXT,7.67,2025-11-21
2025,12,0011,14157,3,ROSTER,2023 UFA,12.78,2025-11-21
2025,12,0011,14867,2,ROSTER,2025 B/R,5.23,2025-11-21
2025,12,0011,17048,4,ROSTER,2025 1.11,3.1,2025-11-21
2025,12,0011,17032,4,ROSTER,2025 2.02,2.14,2025-11-21
2025,12,0011,17053,3,ROSTER,2025 3.20,1.09,2025-11-21
2025,12,0011,15872,1,ROSTER,2025 ERFA,1.1,2025-11-21
2025,12,0011,17035,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0011,15253,2,ROSTER,2025 UFA,6.65,2025-11-21
2025,12,0011,15856,1,ROSTER,2025 UFA,6.3,2025-11-21
2025,12,0011,15357,2,ROSTER,2025 UFA,12.45,2025-11-21
2025,12,0011,15076,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0011,13690,3,ROSTER,2025 iEXT,3.98,2025-11-21
2025,12,0011,14842,3,ROSTER,2023 iEXT,7.62,2025-11-21
2025,12,0011,16723,1,ROSTER,2025 UFA,1.9,2025-11-21
2025,12,0011,15802,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0011,17124,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0011,11985,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0011,14877,1,ROSTER,2025 UFA,1.9,2025-11-21
2025,12,0011,17222,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0011,16786,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0011,17173,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0011,16460,2,ROSTER,2025 R/F,1.0,2025-11-21
2025,12,0011,15881,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0011,16174,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0011,16139,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0011,10413,1,ROSTER,2025 UFA,2.1,2025-11-21
2025,12,0011,12323,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0011,16645,3,INJURED_RESERVE,2024 5.20,0.98,2025-11-21
2025,12,0011,13146,1,INJURED_RESERVE,2025 UFA,3.6,2025-11-21
2025,12,0011,16269,4,INJURED_RESERVE,2025 iEXT,4.18,2025-11-21
2025,12,0011,17044,4,INJURED_RESERVE,2025 1.02,8.23,2025-11-21
2025,12,0011,17150,1,INJURED_RESERVE,2025 UFA,1.1,2025-11-21
2025,12,0011,17114,3,INJURED_RESERVE,2025 3.15,1.14,2025-11-21
2025,12,0011,16583,3,INJURED_RESERVE,2024 1.13,2.6,2025-11-21
2025,12,0011,16697,1,TAXI_SQUAD,2025 UFA,1.0,2025-11-21
2025,12,0011,16714,1,TAXI_SQUAD,2025 UFA,1.0,2025-11-21
2025,12,0012,13593,1,ROSTER,2021 EXT,22.74,2025-11-21
2025,12,0012,14167,2,ROSTER,2022 iEXT,14.95,2025-11-21
2025,12,0012,15692,1,ROSTER,2022 1.05,6.45,2025-11-21
2025,12,0012,13693,1,ROSTER,2022 UFA,3.19,2025-11-21
2025,12,0012,15717,1,ROSTER,2022 2.06,2.16,2025-11-21
2025,12,0012,14164,2,ROSTER,2023 oEXT,3.38,2025-11-21
2025,12,0012,16245,2,ROSTER,2023 3.14,1.24,2025-11-21
2025,12,0012,16653,3,ROSTER,2024 2.03,1.99,2025-11-21
2025,12,0012,16700,3,ROSTER,2024 3.12,1.2,2025-11-21
2025,12,0012,11232,1,ROSTER,2024 UFA,16.72,2025-11-21
2025,12,0012,15863,1,ROSTER,2022 5.21,1.09,2025-11-21
2025,12,0012,16708,3,ROSTER,2024 4.14,1.02,2025-11-21
2025,12,0012,16676,3,ROSTER,2024 4.17,1.01,2025-11-21
2025,12,0012,16211,2,ROSTER,2023 3.10,1.3,2025-11-21
2025,12,0012,16667,2,ROSTER,2024 4.03,1.08,2025-11-21
2025,12,0012,15839,1,ROSTER,2024 R/F,1.1,2025-11-21
2025,12,0012,15895,1,ROSTER,2023 iEXT,1.81,2025-11-21
2025,12,0012,13704,2,ROSTER,2024 UFA,3.76,2025-11-21
2025,12,0012,13163,1,ROSTER,2023 B/R,26.62,2025-11-21
2025,12,0012,13987,1,ROSTER,2025 ERFA,1.09,2025-11-21
2025,12,0012,17068,4,ROSTER,2025 1.15,2.45,2025-11-21
2025,12,0012,17069,4,ROSTER,2025 3.03,1.35,2025-11-21
2025,12,0012,13132,2,ROSTER,2025 UFA,15.2,2025-11-21
2025,12,0012,15972,2,ROSTER,2025 UFA,7.6,2025-11-21
2025,12,0012,16278,1,ROSTER,2023 UDFA,0.98,2025-11-21
2025,12,0012,16314,1,ROSTER,2023 UDFA,0.98,2025-11-21
2025,12,0012,13138,2,ROSTER,2025 R/F,1.0,2025-11-21
2025,12,0012,17049,4,ROSTER,2025 5.15,0.94,2025-11-21
2025,12,0012,16887,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0012,14252,1,ROSTER,2025 R/F,1.0,2025-11-21
2025,12,0012,17058,4,ROSTER,2025 5.13,0.94,2025-11-21
2025,12,0012,17105,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0012,15787,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0012,14358,1,ROSTER,2025 UFA,10.0,2025-11-21
2025,12,0012,16186,2,ROSTER,2023 1.08,4.07,2025-11-21
2025,12,0012,14122,1,ROSTER,2025 UFA,5.9,2025-11-21
2025,12,0012,16752,1,ROSTER,2025 UFA,1.1,2025-11-21
2025,12,0012,14789,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0012,13319,1,ROSTER,2025 B/R,10.5,2025-11-21
2025,12,0012,14143,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0012,16166,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0012,14108,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0012,16846,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0012,14849,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0012,15759,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0012,16257,2,INJURED_RESERVE,2023 3.03,1.43,2025-11-21
2025,12,0012,16615,3,INJURED_RESERVE,2024 1.03,6.38,2025-11-21
2025,12,0012,13743,1,INJURED_RESERVE,2021 EXT,7.41,2025-11-21
2025,12,0012,12263,1,INJURED_RESERVE,2025 UFA,1.9,2025-11-21
2025,12,0013,15237,4,ROSTER,2024 iEXT,17.13,2025-11-21
2025,12,0013,15834,4,ROSTER,2025 iEXT,7.68,2025-11-21
2025,12,0013,15788,1,ROSTER,2022 3.02,1.59,2025-11-21
2025,12,0013,15293,4,ROSTER,2024 iEXT,4.55,2025-11-21
2025,12,0013,16162,2,ROSTER,2023 1.03,7.21,2025-11-21
2025,12,0013,16239,2,ROSTER,2023 1.14,2.66,2025-11-21
2025,12,0013,16256,2,ROSTER,2023 3.01,1.47,2025-11-21
2025,12,0013,16234,2,ROSTER,2023 3.12,1.28,2025-11-21
2025,12,0013,10768,1,ROSTER,2024 SRFA,5.38,2025-11-21
2025,12,0013,14879,3,ROSTER,2024 ORFA4,3.43,2025-11-21
2025,12,0013,13700,2,ROSTER,2024 B/R,9.9,2025-11-21
2025,12,0013,16617,3,ROSTER,2024 1.11,2.93,2025-11-21
2025,12,0013,16618,3,ROSTER,2024 1.10,3.14,2025-11-21
2025,12,0013,16644,3,ROSTER,2024 2.10,1.62,2025-11-21
2025,12,0013,16698,3,ROSTER,2024 4.07,1.06,2025-11-21
2025,12,0013,15831,1,ROSTER,2022 4.02,1.24,2025-11-21
2025,12,0013,14882,1,ROSTER,2023 UFA,1.81,2025-11-21
2025,12,0013,15835,1,ROSTER,2022 2.12^,3.41,2025-11-21
2025,12,0013,14974,2,ROSTER,2025 SRFA,8.25,2025-11-21
2025,12,0013,13130,1,ROSTER,2025 B/R,25.0,2025-11-21
2025,12,0013,17030,4,ROSTER,2025 1.05,5.38,2025-11-21
2025,12,0013,15713,1,ROSTER,2022 4.10,1.19,2025-11-21
2025,12,0013,17123,4,ROSTER,2025 2.05,1.91,2025-11-21
2025,12,0013,13717,1,ROSTER,2025 UFA,3.0,2025-11-21
2025,12,0013,13192,1,ROSTER,2025 UFA,8.9,2025-11-21
2025,12,0013,13227,1,ROSTER,2025 UFA,1.9,2025-11-21
2025,12,0013,14861,4,ROSTER,2025 iEXT,7.37,2025-11-21
2025,12,0013,16295,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0013,16672,3,ROSTER,2024 5.07,0.99,2025-11-21
2025,12,0013,16268,3,ROSTER,2025 iEXT,3.16,2025-11-21
2025,12,0013,17179,4,ROSTER,2025 5.23,0.93,2025-11-21
2025,12,0013,17118,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0013,17212,4,ROSTER,2025 4.11,1.0,2025-11-21
2025,12,0013,16673,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0013,13199,1,ROSTER,2025 UFA,1.9,2025-11-21
2025,12,0013,16787,1,ROSTER,2025 UFA,2.0,2025-11-21
2025,12,0013,11728,1,ROSTER,2024 iEXT,4.25,2025-11-21
2025,12,0013,13632,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0013,10700,1,ROSTER,2024 UFA,15.68,2025-11-21
2025,12,0013,11721,2,ROSTER,2025 UFA,3.71,2025-11-21
2025,12,0013,16733,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0013,15668,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0013,17229,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0013,13303,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0013,16665,3,INJURED_RESERVE,2024 2.07,1.75,2025-11-21
2025,12,0013,17206,3,INJURED_RESERVE,2025 UDFA,0.9,2025-11-21
2025,12,0013,16254,2,INJURED_RESERVE,2023 2.09,1.75,2025-11-21
2025,12,0013,11768,1,INJURED_RESERVE,2025 UFA,1.0,2025-11-21
2025,12,0013,12688,1,INJURED_RESERVE,2025 NEFT,19.75,2025-11-21
2025,12,0014,13604,1,ROSTER,2021 EXT,14.37,2025-11-21
2025,12,0014,15345,3,ROSTER,2024 iEXT,3.71,2025-11-21
2025,12,0014,15712,1,ROSTER,2022 3.09,1.44,2025-11-21
2025,12,0014,15851,1,ROSTER,2022 3.04,1.55,2025-11-21
2025,12,0014,13214,6,ROSTER,2025 iEXT,23.05,2025-11-21
2025,12,0014,15698,1,ROSTER,2024 iEXT,30.55,2025-11-21
2025,12,0014,16148,2,ROSTER,2023 1.05,5.54,2025-11-21
2025,12,0014,16241,2,ROSTER,2023 4.08,1.13,2025-11-21
2025,12,0014,16167,2,ROSTER,2023 2.02,2.21,2025-11-21
2025,12,0014,13251,2,ROSTER,2024 B/R,2.97,2025-11-21
2025,12,0014,16694,3,ROSTER,2024 3.04,1.33,2025-11-21
2025,12,0014,16696,3,ROSTER,2024 2.15,1.44,2025-11-21
2025,12,0014,10816,2,ROSTER,2024 UFA,3.07,2025-11-21
2025,12,0014,16724,3,ROSTER,2024 4.12,1.03,2025-11-21
2025,12,0014,16264,2,ROSTER,2023 5.08,1.06,2025-11-21
2025,12,0014,16622,3,ROSTER,2024 1.15,2.34,2025-11-21
2025,12,0014,12186,2,ROSTER,2024 UFA,22.77,2025-11-21
2025,12,0014,13193,1,ROSTER,2025 ERFA,1.09,2025-11-21
2025,12,0014,15394,1,ROSTER,2025 ERFA,1.09,2025-11-21
2025,12,0014,13298,2,ROSTER,2025 SRFA,5.35,2025-11-21
2025,12,0014,17112,4,ROSTER,2025 1.09,3.61,2025-11-21
2025,12,0014,17106,4,ROSTER,2025 2.13,1.52,2025-11-21
2025,12,0014,17073,4,ROSTER,2025 3.19,1.1,2025-11-21
2025,12,0014,15319,1,ROSTER,2025 UFA,5.5,2025-11-21
2025,12,0014,14182,1,ROSTER,2025 UFA,5.8,2025-11-21
2025,12,0014,13674,1,ROSTER,2025 UFA,8.0,2025-11-21
2025,12,0014,17254,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0014,17119,4,ROSTER,2025 4.13,0.99,2025-11-21
2025,12,0014,17127,4,ROSTER,2025 5.05,0.96,2025-11-21
2025,12,0014,16267,1,ROSTER,2023 UDFA,0.98,2025-11-21
2025,12,0014,17145,4,ROSTER,2025 5.16,0.94,2025-11-21
2025,12,0014,12764,1,ROSTER,2025 UFA,5.3,2025-11-21
2025,12,0014,15241,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0014,14328,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0014,14302,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0014,14600,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0014,17177,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0014,15032,1,ROSTER,2025 UFA,1.9,2025-11-21
2025,12,0014,15821,1,ROSTER,2022 2.09^,5.35,2025-11-21
2025,12,0014,16191,2,ROSTER,2023 3.08,1.33,2025-11-21
2025,12,0014,12785,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0014,15950,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0014,16642,3,ROSTER,2024 5.12,0.98,2025-11-21
2025,12,0014,11671,4,INJURED_RESERVE,2025 iEXT,33.85,2025-11-21
2025,12,0014,17130,3,INJURED_RESERVE,2025 UDFA,0.9,2025-11-21
2025,12,0014,14169,2,INJURED_RESERVE,2025 R/F,1.0,2025-11-21
2025,12,0015,15287,4,ROSTER,2024 iEXT,34.24,2025-11-21
2025,12,0015,15845,2,ROSTER,2024 oEXT,3.19,2025-11-21
2025,12,0015,14908,2,ROSTER,2024 oEXT,4.31,2025-11-21
2025,12,0015,16233,2,ROSTER,2023 1.12,3.0,2025-11-21
2025,12,0015,16280,2,ROSTER,2023 3.13,1.25,2025-11-21
2025,12,0015,11675,1,ROSTER,2023 UFA,27.23,2025-11-21
2025,12,0015,12734,1,ROSTER,2024 R/F,1.1,2025-11-21
2025,12,0015,16581,3,ROSTER,2024 1.09,3.38,2025-11-21
2025,12,0015,16690,3,ROSTER,2024 3.21,1.1,2025-11-21
2025,12,0015,12686,1,ROSTER,2024 UFA,5.43,2025-11-21
2025,12,0015,13260,1,ROSTER,2024 R/F,1.1,2025-11-21
2025,12,0015,13714,2,ROSTER,2024 B/R,5.15,2025-11-21
2025,12,0015,16215,2,ROSTER,2023 2.10,1.71,2025-11-21
2025,12,0015,15805,5,ROSTER,2025 iEXT,9.8,2025-11-21
2025,12,0015,16629,3,ROSTER,2024 2.09,1.65,2025-11-21
2025,12,0015,15850,1,ROSTER,2022 3.11^,3.41,2025-11-21
2025,12,0015,9064,2,ROSTER,2025 R/F,1.0,2025-11-21
2025,12,0015,15337,1,ROSTER,2025 ERFA,1.1,2025-11-21
2025,12,0015,13696,3,ROSTER,2025 B/R,9.0,2025-11-21
2025,12,0015,17043,4,ROSTER,2025 1.06,4.8,2025-11-21
2025,12,0015,17147,4,ROSTER,2025 2.06,1.85,2025-11-21
2025,12,0015,17132,4,ROSTER,2025 3.06,1.28,2025-11-21
2025,12,0015,12697,2,ROSTER,2025 UFA,7.6,2025-11-21
2025,12,0015,14085,2,ROSTER,2025 UFA,7.41,2025-11-21
2025,12,0015,10775,2,ROSTER,2025 UFA,4.37,2025-11-21
2025,12,0015,11723,1,ROSTER,2025 UFA,5.4,2025-11-21
2025,12,0015,12187,1,ROSTER,2025 UFA,5.0,2025-11-21
2025,12,0015,13933,1,ROSTER,2025 UFA,6.5,2025-11-21
2025,12,0015,12141,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0015,17066,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0015,16385,1,ROSTER,2025 UFA,2.0,2025-11-21
2025,12,0015,14985,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0015,14592,2,ROSTER,2025 R/F,1.0,2025-11-21
2025,12,0015,13156,1,ROSTER,2025 UFA,1.8,2025-11-21
2025,12,0015,13802,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0015,16224,2,ROSTER,2023 3.11,1.29,2025-11-21
2025,12,0015,16012,2,ROSTER,2025 R/F,1.0,2025-11-21
2025,12,0015,15368,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0015,15789,1,ROSTER,2022 1.10,3.98,2025-11-21
2025,12,0015,17141,4,ROSTER,2025 4.06,1.03,2025-11-21
2025,12,0015,15369,1,ROSTER,2025 UFA,1.0,2025-11-21
2025,12,0015,17139,4,ROSTER,2025 4.12,1.0,2025-11-21
2025,12,0015,11244,1,ROSTER,2025 UFA,9.2,2025-11-21
2025,12,0015,16628,3,INJURED_RESERVE,2024 3.09,1.24,2025-11-21
2025,12,0015,14777,3,INJURED_RESERVE,2023 iEXT,24.52,2025-11-21
2025,12,0015,13172,2,INJURED_RESERVE,2025 R/F,1.0,2025-11-21
2025,12,0015,13759,1,INJURED_RESERVE,2025 UFA,1.8,2025-11-21
2025,12,0015,12678,1,INJURED_RESERVE,2023 UFA,6.53,2025-11-21
2025,12,0015,14095,1,TAXI_SQUAD,2025 UFA,1.8,2025-11-21
2025,12,0015,12231,1,TAXI_SQUAD,2025 UFA,1.0,2025-11-21
2025,12,0016,15889,4,ROSTER,2023 oEXT,4.51,2025-11-21
2025,12,0016,16150,2,ROSTER,2023 1.04,6.27,2025-11-21
2025,12,0016,14303,3,ROSTER,2024 oEXT,3.08,2025-11-21
2025,12,0016,16643,2,ROSTER,2024 3.10,1.22,2025-11-21
2025,12,0016,16195,5,ROSTER,2024 oEXT,3.4,2025-11-21
2025,12,0016,15716,4,ROSTER,2025 SRFA,5.35,2025-11-21
2025,12,0016,14896,2,ROSTER,2024 oEXT,7.93,2025-11-21
2025,12,0016,14778,5,ROSTER,2025 B/R,13.6,2025-11-21
2025,12,0016,17042,4,ROSTER,2025 1.01,9.82,2025-11-21
2025,12,0016,17070,4,ROSTER,2025 2.01,2.23,2025-11-21
2025,12,0016,14180,1,ROSTER,2025 ORFA4,3.5,2025-11-21
2025,12,0016,14995,1,ROSTER,2023 iEXT,7.18,2025-11-21
2025,12,0016,16712,4,ROSTER,2025 UFA,2.55,2025-11-21
2025,12,0016,14217,3,ROSTER,2025 UFA,4.5,2025-11-21
2025,12,0016,16265,2,ROSTER,2023 5.03,1.07,2025-11-21
2025,12,0016,17076,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0016,17205,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0016,17175,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0016,17087,4,ROSTER,2025 5.17,0.94,2025-11-21
2025,12,0016,17192,3,ROSTER,2025 UDFA,0.9,2025-11-21
2025,12,0016,17096,4,ROSTER,2025 4.15,0.98,2025-11-21
2025,12,0016,16681,4,ROSTER,2025 iEXT,1.86,2025-11-21
2025,12,0016,13325,1,ROSTER,2025 ERFA,1.1,2025-11-21
2025,12,0016,16691,2,ROSTER,2024 3.15,1.16,2025-11-21
