season,week,franchise_id,player_id,status,salary,contractYear,contractInfo,as_of
2025,15,0016,17205,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0016,17175,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0016,17087,ROSTER,0.94,4,2025 5.17,2025-12-13
2025,15,0016,17192,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0016,17096,ROSTER,0.98,4,2025 4.15,2025-12-13
2025,15,0016,16681,ROSTER,1.86,4,2025 iEXT,2025-12-13
2025,15,0016,13325,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0016,16691,ROSTER,1.16,2,2024 3.15,2025-12-13
2025,15,0016,14954,ROSTER,3.14,3,2025 iEXT,2025-12-13
2025,15,0016,16188,ROSTER,3.73,2,2023 1.09,2025-12-13
2025,15,0016,17163,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0016,16809,ROSTER,4.64,5,2024 iEXT,2025-12-13
2025,15,0016,17079,ROSTER,4.11,5,2025 iEXT,2025-12-13
2025,15,0016,17204,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0016,15484,ROSTER,6.31,4,2025 iEXT,2025-12-13
2025,15,0016,17160,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0016,16794,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0016,16274,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0016,16164,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0016,17136,ROSTER,1.4,4,2025 3.01,2025-12-13
2025,15,0016,16228,ROSTER,1.41,2,2023 3.04,2025-12-13
2025,15,0016,16657,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0016,17339,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0016,16722,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0016,15752,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0016,17202,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0016,14104,ROSTER,33.28,2,2024 oEXT,2025-12-13
2025,15,0016,16298,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0016,17303,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0016,15351,INJURED_RESERVE,5.95,4,2025 B/R,2025-12-13
2025,15,0016,16711,INJURED_RESERVE,1.0,2,2025 R/F,2025-12-13
2025,15,0016,16222,INJURED_RESERVE,1.17,2,2023 4.04,2025-12-13
2025,15,0016,14800,INJURED_RESERVE,6.77,2,2025 SRFA,2025-12-13
2025,15,0017,15822,ROSTER,3.05,1,2022 1.14,2025-12-13
2025,15,0017,16162,ROSTER,6.27,2,2023 1.04,2025-12-13
2025,15,0017,16256,ROSTER,2.05,2,2023 2.04,2025-12-13
2025,15,0017,16265,ROSTER,1.06,2,2023 5.13,2025-12-13
2025,15,0017,16223,ROSTER,4.07,2,2023 1.08,2025-12-13
2025,15,0017,14109,ROSTER,9.35,3,2024 B/R,2025-12-13
2025,15,0017,16641,ROSTER,6.38,3,2024 1.03,2025-12-13
2025,15,0017,16614,ROSTER,5.58,3,2024 1.04,2025-12-13
2025,15,0017,16651,ROSTER,2.15,3,2024 2.01,2025-12-13
2025,15,0017,16692,ROSTER,1.35,3,2024 3.03,2025-12-13
2025,15,0017,16677,ROSTER,1.31,3,2024 3.05,2025-12-13
2025,15,0017,15484,ROSTER,8.42,3,2024 UFA,2025-12-13
2025,15,0017,16148,ROSTER,7.21,2,2023 1.03,2025-12-13
2025,15,0017,15806,ROSTER,5.01,5,2025 iEXT,2025-12-13
2025,15,0017,16681,ROSTER,0.94,2,2024 UDFA,2025-12-13
2025,15,0017,17042,ROSTER,9.82,4,2025 1.01,2025-12-13
2025,15,0017,17081,ROSTER,2.9,4,2025 1.12,2025-12-13
2025,15,0017,17108,ROSTER,1.23,4,2025 3.09,2025-12-13
2025,15,0017,17126,ROSTER,1.18,4,2025 3.12,2025-12-13
2025,15,0017,17055,ROSTER,1.03,4,2025 4.04,2025-12-13
2025,15,0017,16667,ROSTER,1.06,3,2024 4.09,2025-12-13
2025,15,0017,15380,ROSTER,2.5,1,2025 UFA,2025-12-13
2025,15,0017,16702,ROSTER,4.37,2,2025 UFA,2025-12-13
2025,15,0017,17129,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0017,15839,ROSTER,6.05,3,2025 iEXT,2025-12-13
2025,15,0017,16165,ROSTER,1.33,2,2023 3.08,2025-12-13
2025,15,0017,15405,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0017,17079,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0017,16192,ROSTER,1.1,1,2025 UFA,2025-12-13
2025,15,0017,16799,ROSTER,2.0,1,2025 UFA,2025-12-13
2025,15,0017,15779,ROSTER,1.14,1,2022 4.18,2025-12-13
2025,15,0017,15252,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0017,13839,ROSTER,14.75,1,2024 iEXT,2025-12-13
2025,15,0017,17139,ROSTER,0.94,4,2025 5.09,2025-12-13
2025,15,0017,16225,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0017,12323,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0017,15396,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0017,14777,ROSTER,24.79,4,2023 iEXT,2025-12-13
2025,15,0017,16788,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0017,12140,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0017,17116,ROSTER,1.6,1,2025 UFA,2025-12-13
2025,15,0017,15875,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0017,15894,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0017,11671,ROSTER,16.34,1,2023 UFA,2025-12-13
2025,15,0017,15473,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0017,17249,INJURED_RESERVE,0.9,3,2025 UDFA,2025-12-13
2025,15,0017,16615,INJURED_RESERVE,7.41,3,2024 1.02,2025-12-13
2025,15,0017,12678,INJURED_RESERVE,5.1,1,2024 oEXT,2025-12-13
2025,15,0017,16671,INJURED_RESERVE,1.07,3,2024 4.07,2025-12-13
2025,15,0017,13920,INJURED_RESERVE,1.9,2,2025 UFA,2025-12-13
2025,15,0018,15287,ROSTER,33.68,4,2024 iEXT,2025-12-13
2025,15,0018,15815,ROSTER,2.76,1,2022 1.16,2025-12-13
2025,15,0018,13837,ROSTER,8.55,2,2024 iEXT,2025-12-13
2025,15,0018,15708,ROSTER,11.66,1,2022 1.01+,2025-12-13
2025,15,0018,16188,ROSTER,4.47,2,2023 1.07,2025-12-13
2025,15,0018,16190,ROSTER,3.21,2,2023 1.11,2025-12-13
2025,15,0018,14630,ROSTER,3.63,2,2024 iEXT,2025-12-13
2025,15,0018,13214,ROSTER,20.57,3,2024 B/R,2025-12-13
2025,15,0018,16580,ROSTER,2.93,3,2024 1.11,2025-12-13
2025,15,0018,16689,ROSTER,1.57,3,2024 2.11,2025-12-13
2025,15,0018,14224,ROSTER,6.14,2,2024 UFA,2025-12-13
2025,15,0018,15394,ROSTER,5.84,3,2024 iEXT,2025-12-13
2025,15,0018,14995,ROSTER,5.35,2,2025 SRFA,2025-12-13
2025,15,0018,15904,ROSTER,5.35,3,2025 SRFA,2025-12-13
2025,15,0018,14928,ROSTER,5.42,2,2025 B/R,2025-12-13
2025,15,0018,17132,ROSTER,1.56,4,2025 2.12,2025-12-13
2025,15,0018,14717,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0018,17102,ROSTER,3.1,4,2025 1.11,2025-12-13
2025,15,0018,17118,ROSTER,1.12,4,2025 3.17,2025-12-13
2025,15,0018,17125,ROSTER,1.2,4,2025 3.11,2025-12-13
2025,15,0018,16279,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0018,13192,ROSTER,6.0,1,2025 UFA,2025-12-13
2025,15,0018,11769,ROSTER,3.04,2,2025 UFA,2025-12-13
2025,15,0018,9431,ROSTER,9.69,2,2025 UFA,2025-12-13
2025,15,0018,15445,ROSTER,2.07,3,2025 UFA,2025-12-13
2025,15,0018,13742,ROSTER,2.95,2,2025 UFA,2025-12-13
2025,15,0018,13164,ROSTER,3.8,2,2025 UFA,2025-12-13
2025,15,0018,13810,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0018,17064,ROSTER,0.94,4,2025 5.11,2025-12-13
2025,15,0018,16013,ROSTER,2.97,2,2024 UFA,2025-12-13
2025,15,0018,15757,ROSTER,1.38,1,2022 3.12,2025-12-13
2025,15,0018,13227,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0018,14907,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0018,15121,ROSTER,2.0,1,2025 UFA,2025-12-13
2025,15,0018,16342,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0018,13744,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0018,14221,ROSTER,5.58,3,2025 UFA,2025-12-13
2025,15,0018,17060,ROSTER,0.94,4,2025 5.13,2025-12-13
2025,15,0018,16572,ROSTER,2.5,1,2025 UFA,2025-12-13
2025,15,0018,15895,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0018,11327,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0018,15358,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0018,16390,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0018,14213,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0018,16738,ROSTER,2.72,4,2025 UFA,2025-12-13
2025,15,0018,16231,INJURED_RESERVE,1.67,2,2023 2.11,2025-12-13
2025,15,0018,17166,INJURED_RESERVE,0.9,3,2025 UDFA,2025-12-13
2025,15,0018,13806,INJURED_RESERVE,1.1,1,2025 ERFA,2025-12-13
2025,15,0018,14800,INJURED_RESERVE,4.2,1,2025 UFA,2025-12-13
2025,15,0018,13284,INJURED_RESERVE,5.15,2,2024 iEXT,2025-12-13
2025,15,0019,14782,ROSTER,10.45,4,2023 iEXT,2025-12-13
2025,15,0019,15753,ROSTER,11.78,6,2025 iEXT,2025-12-13
2025,15,0019,15712,ROSTER,1.33,1,2022 3.15,2025-12-13
2025,15,0019,11244,ROSTER,30.25,1,2023 NEFToff,2025-12-13
2025,15,0019,14167,ROSTER,13.31,2,2023 B/R,2025-12-13
2025,15,0019,16252,ROSTER,1.21,2,2023 3.17,2025-12-13
2025,15,0019,16263,ROSTER,1.41,2,2023 3.04,2025-12-13
2025,15,0019,16175,ROSTER,1.23,2,2023 3.15,2025-12-13
2025,15,0019,14163,ROSTER,14.71,6,2025 oEXT,2025-12-13
2025,15,0019,16206,ROSTER,1.04,2,2023 5.22,2025-12-13
2025,15,0019,15076,ROSTER,3.7,2,2024 iEXT,2025-12-13
2025,15,0019,16698,ROSTER,1.09,3,2024 4.04,2025-12-13
2025,15,0019,15798,ROSTER,3.87,5,2024 iEXT,2025-12-13
2025,15,0019,16654,ROSTER,1.0,3,2024 4.24,2025-12-13
2025,15,0019,16236,ROSTER,1.04,2,2023 5.21,2025-12-13
2025,15,0019,15349,ROSTER,10.81,5,2024 B/R,2025-12-13
2025,15,0019,16629,ROSTER,1.75,3,2024 2.07,2025-12-13
2025,15,0019,16268,ROSTER,1.04,2,2023 5.17,2025-12-13
2025,15,0019,13933,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0019,15868,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0019,17080,ROSTER,1.25,4,2025 3.08,2025-12-13
2025,15,0019,14218,ROSTER,7.29,3,2025 UFA,2025-12-13
2025,15,0019,14059,ROSTER,5.8,2,2025 UFA,2025-12-13
2025,15,0019,12752,ROSTER,6.1,1,2025 UFA,2025-12-13
2025,15,0019,12626,ROSTER,27.84,2,2025 UFA,2025-12-13
2025,15,0019,17134,ROSTER,1.35,4,2025 3.03,2025-12-13
2025,15,0019,17148,ROSTER,1.05,4,2025 4.01,2025-12-13
2025,15,0019,17153,ROSTER,1.04,4,2025 4.03,2025-12-13
2025,15,0019,15032,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0019,13759,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0019,17156,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0019,17171,ROSTER,0.96,4,2025 5.03,2025-12-13
2025,15,0019,17234,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0019,14600,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0019,17220,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0019,15446,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0019,15089,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0019,16080,ROSTER,6.62,5,2025 iEXT,2025-12-13
2025,15,0019,15388,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0019,14080,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0019,15786,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0019,14900,ROSTER,6.72,4,2025 B/R,2025-12-13
2025,15,0019,16714,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0019,14162,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0019,15293,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0020,14892,ROSTER,7.78,1,2024 oEXT,2025-12-13
2025,15,0020,14896,ROSTER,8.33,1,2024 oEXT,2025-12-13
2025,15,0020,15907,ROSTER,3.06,1,2022 iEXT,2025-12-13
2025,15,0020,15861,ROSTER,2.54,1,2024 oEXT,2025-12-13
2025,15,0020,16264,ROSTER,1.08,2,2023 5.02,2025-12-13
2025,15,0020,16333,ROSTER,0.98,1,2023 UDFA,2025-12-13
2025,15,0020,16369,ROSTER,0.98,1,2023 UDFA,2025-12-13
2025,15,0020,16278,ROSTER,0.98,1,2023 UDFA,2025-12-13
2025,15,0020,14842,ROSTER,13.24,2,2024 oEXT,2025-12-13
2025,15,0020,16251,ROSTER,1.14,2,2023 4.05,2025-12-13
2025,15,0020,15794,ROSTER,15.06,6,2025 iEXT,2025-12-13
2025,15,0020,16619,ROSTER,1.38,3,2024 3.02,2025-12-13
2025,15,0020,16675,ROSTER,1.14,3,2024 3.16,2025-12-13
2025,15,0020,16705,ROSTER,0.98,3,2024 5.11,2025-12-13
2025,15,0020,16697,ROSTER,0.98,3,2024 5.16,2025-12-13
2025,15,0020,11675,ROSTER,21.78,2,2024 UFA,2025-12-13
2025,15,0020,14105,ROSTER,12.22,2,2024 oEXT,2025-12-13
2025,15,0020,12620,ROSTER,37.21,3,2021 EXT,2025-12-13
2025,15,0020,17030,ROSTER,6.11,4,2025 1.04,2025-12-13
2025,15,0020,17072,ROSTER,1.98,4,2025 2.04,2025-12-13
2025,15,0020,17056,ROSTER,1.04,4,2025 4.02,2025-12-13
2025,15,0020,15355,ROSTER,7.3,1,2025 UFA,2025-12-13
2025,15,0020,13208,ROSTER,3.0,1,2025 UFA,2025-12-13
2025,15,0020,15911,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0020,16292,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0020,13952,ROSTER,20.1,1,2025 UFA,2025-12-13
2025,15,0020,13693,ROSTER,3.5,1,2023 oEXT,2025-12-13
2025,15,0020,16226,ROSTER,2.53,2,2023 1.15,2025-12-13
2025,15,0020,15001,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0020,14283,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0020,15256,ROSTER,2.0,1,2025 UFA,2025-12-13
2025,15,0020,17181,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0020,12767,ROSTER,5.96,1,2024 UFA,2025-12-13
2025,15,0020,17205,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0020,11222,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0020,13319,ROSTER,14.84,1,2024 UFA,2025-12-13
2025,15,0020,14302,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0020,16274,ROSTER,1.04,2,2023 5.26,2025-12-13
2025,15,0020,11232,ROSTER,1.9,1,2025 B/R,2025-12-13
2025,15,0020,14137,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0020,16767,ROSTER,2.6,1,2025 UFA,2025-12-13
2025,15,0020,16383,ROSTER,0.98,1,2023 UDFA,2025-12-13
2025,15,0020,17207,ROSTER,2.9,1,2025 UFA,2025-12-13
2025,15,0020,16596,INJURED_RESERVE,1.21,3,2024 3.11,2025-12-13
2025,15,0020,13685,INJURED_RESERVE,1.0,1,2025 UFA,2025-12-13
2025,15,0021,14779,ROSTER,14.17,4,2023 iEXT,2025-12-13
2025,15,0021,15346,ROSTER,6.7,3,2024 iEXT,2025-12-13
2025,15,0021,15711,ROSTER,9.99,2,2025 iEXT,2025-12-13
2025,15,0021,16650,ROSTER,1.91,3,2024 2.04,2025-12-13
2025,15,0021,14927,ROSTER,3.31,2,2024 iEXT,2025-12-13
2025,15,0021,16716,ROSTER,1.17,3,2024 3.14,2025-12-13
2025,15,0021,16187,ROSTER,1.43,2,2023 3.03,2025-12-13
2025,15,0021,16622,ROSTER,2.46,3,2024 1.14,2025-12-13
2025,15,0021,16660,ROSTER,1.42,3,2024 2.16,2025-12-13
2025,15,0021,14148,ROSTER,7.98,1,2024 iEXT,2025-12-13
2025,15,0021,12225,ROSTER,15.0,1,2025 ORFAN,2025-12-13
2025,15,0021,13681,ROSTER,3.41,2,2025 ORFA1,2025-12-13
2025,15,0021,15799,ROSTER,1.09,1,2025 ERFA,2025-12-13
2025,15,0021,15051,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0021,9051,ROSTER,5.1,1,2025 RRFA,2025-12-13
2025,15,0021,14909,ROSTER,9.12,2,2025 B/R,2025-12-13
2025,15,0021,17107,ROSTER,1.14,4,2025 3.15,2025-12-13
2025,15,0021,17082,ROSTER,0.99,4,2025 4.12,2025-12-13
2025,15,0021,14303,ROSTER,5.32,2,2025 UFA,2025-12-13
2025,15,0021,11936,ROSTER,3.0,1,2025 UFA,2025-12-13
2025,15,0021,13189,ROSTER,5.89,2,2025 UFA,2025-12-13
2025,15,0021,10775,ROSTER,5.3,1,2025 UFA,2025-12-13
2025,15,0021,10266,ROSTER,11.8,1,2025 UFA,2025-12-13
2025,15,0021,16287,ROSTER,1.1,1,2024 R/F,2025-12-13
2025,15,0021,16186,ROSTER,4.95,2,2023 1.06,2025-12-13
2025,15,0021,14997,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0021,14802,ROSTER,16.97,3,2025 oEXT,2025-12-13
2025,15,0021,17031,ROSTER,1.13,4,2025 3.16,2025-12-13
2025,15,0021,14472,ROSTER,5.38,1,2024 SRFA,2025-12-13
2025,15,0021,16725,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0021,15401,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0021,12616,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0021,16693,ROSTER,1.12,3,2024 3.19,2025-12-13
2025,15,0021,15864,ROSTER,2.88,3,2025 iEXT,2025-12-13
2025,15,0021,16620,ROSTER,3.67,3,2024 1.08,2025-12-13
2025,15,0021,14247,ROSTER,4.97,3,2025 oEXT,2025-12-13
2025,15,0021,13774,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0021,17208,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0021,17044,ROSTER,5.38,4,2025 1.05,2025-12-13
2025,15,0021,14840,INJURED_RESERVE,17.58,2,2025 B/R,2025-12-13
2025,15,0021,16171,INJURED_RESERVE,1.91,2,2023 2.06,2025-12-13
2025,15,0021,14158,INJURED_RESERVE,6.91,2,2023 iEXT,2025-12-13
2025,15,0021,17074,INJURED_RESERVE,8.23,4,2025 1.02,2025-12-13
2025,15,0022,15365,ROSTER,6.29,2,2024 iEXT,2025-12-13
2025,15,0022,15692,ROSTER,2.31,1,2022 2.04,2025-12-13
2025,15,0022,14164,ROSTER,3.37,1,2023 oEXT,2025-12-13
2025,15,0022,14136,ROSTER,14.52,1,2023 B/R,2025-12-13
2025,15,0022,16276,ROSTER,1.28,2,2023 3.12,2025-12-13
2025,15,0022,16351,ROSTER,1.04,2,2023 5.25,2025-12-13
2025,15,0022,16284,ROSTER,1.06,2,2023 5.10,2025-12-13
2025,15,0022,15694,ROSTER,2.16,1,2022 2.06,2025-12-13
2025,15,0022,14405,ROSTER,5.38,1,2024 SRFA,2025-12-13
2025,15,0022,16018,ROSTER,3.41,1,2024 RRFA,2025-12-13
2025,15,0022,16579,ROSTER,8.79,3,2024 1.01,2025-12-13
2025,15,0022,14073,ROSTER,12.97,2,2024 UFA,2025-12-13
2025,15,0022,14867,ROSTER,6.38,1,2024 UFA,2025-12-13
2025,15,0022,14127,ROSTER,9.41,1,2024 UFA,2025-12-13
2025,15,0022,16684,ROSTER,1.0,3,2024 5.01,2025-12-13
2025,15,0022,13294,ROSTER,2.2,1,2024 UFA,2025-12-13
2025,15,0022,13710,ROSTER,2.02,2,2024 iEXT,2025-12-13
2025,15,0022,14910,ROSTER,5.35,2,2025 SRFA,2025-12-13
2025,15,0022,11247,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0022,13888,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0022,17051,ROSTER,4.8,4,2025 1.06,2025-12-13
2025,15,0022,17123,ROSTER,1.85,4,2025 2.06,2025-12-13
2025,15,0022,17120,ROSTER,1.28,4,2025 3.06,2025-12-13
2025,15,0022,17098,ROSTER,1.02,4,2025 4.06,2025-12-13
2025,15,0022,13470,ROSTER,2.79,3,2025 UFA,2025-12-13
2025,15,0022,13635,ROSTER,15.39,2,2025 UFA,2025-12-13
2025,15,0022,13707,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0022,11938,ROSTER,6.2,1,2025 UFA,2025-12-13
2025,15,0022,10703,ROSTER,5.3,1,2025 UFA,2025-12-13
2025,15,0022,13298,ROSTER,14.92,2,2025 UFA,2025-12-13
2025,15,0022,16775,ROSTER,0.98,3,2024 5.10,2025-12-13
2025,15,0022,14957,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0022,17178,ROSTER,0.95,4,2025 5.06,2025-12-13
2025,15,0022,17155,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0022,14328,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0022,15292,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0022,14170,ROSTER,5.0,1,2025 UFA,2025-12-13
2025,15,0022,16174,ROSTER,5.1,1,2025 UFA,2025-12-13
2025,15,0022,14200,ROSTER,2.41,1,2024 UFA,2025-12-13
2025,15,0022,12238,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0022,14244,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0022,16724,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0022,14122,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0022,13692,ROSTER,3.0,1,2025 UFA,2025-12-13
2025,15,0022,12697,ROSTER,9.1,1,2025 UFA,2025-12-13
2025,15,0022,14223,INJURED_RESERVE,1.8,1,2025 UFA,2025-12-13
2025,15,0022,16645,INJURED_RESERVE,0.94,2,2024 UDFA,2025-12-13
2025,15,0022,16640,INJURED_RESERVE,1.11,3,2024 4.01,2025-12-13
2025,15,0022,13748,INJURED_RESERVE,3.51,3,2025 UFA,2025-12-13
2025,15,0022,16652,INJURED_RESERVE,1.4,3,2024 3.01,2025-12-13
2025,15,0022,13404,INJURED_RESERVE,3.1,1,2025 UFA,2025-12-13
2025,15,0022,15254,INJURED_RESERVE,3.78,3,2025 UFA,2025-12-13
2025,15,0022,12688,INJURED_RESERVE,15.96,2,2025 UFA,2025-12-13
2025,15,0023,13782,ROSTER,4.3,2,2024 iEXT,2025-12-13
2025,15,0023,15352,ROSTER,3.73,2,2024 iEXT,2025-12-13
2025,15,0023,16233,ROSTER,3.45,2,2023 1.10,2025-12-13
2025,15,0023,16244,ROSTER,1.71,2,2023 2.10,2025-12-13
2025,15,0023,16266,ROSTER,1.17,2,2023 4.04,2025-12-13
2025,15,0023,16230,ROSTER,1.3,2,2023 3.10,2025-12-13
2025,15,0023,15787,ROSTER,9.37,2,2025 iEXT,2025-12-13
2025,15,0023,16653,ROSTER,2.24,3,2024 1.16,2025-12-13
2025,15,0023,13590,ROSTER,20.87,2,2024 iEXT,2025-12-13
2025,15,0023,13713,ROSTER,5.23,1,2024 UFA,2025-12-13
2025,15,0023,15448,ROSTER,4.5,1,2024 UFA,2025-12-13
2025,15,0023,14833,ROSTER,24.48,1,2025 oEXT,2025-12-13
2025,15,0023,15754,ROSTER,12.86,3,2025 iEXT,2025-12-13
2025,15,0023,13738,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0023,14860,ROSTER,5.35,1,2025 SRFA,2025-12-13
2025,15,0023,15889,ROSTER,4.5,1,2025 RRFA,2025-12-13
2025,15,0023,15288,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0023,14210,ROSTER,5.6,1,2025 UFA,2025-12-13
2025,15,0023,10768,ROSTER,6.4,1,2025 UFA,2025-12-13
2025,15,0023,16166,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0023,13223,ROSTER,4.3,1,2025 UFA,2025-12-13
2025,15,0023,13723,ROSTER,5.2,1,2025 UFA,2025-12-13
2025,15,0023,15003,ROSTER,2.0,1,2025 UFA,2025-12-13
2025,15,0023,17047,ROSTER,1.46,4,2025 2.15,2025-12-13
2025,15,0023,16610,ROSTER,1.29,3,2024 3.06,2025-12-13
2025,15,0023,17106,ROSTER,1.74,4,2025 2.08,2025-12-13
2025,15,0023,17149,ROSTER,1.1,4,2025 3.19,2025-12-13
2025,15,0023,15856,ROSTER,5.46,2,2025 oEXT,2025-12-13
2025,15,0023,17124,ROSTER,0.94,4,2025 5.18,2025-12-13
2025,15,0023,14168,ROSTER,2.1,1,2025 UFA,2025-12-13
2025,15,0023,16294,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0023,15241,ROSTER,2.0,1,2025 UFA,2025-12-13
2025,15,0023,13249,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0023,15255,ROSTER,2.6,1,2025 UFA,2025-12-13
2025,15,0023,16927,ROSTER,5.2,1,2025 UFA,2025-12-13
2025,15,0023,15258,ROSTER,4.5,1,2025 UFA,2025-12-13
2025,15,0023,16757,ROSTER,4.4,1,2025 UFA,2025-12-13
2025,15,0023,9064,ROSTER,7.1,1,2025 UFA,2025-12-13
2025,15,0023,13719,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0023,13133,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0023,14592,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0023,15863,ROSTER,1.1,1,2025 UFA,2025-12-13
2025,15,0023,16191,ROSTER,4.41,2,2025 oEXT,2025-12-13
2025,15,0023,16642,ROSTER,0.99,3,2024 5.05,2025-12-13
2025,15,0023,12263,ROSTER,5.0,1,2025 UFA,2025-12-13
2025,15,0023,17151,INJURED_RESERVE,1.07,4,2025 3.22,2025-12-13
2025,15,0023,15386,INJURED_RESERVE,2.54,1,2024 oEXT,2025-12-13
2025,15,0023,14086,INJURED_RESERVE,1.8,1,2025 UFA,2025-12-13
2025,15,0024,15284,ROSTER,26.21,1,2025 5YO,2025-12-13
2025,15,0024,14783,ROSTER,37.7,2,2024 oEXT,2025-12-13
2025,15,0024,15834,ROSTER,3.45,1,2022 1.12,2025-12-13
