season,week,franchise_id,player_id,status,contractYear,salary,contractInfo,as_of
2025,22,0008,13813,ROSTER,1,14.52,2023 SRFA,2026-02-04
2025,22,0008,16452,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,13289,ROSTER,1,1.9,2025 UFA,2026-02-04
2025,22,0008,16207,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,17046,ROSTER,4,1.02,2025 4.08,2026-02-04
2025,22,0008,15694,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,17348,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,17295,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,17312,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,17368,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,16236,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,16702,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,16707,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,16786,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,17239,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,17277,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,16727,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0008,16204,INJURED_RESERVE,2,1.23,2023 3.15,2026-02-04
2025,22,0008,17231,INJURED_RESERVE,3,0.9,2025 UDFA,2026-02-04
2025,22,0008,17151,INJURED_RESERVE,4,0.97,2025 5.01,2026-02-04
2025,22,0008,13806,INJURED_RESERVE,3,7.0,2025 RRFA,2026-02-04
2025,22,0008,16214,INJURED_RESERVE,2,2.82,2023 1.13,2026-02-04
2025,22,0008,14059,INJURED_RESERVE,1,6.0,2025 UFA,2026-02-04
2025,22,0008,16957,INJURED_RESERVE,1,1.0,2025 UFA,2026-02-04
2025,22,0008,16671,INJURED_RESERVE,3,1.03,2024 4.10,2026-02-04
2025,22,0009,13189,ROSTER,2,10.45,2024 oEXT,2026-02-04
2025,22,0009,15238,ROSTER,5,9.74,2024 iEXT,2026-02-04
2025,22,0009,16221,ROSTER,5,3.73,2024 iEXT,2026-02-04
2025,22,0009,14162,ROSTER,1,16.34,2022 iEXT,2026-02-04
2025,22,0009,15721,ROSTER,2,3.41,2025 ORFA3,2026-02-04
2025,22,0009,16582,ROSTER,3,1.54,2024 2.12,2026-02-04
2025,22,0009,17083,ROSTER,4,2.9,2025 1.12,2026-02-04
2025,22,0009,17122,ROSTER,4,1.56,2025 2.12,2026-02-04
2025,22,0009,17120,ROSTER,4,1.43,2025 2.16,2026-02-04
2025,22,0009,17080,ROSTER,4,1.33,2025 3.04,2026-02-04
2025,22,0009,17157,ROSTER,4,1.21,2025 3.10,2026-02-04
2025,22,0009,17060,ROSTER,4,0.98,2025 4.17,2026-02-04
2025,22,0009,16703,ROSTER,2,0.94,2024 UDFA,2026-02-04
2025,22,0009,17155,ROSTER,4,0.94,2025 5.21,2026-02-04
2025,22,0009,15779,ROSTER,5,4.82,2024 iEXT,2026-02-04
2025,22,0009,17082,ROSTER,4,1.08,2025 3.21,2026-02-04
2025,22,0009,14105,ROSTER,1,11.98,2023 UFA,2026-02-04
2025,22,0009,16927,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0009,14210,ROSTER,1,6.6,2025 UFA,2026-02-04
2025,22,0009,16799,ROSTER,1,1.8,2025 UFA,2026-02-04
2025,22,0009,17171,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0009,16240,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0009,16693,ROSTER,3,1.12,2024 3.19,2026-02-04
2025,22,0009,16584,ROSTER,3,4.43,2024 1.06,2026-02-04
2025,22,0009,14247,ROSTER,2,5.51,2025 UFA,2026-02-04
2025,22,0009,14982,ROSTER,1,1.9,2025 UFA,2026-02-04
2025,22,0009,13208,ROSTER,1,12.6,2025 UFA,2026-02-04
2025,22,0009,16018,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0009,15261,ROSTER,1,8.68,2025 oEXT,2026-02-04
2025,22,0009,12437,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0009,15259,ROSTER,1,1.9,2025 UFA,2026-02-04
2025,22,0009,12323,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0009,16152,ROSTER,2,9.94,2023 1.01,2026-02-04
2025,22,0009,16596,ROSTER,3,1.14,2024 3.16,2026-02-04
2025,22,0009,17165,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0009,16788,ROSTER,1,1.8,2025 UFA,2026-02-04
2025,22,0009,17063,ROSTER,4,0.97,2025 4.18,2026-02-04
2025,22,0009,12801,ROSTER,1,5.0,2025 UFA,2026-02-04
2025,22,0009,16635,ROSTER,5,3.72,2025 iEXT,2026-02-04
2025,22,0009,17108,ROSTER,4,1.25,2025 3.08,2026-02-04
2025,22,0010,13589,ROSTER,2,24.76,2021 EXT,2026-02-04
2025,22,0010,14907,ROSTER,2,2.71,2024 iEXT,2026-02-04
2025,22,0010,15822,ROSTER,1,3.05,2022 1.14,2026-02-04
2025,22,0010,15768,ROSTER,1,2.63,2022 2.01,2026-02-04
2025,22,0010,15815,ROSTER,1,5.35,2022 2.04^,2026-02-04
2025,22,0010,16263,ROSTER,2,1.67,2023 2.11,2026-02-04
2025,22,0010,16185,ROSTER,2,4.95,2023 1.06,2026-02-04
2025,22,0010,16620,ROSTER,3,4.94,2024 1.05,2026-02-04
2025,22,0010,16639,ROSTER,3,2.07,2024 2.02,2026-02-04
2025,22,0010,16626,ROSTER,3,1.91,2024 2.04,2026-02-04
2025,22,0010,14927,ROSTER,1,2.09,2024 UFA,2026-02-04
2025,22,0010,13198,ROSTER,2,17.82,2024 UFA,2026-02-04
2025,22,0010,12739,ROSTER,2,4.75,2024 UFA,2026-02-04
2025,22,0010,14073,ROSTER,1,18.81,2024 UFA,2026-02-04
2025,22,0010,16619,ROSTER,3,1.38,2024 3.02,2026-02-04
2025,22,0010,15352,ROSTER,2,2.64,2025 oEXT,2026-02-04
2025,22,0010,15798,ROSTER,5,3.87,2024 iEXT,2026-02-04
2025,22,0010,16344,ROSTER,2,1.85,2025 oEXT,2026-02-04
2025,22,0010,16178,ROSTER,2,5.5,2024 RRFA,2026-02-04
2025,22,0010,16870,ROSTER,3,1.87,2025 oEXT,2026-02-04
2025,22,0010,12676,ROSTER,1,6.35,2025 oEXT,2026-02-04
2025,22,0010,14136,ROSTER,2,14.08,2025 ORFA2,2026-02-04
2025,22,0010,15749,ROSTER,2,5.35,2025 SRFA,2026-02-04
2025,22,0010,17051,ROSTER,4,4.32,2025 1.07,2026-02-04
2025,22,0010,17075,ROSTER,4,2.72,2025 1.13,2026-02-04
2025,22,0010,17103,ROSTER,4,1.37,2025 3.02,2026-02-04
2025,22,0010,12221,ROSTER,2,9.5,2025 UFA,2026-02-04
2025,22,0010,14224,ROSTER,2,7.22,2025 UFA,2026-02-04
2025,22,0010,8851,ROSTER,2,1.0,2025 R/F,2026-02-04
2025,22,0010,17172,ROSTER,3,0.9,2025 UDFA,2026-02-04
2025,22,0010,16684,ROSTER,3,0.99,2024 5.04,2026-02-04
2025,22,0010,17174,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0010,16725,ROSTER,2,0.94,2024 UDFA,2026-02-04
2025,22,0010,15051,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0010,14221,ROSTER,2,5.23,2025 UFA,2026-02-04
2025,22,0010,13710,ROSTER,1,1.8,2025 UFA,2026-02-04
2025,22,0010,13226,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0010,9051,ROSTER,1,7.0,2025 RRFA,2026-02-04
2025,22,0010,15076,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0010,16253,ROSTER,1,3.5,2025 UFA,2026-02-04
2025,22,0010,11872,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0010,12698,ROSTER,2,1.0,2025 R/F,2026-02-04
2025,22,0010,16717,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0010,16640,INJURED_RESERVE,3,0.98,2024 5.10,2026-02-04
2025,22,0010,17166,INJURED_RESERVE,3,0.9,2025 UDFA,2026-02-04
2025,22,0010,14158,INJURED_RESERVE,3,6.48,2025 UFA,2026-02-04
2025,22,0010,12754,INJURED_RESERVE,1,1.8,2025 UFA,2026-02-04
2025,22,0011,14835,ROSTER,3,17.35,2023 iEXT,2026-02-04
2025,22,0011,13772,ROSTER,2,7.44,2024 iEXT,2026-02-04
2025,22,0011,15404,ROSTER,3,3.41,2023 iEXT,2026-02-04
2025,22,0011,16169,ROSTER,2,2.31,2023 2.01,2026-02-04
2025,22,0011,16266,ROSTER,5,3.19,2025 iEXT,2026-02-04
2025,22,0011,15001,ROSTER,3,2.62,2024 oEXT,2026-02-04
2025,22,0011,15751,ROSTER,5,17.41,2025 iEXT,2026-02-04
2025,22,0011,15393,ROSTER,3,2.0,2024 oEXT,2026-02-04
2025,22,0011,16580,ROSTER,3,3.67,2024 1.08,2026-02-04
2025,22,0011,16616,ROSTER,3,5.58,2024 1.04,2026-02-04
2025,22,0011,14138,ROSTER,1,13.6,2022 iEXT,2026-02-04
2025,22,0011,14148,ROSTER,4,7.67,2025 oEXT,2026-02-04
2025,22,0011,14157,ROSTER,3,12.78,2023 UFA,2026-02-04
2025,22,0011,14867,ROSTER,2,5.23,2025 B/R,2026-02-04
2025,22,0011,17048,ROSTER,4,3.1,2025 1.11,2026-02-04
2025,22,0011,17032,ROSTER,4,2.14,2025 2.02,2026-02-04
2025,22,0011,17053,ROSTER,3,1.09,2025 3.20,2026-02-04
2025,22,0011,17035,ROSTER,3,0.9,2025 UDFA,2026-02-04
2025,22,0011,15253,ROSTER,2,6.65,2025 UFA,2026-02-04
2025,22,0011,15357,ROSTER,2,12.45,2025 UFA,2026-02-04
2025,22,0011,13690,ROSTER,3,3.98,2025 iEXT,2026-02-04
2025,22,0011,14842,ROSTER,3,7.62,2023 iEXT,2026-02-04
2025,22,0011,16723,ROSTER,1,1.9,2025 UFA,2026-02-04
2025,22,0011,17124,ROSTER,3,0.9,2025 UDFA,2026-02-04
2025,22,0011,11985,ROSTER,1,1.8,2025 UFA,2026-02-04
2025,22,0011,14877,ROSTER,1,1.9,2025 UFA,2026-02-04
2025,22,0011,17222,ROSTER,3,0.9,2025 UDFA,2026-02-04
2025,22,0011,16460,ROSTER,2,1.0,2025 R/F,2026-02-04
2025,22,0011,16174,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0011,16269,ROSTER,4,4.18,2025 iEXT,2026-02-04
2025,22,0011,16843,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0011,17044,ROSTER,4,8.23,2025 1.02,2026-02-04
2025,22,0011,17142,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0011,17149,ROSTER,1,1.8,2025 UFA,2026-02-04
2025,22,0011,17156,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0011,16773,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0011,14899,ROSTER,1,1.1,2024 R/F,2026-02-04
2025,22,0011,15089,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0011,17114,ROSTER,3,1.14,2025 3.15,2026-02-04
2025,22,0011,17061,ROSTER,1,1.2,2025 UFA,2026-02-04
2025,22,0011,17187,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0011,16601,ROSTER,2,0.99,2024 5.08,2026-02-04
2025,22,0011,15802,ROSTER,1,1.8,2025 UFA,2026-02-04
2025,22,0011,15872,ROSTER,1,1.1,2025 ERFA,2026-02-04
2025,22,0011,17154,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0011,16645,INJURED_RESERVE,3,0.98,2024 5.20,2026-02-04
2025,22,0011,13146,INJURED_RESERVE,1,3.6,2025 UFA,2026-02-04
2025,22,0011,17150,INJURED_RESERVE,1,1.1,2025 UFA,2026-02-04
2025,22,0011,16583,INJURED_RESERVE,3,2.6,2024 1.13,2026-02-04
2025,22,0011,13284,INJURED_RESERVE,3,5.45,2024 oEXT,2026-02-04
2025,22,0011,17173,INJURED_RESERVE,3,0.9,2025 UDFA,2026-02-04
2025,22,0011,17191,INJURED_RESERVE,1,1.0,2025 UFA,2026-02-04
2025,22,0011,17221,INJURED_RESERVE,1,1.0,2025 UFA,2026-02-04
2025,22,0011,15364,INJURED_RESERVE,1,1.0,2025 UFA,2026-02-04
2025,22,0011,14102,TAXI_SQUAD,2,12.11,2022 iEXT,2026-02-04
2025,22,0011,16235,TAXI_SQUAD,5,2.83,2025 iEXT,2026-02-04
2025,22,0012,13593,ROSTER,1,22.74,2021 EXT,2026-02-04
2025,22,0012,14167,ROSTER,2,14.95,2022 iEXT,2026-02-04
2025,22,0012,15692,ROSTER,1,6.45,2022 1.05,2026-02-04
2025,22,0012,13693,ROSTER,1,3.19,2022 UFA,2026-02-04
2025,22,0012,15717,ROSTER,1,2.16,2022 2.06,2026-02-04
2025,22,0012,14164,ROSTER,2,3.38,2023 oEXT,2026-02-04
2025,22,0012,16245,ROSTER,2,1.24,2023 3.14,2026-02-04
2025,22,0012,16653,ROSTER,3,1.99,2024 2.03,2026-02-04
2025,22,0012,16700,ROSTER,3,1.2,2024 3.12,2026-02-04
2025,22,0012,11232,ROSTER,1,16.72,2024 UFA,2026-02-04
2025,22,0012,15863,ROSTER,1,1.09,2022 5.21,2026-02-04
2025,22,0012,16708,ROSTER,3,1.02,2024 4.14,2026-02-04
2025,22,0012,16676,ROSTER,3,1.01,2024 4.17,2026-02-04
2025,22,0012,16211,ROSTER,2,1.3,2023 3.10,2026-02-04
2025,22,0012,16667,ROSTER,2,1.08,2024 4.03,2026-02-04
2025,22,0012,15839,ROSTER,1,1.1,2024 R/F,2026-02-04
2025,22,0012,15895,ROSTER,1,1.81,2023 iEXT,2026-02-04
2025,22,0012,13704,ROSTER,2,3.76,2024 UFA,2026-02-04
2025,22,0012,13163,ROSTER,1,26.62,2023 B/R,2026-02-04
2025,22,0012,13987,ROSTER,1,1.09,2025 ERFA,2026-02-04
2025,22,0012,17068,ROSTER,4,2.45,2025 1.15,2026-02-04
2025,22,0012,17069,ROSTER,4,1.35,2025 3.03,2026-02-04
2025,22,0012,13132,ROSTER,2,15.2,2025 UFA,2026-02-04
2025,22,0012,15972,ROSTER,2,7.6,2025 UFA,2026-02-04
2025,22,0012,16278,ROSTER,1,0.98,2023 UDFA,2026-02-04
2025,22,0012,16314,ROSTER,1,0.98,2023 UDFA,2026-02-04
2025,22,0012,13138,ROSTER,2,1.0,2025 R/F,2026-02-04
2025,22,0012,17049,ROSTER,4,0.94,2025 5.15,2026-02-04
2025,22,0012,16887,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0012,14252,ROSTER,1,1.0,2025 R/F,2026-02-04
2025,22,0012,17058,ROSTER,4,0.94,2025 5.13,2026-02-04
2025,22,0012,17105,ROSTER,3,0.9,2025 UDFA,2026-02-04
2025,22,0012,15787,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0012,14358,ROSTER,1,10.0,2025 UFA,2026-02-04
2025,22,0012,16186,ROSTER,2,4.07,2023 1.08,2026-02-04
2025,22,0012,14122,ROSTER,1,5.9,2025 UFA,2026-02-04
2025,22,0012,16752,ROSTER,1,1.1,2025 UFA,2026-02-04
2025,22,0012,14789,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0012,13319,ROSTER,1,10.5,2025 B/R,2026-02-04
2025,22,0012,16166,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0012,16846,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0012,14849,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0012,15759,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0012,12263,ROSTER,1,1.9,2025 UFA,2026-02-04
2025,22,0012,15622,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0012,16257,INJURED_RESERVE,2,1.43,2023 3.03,2026-02-04
2025,22,0012,16615,INJURED_RESERVE,3,6.38,2024 1.03,2026-02-04
2025,22,0012,13743,INJURED_RESERVE,1,7.41,2021 EXT,2026-02-04
2025,22,0012,14108,INJURED_RESERVE,1,1.0,2025 UFA,2026-02-04
2025,22,0013,15237,ROSTER,4,17.13,2024 iEXT,2026-02-04
2025,22,0013,15834,ROSTER,4,7.68,2025 iEXT,2026-02-04
2025,22,0013,15788,ROSTER,1,1.59,2022 3.02,2026-02-04
2025,22,0013,15293,ROSTER,4,4.55,2024 iEXT,2026-02-04
2025,22,0013,16162,ROSTER,2,7.21,2023 1.03,2026-02-04
2025,22,0013,16239,ROSTER,2,2.66,2023 1.14,2026-02-04
2025,22,0013,16256,ROSTER,2,1.47,2023 3.01,2026-02-04
2025,22,0013,16234,ROSTER,2,1.28,2023 3.12,2026-02-04
2025,22,0013,10768,ROSTER,1,5.38,2024 SRFA,2026-02-04
2025,22,0013,14879,ROSTER,3,3.43,2024 ORFA4,2026-02-04
2025,22,0013,13700,ROSTER,2,9.9,2024 B/R,2026-02-04
2025,22,0013,16617,ROSTER,3,2.93,2024 1.11,2026-02-04
2025,22,0013,16618,ROSTER,3,3.14,2024 1.10,2026-02-04
2025,22,0013,16644,ROSTER,3,1.62,2024 2.10,2026-02-04
2025,22,0013,16698,ROSTER,3,1.06,2024 4.07,2026-02-04
2025,22,0013,15835,ROSTER,1,3.41,2022 2.12^,2026-02-04
2025,22,0013,14974,ROSTER,2,8.25,2025 SRFA,2026-02-04
2025,22,0013,13130,ROSTER,1,25.0,2025 B/R,2026-02-04
2025,22,0013,17030,ROSTER,4,5.38,2025 1.05,2026-02-04
2025,22,0013,17123,ROSTER,4,1.91,2025 2.05,2026-02-04
2025,22,0013,13717,ROSTER,1,3.0,2025 UFA,2026-02-04
2025,22,0013,13192,ROSTER,1,8.9,2025 UFA,2026-02-04
2025,22,0013,13227,ROSTER,1,1.9,2025 UFA,2026-02-04
2025,22,0013,14861,ROSTER,4,7.37,2025 iEXT,2026-02-04
2025,22,0013,16295,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0013,16672,ROSTER,3,0.99,2024 5.07,2026-02-04
2025,22,0013,16268,ROSTER,3,3.16,2025 iEXT,2026-02-04
2025,22,0013,17118,ROSTER,3,0.9,2025 UDFA,2026-02-04
2025,22,0013,17212,ROSTER,4,1.0,2025 4.11,2026-02-04
2025,22,0013,16673,ROSTER,1,1.8,2025 UFA,2026-02-04
2025,22,0013,13199,ROSTER,1,1.9,2025 UFA,2026-02-04
2025,22,0013,16787,ROSTER,1,2.0,2025 UFA,2026-02-04
2025,22,0013,11728,ROSTER,1,4.25,2024 iEXT,2026-02-04
2025,22,0013,13632,ROSTER,1,1.8,2025 UFA,2026-02-04
2025,22,0013,10700,ROSTER,1,15.68,2024 UFA,2026-02-04
2025,22,0013,11721,ROSTER,2,3.71,2025 UFA,2026-02-04
2025,22,0013,16733,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0013,15668,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0013,17229,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0013,13303,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0013,12688,ROSTER,1,19.75,2025 NEFT,2026-02-04
2025,22,0013,17206,ROSTER,3,0.9,2025 UDFA,2026-02-04
2025,22,0013,16665,INJURED_RESERVE,3,1.75,2024 2.07,2026-02-04
2025,22,0013,16254,INJURED_RESERVE,2,1.75,2023 2.09,2026-02-04
2025,22,0013,11768,INJURED_RESERVE,1,1.0,2025 UFA,2026-02-04
2025,22,0013,17179,INJURED_RESERVE,4,0.93,2025 5.23,2026-02-04
2025,22,0013,15713,INJURED_RESERVE,1,1.19,2022 4.10,2026-02-04
2025,22,0013,14882,INJURED_RESERVE,1,1.81,2023 UFA,2026-02-04
2025,22,0013,15831,INJURED_RESERVE,1,1.24,2022 4.02,2026-02-04
2025,22,0014,13604,ROSTER,1,14.37,2021 EXT,2026-02-04
2025,22,0014,15345,ROSTER,3,3.71,2024 iEXT,2026-02-04
2025,22,0014,15712,ROSTER,1,1.44,2022 3.09,2026-02-04
2025,22,0014,15851,ROSTER,1,1.55,2022 3.04,2026-02-04
2025,22,0014,13214,ROSTER,6,23.05,2025 iEXT,2026-02-04
2025,22,0014,15698,ROSTER,1,30.55,2024 iEXT,2026-02-04
2025,22,0014,16148,ROSTER,2,5.54,2023 1.05,2026-02-04
2025,22,0014,16241,ROSTER,2,1.13,2023 4.08,2026-02-04
2025,22,0014,16167,ROSTER,2,2.21,2023 2.02,2026-02-04
2025,22,0014,13251,ROSTER,2,2.97,2024 B/R,2026-02-04
2025,22,0014,16694,ROSTER,3,1.33,2024 3.04,2026-02-04
2025,22,0014,16696,ROSTER,3,1.44,2024 2.15,2026-02-04
2025,22,0014,10816,ROSTER,2,3.07,2024 UFA,2026-02-04
2025,22,0014,16724,ROSTER,3,1.03,2024 4.12,2026-02-04
2025,22,0014,16264,ROSTER,2,1.06,2023 5.08,2026-02-04
2025,22,0014,16622,ROSTER,3,2.34,2024 1.15,2026-02-04
2025,22,0014,12186,ROSTER,2,22.77,2024 UFA,2026-02-04
2025,22,0014,13193,ROSTER,1,1.09,2025 ERFA,2026-02-04
2025,22,0014,15394,ROSTER,1,1.09,2025 ERFA,2026-02-04
2025,22,0014,13298,ROSTER,2,5.35,2025 SRFA,2026-02-04
2025,22,0014,17112,ROSTER,4,3.61,2025 1.09,2026-02-04
2025,22,0014,17106,ROSTER,4,1.52,2025 2.13,2026-02-04
2025,22,0014,17073,ROSTER,4,1.1,2025 3.19,2026-02-04
2025,22,0014,15319,ROSTER,1,5.5,2025 UFA,2026-02-04
2025,22,0014,14182,ROSTER,1,5.8,2025 UFA,2026-02-04
2025,22,0014,13674,ROSTER,1,8.0,2025 UFA,2026-02-04
2025,22,0014,17254,ROSTER,3,0.9,2025 UDFA,2026-02-04
2025,22,0014,17119,ROSTER,4,0.99,2025 4.13,2026-02-04
2025,22,0014,17127,ROSTER,4,0.96,2025 5.05,2026-02-04
2025,22,0014,16267,ROSTER,1,0.98,2023 UDFA,2026-02-04
2025,22,0014,17145,ROSTER,4,0.94,2025 5.16,2026-02-04
2025,22,0014,12764,ROSTER,1,5.3,2025 UFA,2026-02-04
2025,22,0014,15241,ROSTER,1,1.8,2025 UFA,2026-02-04
2025,22,0014,14328,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0014,14302,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0014,14600,ROSTER,1,1.8,2025 UFA,2026-02-04
2025,22,0014,17177,ROSTER,3,0.9,2025 UDFA,2026-02-04
2025,22,0014,15032,ROSTER,1,1.9,2025 UFA,2026-02-04
2025,22,0014,15821,ROSTER,1,5.35,2022 2.09^,2026-02-04
2025,22,0014,16191,ROSTER,2,1.33,2023 3.08,2026-02-04
2025,22,0014,12785,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0014,15950,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0014,16642,ROSTER,3,0.98,2024 5.12,2026-02-04
2025,22,0014,11671,ROSTER,4,33.85,2025 iEXT,2026-02-04
2025,22,0014,17130,INJURED_RESERVE,3,0.9,2025 UDFA,2026-02-04
2025,22,0014,14169,INJURED_RESERVE,2,1.0,2025 R/F,2026-02-04
2025,22,0015,15287,ROSTER,4,34.24,2024 iEXT,2026-02-04
2025,22,0015,15845,ROSTER,2,3.19,2024 oEXT,2026-02-04
2025,22,0015,14908,ROSTER,2,4.31,2024 oEXT,2026-02-04
2025,22,0015,16233,ROSTER,2,3.0,2023 1.12,2026-02-04
2025,22,0015,16280,ROSTER,2,1.25,2023 3.13,2026-02-04
2025,22,0015,11675,ROSTER,1,27.23,2023 UFA,2026-02-04
2025,22,0015,16581,ROSTER,3,3.38,2024 1.09,2026-02-04
2025,22,0015,16690,ROSTER,3,1.1,2024 3.21,2026-02-04
2025,22,0015,12686,ROSTER,1,5.43,2024 UFA,2026-02-04
2025,22,0015,13714,ROSTER,2,5.15,2024 B/R,2026-02-04
2025,22,0015,16215,ROSTER,2,1.71,2023 2.10,2026-02-04
2025,22,0015,15805,ROSTER,5,9.8,2025 iEXT,2026-02-04
2025,22,0015,16629,ROSTER,3,1.65,2024 2.09,2026-02-04
2025,22,0015,15850,ROSTER,1,3.41,2022 3.11^,2026-02-04
2025,22,0015,9064,ROSTER,2,1.0,2025 R/F,2026-02-04
2025,22,0015,15337,ROSTER,1,1.1,2025 ERFA,2026-02-04
2025,22,0015,13696,ROSTER,3,9.0,2025 B/R,2026-02-04
2025,22,0015,17043,ROSTER,4,4.8,2025 1.06,2026-02-04
2025,22,0015,17147,ROSTER,4,1.85,2025 2.06,2026-02-04
2025,22,0015,17132,ROSTER,4,1.28,2025 3.06,2026-02-04
2025,22,0015,12697,ROSTER,2,7.6,2025 UFA,2026-02-04
2025,22,0015,14085,ROSTER,2,7.41,2025 UFA,2026-02-04
2025,22,0015,10775,ROSTER,2,4.37,2025 UFA,2026-02-04
2025,22,0015,11723,ROSTER,1,5.4,2025 UFA,2026-02-04
2025,22,0015,12187,ROSTER,1,5.0,2025 UFA,2026-02-04
2025,22,0015,13933,ROSTER,1,6.5,2025 UFA,2026-02-04
2025,22,0015,12141,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0015,17066,ROSTER,3,0.9,2025 UDFA,2026-02-04
2025,22,0015,16385,ROSTER,1,2.0,2025 UFA,2026-02-04
2025,22,0015,14985,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0015,14592,ROSTER,2,1.0,2025 R/F,2026-02-04
2025,22,0015,13156,ROSTER,1,1.8,2025 UFA,2026-02-04
2025,22,0015,13802,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0015,16224,ROSTER,2,1.29,2023 3.11,2026-02-04
2025,22,0015,16012,ROSTER,2,1.0,2025 R/F,2026-02-04
2025,22,0015,15368,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0015,15789,ROSTER,1,3.98,2022 1.10,2026-02-04
2025,22,0015,17141,ROSTER,4,1.03,2025 4.06,2026-02-04
2025,22,0015,17139,ROSTER,4,1.0,2025 4.12,2026-02-04
2025,22,0015,11244,ROSTER,1,9.2,2025 UFA,2026-02-04
2025,22,0015,14095,ROSTER,1,1.8,2025 UFA,2026-02-04
2025,22,0015,12231,ROSTER,1,1.0,2025 UFA,2026-02-04
2025,22,0015,14777,ROSTER,3,24.52,2023 iEXT,2026-02-04
2025,22,0015,16628,ROSTER,3,1.24,2024 3.09,2026-02-04
2025,22,0015,13759,INJURED_RESERVE,1,1.8,2025 UFA,2026-02-04
2025,22,0015,12678,INJURED_RESERVE,1,6.53,2023 UFA,2026-02-04
2025,22,0015,13172,INJURED_RESERVE,2,1.0,2025 R/F,2026-02-04
2025,22,0016,15889,ROSTER,4,4.51,2023 oEXT,2026-02-04
2025,22,0016,16150,ROSTER,2,6.27,2023 1.04,2026-02-04
2025,22,0016,14303,ROSTER,3,3.08,2024 oEXT,2026-02-04
2025,22,0016,16643,ROSTER,2,1.22,2024 3.10,2026-02-04
2025,22,0016,16195,ROSTER,5,3.4,2024 oEXT,2026-02-04
2025,22,0016,15716,ROSTER,4,5.35,2025 SRFA,2026-02-04
2025,22,0016,14896,ROSTER,2,7.93,2024 oEXT,2026-02-04
2025,22,0016,17042,ROSTER,4,9.82,2025 1.01,2026-02-04
2025,22,0016,17070,ROSTER,4,2.23,2025 2.01,2026-02-04
2025,22,0016,14180,ROSTER,1,3.5,2025 ORFA4,2026-02-04
