season,week,franchise_id,player_id,contractInfo,status,salary,contractYear,as_of
2025,18,0016,17070,2025 2.01,ROSTER,2.23,4,2026-01-01
2025,18,0016,14180,2025 ORFA4,ROSTER,3.5,1,2026-01-01
2025,18,0016,16712,2025 UFA,ROSTER,2.55,4,2026-01-01
2025,18,0016,14217,2025 UFA,ROSTER,4.5,3,2026-01-01
2025,18,0016,16265,2023 5.03,ROSTER,1.07,2,2026-01-01
2025,18,0016,17076,2025 UDFA,ROSTER,0.9,3,2026-01-01
2025,18,0016,17205,2025 UDFA,ROSTER,0.9,3,2026-01-01
2025,18,0016,17175,2025 UDFA,ROSTER,0.9,3,2026-01-01
2025,18,0016,17087,2025 5.17,ROSTER,0.94,4,2026-01-01
2025,18,0016,17192,2025 UDFA,ROSTER,0.9,3,2026-01-01
2025,18,0016,17096,2025 4.15,ROSTER,0.98,4,2026-01-01
2025,18,0016,16681,2025 iEXT,ROSTER,1.86,4,2026-01-01
2025,18,0016,16691,2024 3.15,ROSTER,1.16,2,2026-01-01
2025,18,0016,14954,2025 iEXT,ROSTER,3.14,3,2026-01-01
2025,18,0016,16188,2023 1.09,ROSTER,3.73,2,2026-01-01
2025,18,0016,17163,2025 UDFA,ROSTER,0.9,3,2026-01-01
2025,18,0016,16809,2024 iEXT,ROSTER,4.64,5,2026-01-01
2025,18,0016,17079,2025 iEXT,ROSTER,4.11,5,2026-01-01
2025,18,0016,17204,2025 UFA,ROSTER,1.9,1,2026-01-01
2025,18,0016,15484,2025 iEXT,ROSTER,6.31,4,2026-01-01
2025,18,0016,17160,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0016,16794,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0016,16274,2025 R/F,ROSTER,1.0,2,2026-01-01
2025,18,0016,16164,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0016,17136,2025 3.01,ROSTER,1.4,4,2026-01-01
2025,18,0016,16228,2023 3.04,ROSTER,1.41,2,2026-01-01
2025,18,0016,16657,2025 UFA,ROSTER,1.9,1,2026-01-01
2025,18,0016,17339,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0016,16722,2025 UFA,ROSTER,1.9,1,2026-01-01
2025,18,0016,15752,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0016,17202,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0016,14104,2024 oEXT,ROSTER,33.28,2,2026-01-01
2025,18,0016,16298,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0016,17303,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0016,14888,2025 UFA,ROSTER,1.2,1,2026-01-01
2025,18,0016,14778,2025 B/R,ROSTER,13.6,5,2026-01-01
2025,18,0016,15351,2025 B/R,INJURED_RESERVE,5.95,4,2026-01-01
2025,18,0016,16711,2025 R/F,INJURED_RESERVE,1.0,2,2026-01-01
2025,18,0016,16222,2023 4.04,INJURED_RESERVE,1.17,2,2026-01-01
2025,18,0016,14800,2025 SRFA,INJURED_RESERVE,6.77,2,2026-01-01
2025,18,0016,14995,2023 iEXT,INJURED_RESERVE,7.18,1,2026-01-01
2025,18,0016,13325,2025 ERFA,INJURED_RESERVE,1.1,1,2026-01-01
2025,18,0017,15822,2022 1.14,ROSTER,3.05,1,2026-01-01
2025,18,0017,16162,2023 1.04,ROSTER,6.27,2,2026-01-01
2025,18,0017,16256,2023 2.04,ROSTER,2.05,2,2026-01-01
2025,18,0017,16265,2023 5.13,ROSTER,1.06,2,2026-01-01
2025,18,0017,16223,2023 1.08,ROSTER,4.07,2,2026-01-01
2025,18,0017,14109,2024 B/R,ROSTER,9.35,3,2026-01-01
2025,18,0017,16641,2024 1.03,ROSTER,6.38,3,2026-01-01
2025,18,0017,16614,2024 1.04,ROSTER,5.58,3,2026-01-01
2025,18,0017,16651,2024 2.01,ROSTER,2.15,3,2026-01-01
2025,18,0017,16692,2024 3.03,ROSTER,1.35,3,2026-01-01
2025,18,0017,16677,2024 3.05,ROSTER,1.31,3,2026-01-01
2025,18,0017,15484,2024 UFA,ROSTER,8.42,3,2026-01-01
2025,18,0017,16148,2023 1.03,ROSTER,7.21,2,2026-01-01
2025,18,0017,16681,2024 UDFA,ROSTER,0.94,2,2026-01-01
2025,18,0017,17042,2025 1.01,ROSTER,9.82,4,2026-01-01
2025,18,0017,17081,2025 1.12,ROSTER,2.9,4,2026-01-01
2025,18,0017,17126,2025 3.12,ROSTER,1.18,4,2026-01-01
2025,18,0017,17055,2025 4.04,ROSTER,1.03,4,2026-01-01
2025,18,0017,16667,2024 4.09,ROSTER,1.06,3,2026-01-01
2025,18,0017,15380,2025 UFA,ROSTER,2.5,1,2026-01-01
2025,18,0017,16702,2025 UFA,ROSTER,4.37,2,2026-01-01
2025,18,0017,17129,2025 UDFA,ROSTER,0.9,3,2026-01-01
2025,18,0017,15839,2025 iEXT,ROSTER,6.05,3,2026-01-01
2025,18,0017,16165,2023 3.08,ROSTER,1.33,2,2026-01-01
2025,18,0017,15405,2025 UFA,ROSTER,1.9,1,2026-01-01
2025,18,0017,17079,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0017,16192,2025 UFA,ROSTER,1.1,1,2026-01-01
2025,18,0017,15779,2025 iEXT,ROSTER,5.61,4,2026-01-01
2025,18,0017,15252,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0017,13839,2024 iEXT,ROSTER,14.75,1,2026-01-01
2025,18,0017,17139,2025 5.09,ROSTER,0.94,4,2026-01-01
2025,18,0017,16225,2025 R/F,ROSTER,1.0,2,2026-01-01
2025,18,0017,12323,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0017,15396,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0017,14777,2023 iEXT,ROSTER,24.79,4,2026-01-01
2025,18,0017,12140,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0017,17116,2025 UFA,ROSTER,1.6,1,2026-01-01
2025,18,0017,15875,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0017,11671,2023 UFA,ROSTER,16.34,1,2026-01-01
2025,18,0017,16799,2025 UFA,ROSTER,2.0,1,2026-01-01
2025,18,0017,15702,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0017,17187,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0017,14518,2025 UFA,ROSTER,1.1,1,2026-01-01
2025,18,0017,15797,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0017,17249,2025 UDFA,INJURED_RESERVE,0.9,3,2026-01-01
2025,18,0017,16615,2024 1.02,INJURED_RESERVE,7.41,3,2026-01-01
2025,18,0017,16671,2024 4.07,INJURED_RESERVE,1.07,3,2026-01-01
2025,18,0017,13920,2025 UFA,INJURED_RESERVE,1.9,2,2026-01-01
2025,18,0017,17108,2025 3.09,INJURED_RESERVE,1.23,4,2026-01-01
2025,18,0017,16788,2025 UFA,INJURED_RESERVE,1.0,1,2026-01-01
2025,18,0017,15806,2025 iEXT,INJURED_RESERVE,5.01,5,2026-01-01
2025,18,0017,15831,2025 UFA,INJURED_RESERVE,1.0,1,2026-01-01
2025,18,0018,15287,2024 iEXT,ROSTER,33.68,4,2026-01-01
2025,18,0018,15815,2022 1.16,ROSTER,2.76,1,2026-01-01
2025,18,0018,13837,2024 iEXT,ROSTER,8.55,2,2026-01-01
2025,18,0018,15708,2022 1.01+,ROSTER,11.66,1,2026-01-01
2025,18,0018,16188,2023 1.07,ROSTER,4.47,2,2026-01-01
2025,18,0018,16190,2023 1.11,ROSTER,3.21,2,2026-01-01
2025,18,0018,14630,2024 iEXT,ROSTER,3.63,2,2026-01-01
2025,18,0018,13214,2024 B/R,ROSTER,20.57,3,2026-01-01
2025,18,0018,16580,2024 1.11,ROSTER,2.93,3,2026-01-01
2025,18,0018,16689,2024 2.11,ROSTER,1.57,3,2026-01-01
2025,18,0018,14224,2024 UFA,ROSTER,6.14,2,2026-01-01
2025,18,0018,15394,2024 iEXT,ROSTER,5.84,3,2026-01-01
2025,18,0018,14995,2025 SRFA,ROSTER,5.35,2,2026-01-01
2025,18,0018,15904,2025 SRFA,ROSTER,5.35,3,2026-01-01
2025,18,0018,14928,2025 B/R,ROSTER,5.42,2,2026-01-01
2025,18,0018,17132,2025 2.12,ROSTER,1.56,4,2026-01-01
2025,18,0018,14717,2025 iEXT,ROSTER,1.92,3,2026-01-01
2025,18,0018,17102,2025 1.11,ROSTER,3.1,4,2026-01-01
2025,18,0018,17118,2025 3.17,ROSTER,1.12,4,2026-01-01
2025,18,0018,17125,2025 3.11,ROSTER,1.2,4,2026-01-01
2025,18,0018,16279,2025 ERFA,ROSTER,1.1,1,2026-01-01
2025,18,0018,13192,2025 UFA,ROSTER,6.0,1,2026-01-01
2025,18,0018,11769,2025 UFA,ROSTER,3.04,2,2026-01-01
2025,18,0018,9431,2025 UFA,ROSTER,9.69,2,2026-01-01
2025,18,0018,15445,2025 UFA,ROSTER,2.07,3,2026-01-01
2025,18,0018,13742,2025 UFA,ROSTER,2.95,2,2026-01-01
2025,18,0018,13164,2025 UFA,ROSTER,3.8,2,2026-01-01
2025,18,0018,13810,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0018,17064,2025 5.11,ROSTER,0.94,4,2026-01-01
2025,18,0018,16013,2024 UFA,ROSTER,2.97,2,2026-01-01
2025,18,0018,15757,2022 3.12,ROSTER,1.38,1,2026-01-01
2025,18,0018,14907,2025 UFA,ROSTER,1.9,1,2026-01-01
2025,18,0018,15121,2025 UFA,ROSTER,2.0,1,2026-01-01
2025,18,0018,16342,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0018,14221,2025 UFA,ROSTER,5.58,3,2026-01-01
2025,18,0018,17060,2025 5.13,ROSTER,0.94,4,2026-01-01
2025,18,0018,11327,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0018,15358,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0018,14213,2025 R/F,ROSTER,1.0,2,2026-01-01
2025,18,0018,16738,2025 UFA,ROSTER,2.72,4,2026-01-01
2025,18,0018,13143,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0018,13767,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0018,14151,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0018,16778,2025 UFA,ROSTER,1.1,1,2026-01-01
2025,18,0018,12772,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0018,16231,2023 2.11,INJURED_RESERVE,1.67,2,2026-01-01
2025,18,0018,17166,2025 UDFA,INJURED_RESERVE,0.9,3,2026-01-01
2025,18,0018,13806,2025 ERFA,INJURED_RESERVE,1.1,1,2026-01-01
2025,18,0018,14800,2025 UFA,INJURED_RESERVE,4.2,1,2026-01-01
2025,18,0018,13284,2024 iEXT,INJURED_RESERVE,5.15,2,2026-01-01
2025,18,0019,14782,2023 iEXT,ROSTER,10.45,4,2026-01-01
2025,18,0019,15753,2025 iEXT,ROSTER,11.78,6,2026-01-01
2025,18,0019,15712,2022 3.15,ROSTER,1.33,1,2026-01-01
2025,18,0019,11244,2023 NEFToff,ROSTER,30.25,1,2026-01-01
2025,18,0019,14167,2023 B/R,ROSTER,13.31,2,2026-01-01
2025,18,0019,16252,2023 3.17,ROSTER,1.21,2,2026-01-01
2025,18,0019,16263,2023 3.04,ROSTER,1.41,2,2026-01-01
2025,18,0019,16175,2023 3.15,ROSTER,1.23,2,2026-01-01
2025,18,0019,14163,2025 oEXT,ROSTER,14.71,6,2026-01-01
2025,18,0019,16206,2023 5.22,ROSTER,1.04,2,2026-01-01
2025,18,0019,15076,2024 iEXT,ROSTER,3.7,2,2026-01-01
2025,18,0019,16698,2024 4.04,ROSTER,1.09,3,2026-01-01
2025,18,0019,15798,2024 iEXT,ROSTER,3.87,5,2026-01-01
2025,18,0019,16654,2024 4.24,ROSTER,1.0,3,2026-01-01
2025,18,0019,16236,2023 5.21,ROSTER,1.04,2,2026-01-01
2025,18,0019,15349,2024 B/R,ROSTER,10.81,5,2026-01-01
2025,18,0019,16629,2024 2.07,ROSTER,1.75,3,2026-01-01
2025,18,0019,16268,2023 5.17,ROSTER,1.04,2,2026-01-01
2025,18,0019,13933,2025 ERFA,ROSTER,1.1,1,2026-01-01
2025,18,0019,15868,2025 ERFA,ROSTER,1.1,1,2026-01-01
2025,18,0019,17080,2025 3.08,ROSTER,1.25,4,2026-01-01
2025,18,0019,14218,2025 UFA,ROSTER,7.29,3,2026-01-01
2025,18,0019,14059,2025 UFA,ROSTER,5.8,2,2026-01-01
2025,18,0019,12752,2025 UFA,ROSTER,6.1,1,2026-01-01
2025,18,0019,12626,2025 UFA,ROSTER,27.84,2,2026-01-01
2025,18,0019,17134,2025 3.03,ROSTER,1.35,4,2026-01-01
2025,18,0019,17148,2025 4.01,ROSTER,1.05,4,2026-01-01
2025,18,0019,17153,2025 4.03,ROSTER,1.04,4,2026-01-01
2025,18,0019,15032,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0019,13759,2025 R/F,ROSTER,1.0,2,2026-01-01
2025,18,0019,17156,2025 UDFA,ROSTER,0.9,3,2026-01-01
2025,18,0019,17171,2025 5.03,ROSTER,0.96,4,2026-01-01
2025,18,0019,17234,2025 UDFA,ROSTER,0.9,3,2026-01-01
2025,18,0019,14600,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0019,17220,2025 UDFA,ROSTER,0.9,3,2026-01-01
2025,18,0019,15446,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0019,15089,2025 ERFA,ROSTER,1.1,1,2026-01-01
2025,18,0019,16080,2025 iEXT,ROSTER,6.62,5,2026-01-01
2025,18,0019,15388,2025 iEXT,ROSTER,3.31,3,2026-01-01
2025,18,0019,14080,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0019,15786,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0019,14900,2025 B/R,ROSTER,6.72,4,2026-01-01
2025,18,0019,16714,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0019,14162,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0019,15293,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0020,14892,2024 oEXT,ROSTER,7.78,1,2026-01-01
2025,18,0020,14896,2024 oEXT,ROSTER,8.33,1,2026-01-01
2025,18,0020,15907,2022 iEXT,ROSTER,3.06,1,2026-01-01
2025,18,0020,15861,2024 oEXT,ROSTER,2.54,1,2026-01-01
2025,18,0020,16264,2023 5.02,ROSTER,1.08,2,2026-01-01
2025,18,0020,16333,2023 UDFA,ROSTER,0.98,1,2026-01-01
2025,18,0020,16369,2023 UDFA,ROSTER,0.98,1,2026-01-01
2025,18,0020,16278,2023 UDFA,ROSTER,0.98,1,2026-01-01
2025,18,0020,14842,2024 oEXT,ROSTER,13.24,2,2026-01-01
2025,18,0020,16251,2023 4.05,ROSTER,1.14,2,2026-01-01
2025,18,0020,15794,2025 iEXT,ROSTER,15.06,6,2026-01-01
2025,18,0020,16619,2024 3.02,ROSTER,1.38,3,2026-01-01
2025,18,0020,16675,2024 3.16,ROSTER,1.14,3,2026-01-01
2025,18,0020,16705,2024 5.11,ROSTER,0.98,3,2026-01-01
2025,18,0020,16697,2024 5.16,ROSTER,0.98,3,2026-01-01
2025,18,0020,11675,2024 UFA,ROSTER,21.78,2,2026-01-01
2025,18,0020,14105,2024 oEXT,ROSTER,12.22,2,2026-01-01
2025,18,0020,12620,2021 EXT,ROSTER,37.21,3,2026-01-01
2025,18,0020,17030,2025 1.04,ROSTER,6.11,4,2026-01-01
2025,18,0020,17072,2025 2.04,ROSTER,1.98,4,2026-01-01
2025,18,0020,17056,2025 4.02,ROSTER,1.04,4,2026-01-01
2025,18,0020,15355,2025 UFA,ROSTER,7.3,1,2026-01-01
2025,18,0020,13208,2025 UFA,ROSTER,3.0,1,2026-01-01
2025,18,0020,15911,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0020,16292,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0020,13952,2025 UFA,ROSTER,20.1,1,2026-01-01
2025,18,0020,13693,2023 oEXT,ROSTER,3.5,1,2026-01-01
2025,18,0020,16226,2023 1.15,ROSTER,2.53,2,2026-01-01
2025,18,0020,15001,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0020,14283,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0020,15256,2025 UFA,ROSTER,2.0,1,2026-01-01
2025,18,0020,17181,2025 UDFA,ROSTER,0.9,3,2026-01-01
2025,18,0020,12767,2024 UFA,ROSTER,5.96,1,2026-01-01
2025,18,0020,17205,2025 UDFA,ROSTER,0.9,3,2026-01-01
2025,18,0020,11222,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0020,13319,2024 UFA,ROSTER,14.84,1,2026-01-01
2025,18,0020,14302,2025 UFA,ROSTER,1.9,1,2026-01-01
2025,18,0020,16274,2023 5.26,ROSTER,1.04,2,2026-01-01
2025,18,0020,11232,2025 B/R,ROSTER,1.9,1,2026-01-01
2025,18,0020,14137,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0020,16767,2025 UFA,ROSTER,2.6,1,2026-01-01
2025,18,0020,16383,2023 UDFA,ROSTER,0.98,1,2026-01-01
2025,18,0020,17207,2025 UFA,ROSTER,2.9,1,2026-01-01
2025,18,0020,16596,2024 3.11,INJURED_RESERVE,1.21,3,2026-01-01
2025,18,0020,13685,2025 UFA,INJURED_RESERVE,1.0,1,2026-01-01
2025,18,0021,14779,2023 iEXT,ROSTER,14.17,4,2026-01-01
2025,18,0021,15346,2024 iEXT,ROSTER,6.7,3,2026-01-01
2025,18,0021,15711,2025 iEXT,ROSTER,9.99,2,2026-01-01
2025,18,0021,16650,2024 2.04,ROSTER,1.91,3,2026-01-01
2025,18,0021,14927,2024 iEXT,ROSTER,3.31,2,2026-01-01
2025,18,0021,16716,2024 3.14,ROSTER,1.17,3,2026-01-01
2025,18,0021,16187,2023 3.03,ROSTER,1.43,2,2026-01-01
2025,18,0021,16622,2024 1.14,ROSTER,2.46,3,2026-01-01
2025,18,0021,16660,2024 2.16,ROSTER,1.42,3,2026-01-01
2025,18,0021,14148,2024 iEXT,ROSTER,7.98,1,2026-01-01
2025,18,0021,12225,2025 ORFAN,ROSTER,15.0,1,2026-01-01
2025,18,0021,13681,2025 ORFA1,ROSTER,3.41,2,2026-01-01
2025,18,0021,15799,2025 ERFA,ROSTER,1.09,1,2026-01-01
2025,18,0021,15051,2025 ERFA,ROSTER,1.1,1,2026-01-01
2025,18,0021,9051,2025 RRFA,ROSTER,5.1,1,2026-01-01
2025,18,0021,14909,2025 B/R,ROSTER,9.12,2,2026-01-01
2025,18,0021,17107,2025 3.15,ROSTER,1.14,4,2026-01-01
2025,18,0021,17082,2025 4.12,ROSTER,0.99,4,2026-01-01
2025,18,0021,14303,2025 UFA,ROSTER,5.32,2,2026-01-01
2025,18,0021,11936,2025 UFA,ROSTER,3.0,1,2026-01-01
2025,18,0021,13189,2025 UFA,ROSTER,5.89,2,2026-01-01
2025,18,0021,10775,2025 UFA,ROSTER,5.3,1,2026-01-01
2025,18,0021,10266,2025 UFA,ROSTER,11.8,1,2026-01-01
2025,18,0021,16287,2024 R/F,ROSTER,1.1,1,2026-01-01
2025,18,0021,16186,2023 1.06,ROSTER,4.95,2,2026-01-01
2025,18,0021,14997,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0021,14802,2025 oEXT,ROSTER,16.97,3,2026-01-01
2025,18,0021,17031,2025 3.16,ROSTER,1.13,4,2026-01-01
2025,18,0021,14472,2024 SRFA,ROSTER,5.38,1,2026-01-01
2025,18,0021,16725,2025 iEXT,ROSTER,1.87,4,2026-01-01
2025,18,0021,15401,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0021,12616,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0021,16693,2024 3.19,ROSTER,1.12,3,2026-01-01
2025,18,0021,15864,2025 iEXT,ROSTER,2.88,3,2026-01-01
2025,18,0021,16620,2024 1.08,ROSTER,3.67,3,2026-01-01
2025,18,0021,14247,2025 oEXT,ROSTER,4.97,3,2026-01-01
2025,18,0021,13774,2025 UFA,ROSTER,1.9,1,2026-01-01
2025,18,0021,17044,2025 1.05,ROSTER,5.38,4,2026-01-01
2025,18,0021,13633,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0021,16224,2025 UFA,ROSTER,1.1,1,2026-01-01
2025,18,0021,14888,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0021,16281,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0021,17097,2025 UFA,ROSTER,1.1,1,2026-01-01
2025,18,0021,17201,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0021,14840,2025 B/R,INJURED_RESERVE,17.58,2,2026-01-01
2025,18,0021,16171,2023 2.06,INJURED_RESERVE,1.91,2,2026-01-01
2025,18,0021,14158,2023 iEXT,INJURED_RESERVE,6.91,2,2026-01-01
2025,18,0021,17074,2025 1.02,INJURED_RESERVE,8.23,4,2026-01-01
2025,18,0022,15365,2024 iEXT,ROSTER,6.29,2,2026-01-01
2025,18,0022,15692,2022 2.04,ROSTER,2.31,1,2026-01-01
2025,18,0022,14164,2023 oEXT,ROSTER,3.37,1,2026-01-01
2025,18,0022,14136,2023 B/R,ROSTER,14.52,1,2026-01-01
2025,18,0022,16276,2023 3.12,ROSTER,1.28,2,2026-01-01
2025,18,0022,16351,2023 5.25,ROSTER,1.04,2,2026-01-01
2025,18,0022,16284,2023 5.10,ROSTER,1.06,2,2026-01-01
2025,18,0022,15694,2022 2.06,ROSTER,2.16,1,2026-01-01
2025,18,0022,14405,2024 SRFA,ROSTER,5.38,1,2026-01-01
2025,18,0022,16018,2024 RRFA,ROSTER,3.41,1,2026-01-01
2025,18,0022,16579,2024 1.01,ROSTER,8.79,3,2026-01-01
2025,18,0022,14073,2024 UFA,ROSTER,12.97,2,2026-01-01
2025,18,0022,14867,2024 UFA,ROSTER,6.38,1,2026-01-01
2025,18,0022,14127,2024 UFA,ROSTER,9.41,1,2026-01-01
2025,18,0022,16684,2024 5.01,ROSTER,1.0,3,2026-01-01
2025,18,0022,13294,2024 UFA,ROSTER,2.2,1,2026-01-01
2025,18,0022,13710,2024 iEXT,ROSTER,2.02,2,2026-01-01
2025,18,0022,11247,2025 ERFA,ROSTER,1.1,1,2026-01-01
2025,18,0022,13888,2025 ERFA,ROSTER,1.1,1,2026-01-01
2025,18,0022,17051,2025 1.06,ROSTER,4.8,4,2026-01-01
2025,18,0022,17123,2025 2.06,ROSTER,1.85,4,2026-01-01
2025,18,0022,17120,2025 3.06,ROSTER,1.28,4,2026-01-01
2025,18,0022,17098,2025 4.06,ROSTER,1.02,4,2026-01-01
2025,18,0022,13470,2025 UFA,ROSTER,2.79,3,2026-01-01
2025,18,0022,13635,2025 UFA,ROSTER,15.39,2,2026-01-01
2025,18,0022,13707,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0022,11938,2025 UFA,ROSTER,6.2,1,2026-01-01
2025,18,0022,10703,2025 UFA,ROSTER,5.3,1,2026-01-01
2025,18,0022,13298,2025 UFA,ROSTER,14.92,2,2026-01-01
2025,18,0022,16775,2024 5.10,ROSTER,0.98,3,2026-01-01
2025,18,0022,14957,2025 R/F,ROSTER,1.0,2,2026-01-01
2025,18,0022,17178,2025 5.06,ROSTER,0.95,4,2026-01-01
2025,18,0022,17155,2025 UDFA,ROSTER,0.9,3,2026-01-01
2025,18,0022,14328,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0022,15292,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0022,14170,2025 UFA,ROSTER,5.0,1,2026-01-01
2025,18,0022,16174,2025 UFA,ROSTER,5.1,1,2026-01-01
2025,18,0022,14200,2024 UFA,ROSTER,2.41,1,2026-01-01
2025,18,0022,12238,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0022,14244,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0022,16724,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0022,14122,2025 R/F,ROSTER,1.0,2,2026-01-01
2025,18,0022,13692,2025 UFA,ROSTER,3.0,1,2026-01-01
2025,18,0022,12697,2025 UFA,ROSTER,9.1,1,2026-01-01
2025,18,0022,13748,2025 UFA,ROSTER,3.51,3,2026-01-01
2025,18,0022,14223,2025 UFA,INJURED_RESERVE,1.8,1,2026-01-01
2025,18,0022,16645,2024 UDFA,INJURED_RESERVE,0.94,2,2026-01-01
2025,18,0022,16640,2024 4.01,INJURED_RESERVE,1.11,3,2026-01-01
2025,18,0022,16652,2024 3.01,INJURED_RESERVE,1.4,3,2026-01-01
2025,18,0022,13404,2025 UFA,INJURED_RESERVE,3.1,1,2026-01-01
2025,18,0022,15254,2025 UFA,INJURED_RESERVE,3.78,3,2026-01-01
2025,18,0022,12688,2025 UFA,INJURED_RESERVE,15.96,2,2026-01-01
2025,18,0022,14910,2025 SRFA,INJURED_RESERVE,5.35,2,2026-01-01
2025,18,0023,13782,2024 iEXT,ROSTER,4.3,2,2026-01-01
2025,18,0023,15352,2024 iEXT,ROSTER,3.73,2,2026-01-01
2025,18,0023,16233,2023 1.10,ROSTER,3.45,2,2026-01-01
2025,18,0023,16244,2023 2.10,ROSTER,1.71,2,2026-01-01
2025,18,0023,16266,2023 4.04,ROSTER,1.17,2,2026-01-01
2025,18,0023,16230,2023 3.10,ROSTER,1.3,2,2026-01-01
2025,18,0023,15787,2025 iEXT,ROSTER,9.37,2,2026-01-01
2025,18,0023,16653,2024 1.16,ROSTER,2.24,3,2026-01-01
2025,18,0023,13590,2024 iEXT,ROSTER,20.87,2,2026-01-01
2025,18,0023,13713,2024 UFA,ROSTER,5.23,1,2026-01-01
2025,18,0023,15448,2024 UFA,ROSTER,4.5,1,2026-01-01
2025,18,0023,14833,2025 oEXT,ROSTER,24.48,1,2026-01-01
2025,18,0023,15754,2025 iEXT,ROSTER,12.86,3,2026-01-01
2025,18,0023,13738,2025 R/F,ROSTER,1.0,2,2026-01-01
2025,18,0023,14860,2025 SRFA,ROSTER,5.35,1,2026-01-01
2025,18,0023,15889,2025 RRFA,ROSTER,4.5,1,2026-01-01
2025,18,0023,15288,2025 UFA,ROSTER,1.9,1,2026-01-01
2025,18,0023,14210,2025 UFA,ROSTER,5.6,1,2026-01-01
2025,18,0023,10768,2025 UFA,ROSTER,6.4,1,2026-01-01
2025,18,0023,16166,2025 UFA,ROSTER,1.9,1,2026-01-01
2025,18,0023,13223,2025 UFA,ROSTER,4.3,1,2026-01-01
2025,18,0023,13723,2025 UFA,ROSTER,5.2,1,2026-01-01
2025,18,0023,15003,2025 UFA,ROSTER,2.0,1,2026-01-01
2025,18,0023,17047,2025 2.15,ROSTER,1.46,4,2026-01-01
2025,18,0023,16610,2024 3.06,ROSTER,1.29,3,2026-01-01
2025,18,0023,17106,2025 2.08,ROSTER,1.74,4,2026-01-01
2025,18,0023,17149,2025 3.19,ROSTER,1.1,4,2026-01-01
2025,18,0023,15856,2025 oEXT,ROSTER,5.46,2,2026-01-01
2025,18,0023,17124,2025 5.18,ROSTER,0.94,4,2026-01-01
2025,18,0023,14168,2025 UFA,ROSTER,2.1,1,2026-01-01
2025,18,0023,16294,2025 UFA,ROSTER,1.9,1,2026-01-01
2025,18,0023,15241,2025 UFA,ROSTER,2.0,1,2026-01-01
2025,18,0023,13249,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0023,15255,2025 UFA,ROSTER,2.6,1,2026-01-01
2025,18,0023,16927,2025 UFA,ROSTER,5.2,1,2026-01-01
