season,week,franchise_id,player_id,salary,contractInfo,status,contractYear,as_of
2025,17,0016,16164,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0016,17136,1.4,2025 3.01,ROSTER,4,2025-12-25
2025,17,0016,16228,1.41,2023 3.04,ROSTER,2,2025-12-25
2025,17,0016,16657,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0016,17339,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0016,16722,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0016,15752,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0016,17202,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0016,14104,33.28,2024 oEXT,ROSTER,2,2025-12-25
2025,17,0016,16298,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0016,17303,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0016,15351,5.95,2025 B/R,INJURED_RESERVE,4,2025-12-25
2025,17,0016,16711,1.0,2025 R/F,INJURED_RESERVE,2,2025-12-25
2025,17,0016,16222,1.17,2023 4.04,INJURED_RESERVE,2,2025-12-25
2025,17,0016,14800,6.77,2025 SRFA,INJURED_RESERVE,2,2025-12-25
2025,17,0016,14995,7.18,2023 iEXT,INJURED_RESERVE,1,2025-12-25
2025,17,0016,13325,1.1,2025 ERFA,INJURED_RESERVE,1,2025-12-25
2025,17,0017,15822,3.05,2022 1.14,ROSTER,1,2025-12-25
2025,17,0017,16162,6.27,2023 1.04,ROSTER,2,2025-12-25
2025,17,0017,16256,2.05,2023 2.04,ROSTER,2,2025-12-25
2025,17,0017,16265,1.06,2023 5.13,ROSTER,2,2025-12-25
2025,17,0017,16223,4.07,2023 1.08,ROSTER,2,2025-12-25
2025,17,0017,14109,9.35,2024 B/R,ROSTER,3,2025-12-25
2025,17,0017,16641,6.38,2024 1.03,ROSTER,3,2025-12-25
2025,17,0017,16614,5.58,2024 1.04,ROSTER,3,2025-12-25
2025,17,0017,16651,2.15,2024 2.01,ROSTER,3,2025-12-25
2025,17,0017,16692,1.35,2024 3.03,ROSTER,3,2025-12-25
2025,17,0017,16677,1.31,2024 3.05,ROSTER,3,2025-12-25
2025,17,0017,15484,8.42,2024 UFA,ROSTER,3,2025-12-25
2025,17,0017,16148,7.21,2023 1.03,ROSTER,2,2025-12-25
2025,17,0017,16681,0.94,2024 UDFA,ROSTER,2,2025-12-25
2025,17,0017,17042,9.82,2025 1.01,ROSTER,4,2025-12-25
2025,17,0017,17081,2.9,2025 1.12,ROSTER,4,2025-12-25
2025,17,0017,17126,1.18,2025 3.12,ROSTER,4,2025-12-25
2025,17,0017,17055,1.03,2025 4.04,ROSTER,4,2025-12-25
2025,17,0017,16667,1.06,2024 4.09,ROSTER,3,2025-12-25
2025,17,0017,15380,2.5,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,16702,4.37,2025 UFA,ROSTER,2,2025-12-25
2025,17,0017,17129,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0017,15839,6.05,2025 iEXT,ROSTER,3,2025-12-25
2025,17,0017,16165,1.33,2023 3.08,ROSTER,2,2025-12-25
2025,17,0017,15405,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,17079,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,16192,1.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,15779,5.61,2025 iEXT,ROSTER,4,2025-12-25
2025,17,0017,15252,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,13839,14.75,2024 iEXT,ROSTER,1,2025-12-25
2025,17,0017,17139,0.94,2025 5.09,ROSTER,4,2025-12-25
2025,17,0017,16225,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0017,12323,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,15396,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,14777,24.79,2023 iEXT,ROSTER,4,2025-12-25
2025,17,0017,12140,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,17116,1.6,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,15875,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,11671,16.34,2023 UFA,ROSTER,1,2025-12-25
2025,17,0017,16799,2.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,15702,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,17187,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0017,17249,0.9,2025 UDFA,INJURED_RESERVE,3,2025-12-25
2025,17,0017,16615,7.41,2024 1.02,INJURED_RESERVE,3,2025-12-25
2025,17,0017,16671,1.07,2024 4.07,INJURED_RESERVE,3,2025-12-25
2025,17,0017,13920,1.9,2025 UFA,INJURED_RESERVE,2,2025-12-25
2025,17,0017,17108,1.23,2025 3.09,INJURED_RESERVE,4,2025-12-25
2025,17,0017,16788,1.0,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0017,15806,5.01,2025 iEXT,INJURED_RESERVE,5,2025-12-25
2025,17,0017,15831,1.0,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0018,15287,33.68,2024 iEXT,ROSTER,4,2025-12-25
2025,17,0018,15815,2.76,2022 1.16,ROSTER,1,2025-12-25
2025,17,0018,13837,8.55,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0018,15708,11.66,2022 1.01+,ROSTER,1,2025-12-25
2025,17,0018,16188,4.47,2023 1.07,ROSTER,2,2025-12-25
2025,17,0018,16190,3.21,2023 1.11,ROSTER,2,2025-12-25
2025,17,0018,14630,3.63,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0018,13214,20.57,2024 B/R,ROSTER,3,2025-12-25
2025,17,0018,16580,2.93,2024 1.11,ROSTER,3,2025-12-25
2025,17,0018,16689,1.57,2024 2.11,ROSTER,3,2025-12-25
2025,17,0018,14224,6.14,2024 UFA,ROSTER,2,2025-12-25
2025,17,0018,15394,5.84,2024 iEXT,ROSTER,3,2025-12-25
2025,17,0018,14995,5.35,2025 SRFA,ROSTER,2,2025-12-25
2025,17,0018,15904,5.35,2025 SRFA,ROSTER,3,2025-12-25
2025,17,0018,14928,5.42,2025 B/R,ROSTER,2,2025-12-25
2025,17,0018,17132,1.56,2025 2.12,ROSTER,4,2025-12-25
2025,17,0018,14717,1.92,2025 iEXT,ROSTER,3,2025-12-25
2025,17,0018,17102,3.1,2025 1.11,ROSTER,4,2025-12-25
2025,17,0018,17118,1.12,2025 3.17,ROSTER,4,2025-12-25
2025,17,0018,17125,1.2,2025 3.11,ROSTER,4,2025-12-25
2025,17,0018,16279,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0018,13192,6.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0018,11769,3.04,2025 UFA,ROSTER,2,2025-12-25
2025,17,0018,9431,9.69,2025 UFA,ROSTER,2,2025-12-25
2025,17,0018,15445,2.07,2025 UFA,ROSTER,3,2025-12-25
2025,17,0018,13742,2.95,2025 UFA,ROSTER,2,2025-12-25
2025,17,0018,13164,3.8,2025 UFA,ROSTER,2,2025-12-25
2025,17,0018,13810,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0018,17064,0.94,2025 5.11,ROSTER,4,2025-12-25
2025,17,0018,16013,2.97,2024 UFA,ROSTER,2,2025-12-25
2025,17,0018,15757,1.38,2022 3.12,ROSTER,1,2025-12-25
2025,17,0018,14907,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0018,15121,2.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0018,16342,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0018,14221,5.58,2025 UFA,ROSTER,3,2025-12-25
2025,17,0018,17060,0.94,2025 5.13,ROSTER,4,2025-12-25
2025,17,0018,11327,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0018,15358,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0018,14213,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0018,16738,2.72,2025 UFA,ROSTER,4,2025-12-25
2025,17,0018,13143,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0018,13767,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0018,14151,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0018,16778,1.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0018,12772,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0018,16231,1.67,2023 2.11,INJURED_RESERVE,2,2025-12-25
2025,17,0018,17166,0.9,2025 UDFA,INJURED_RESERVE,3,2025-12-25
2025,17,0018,13806,1.1,2025 ERFA,INJURED_RESERVE,1,2025-12-25
2025,17,0018,14800,4.2,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0018,13284,5.15,2024 iEXT,INJURED_RESERVE,2,2025-12-25
2025,17,0019,14782,10.45,2023 iEXT,ROSTER,4,2025-12-25
2025,17,0019,15753,11.78,2025 iEXT,ROSTER,6,2025-12-25
2025,17,0019,15712,1.33,2022 3.15,ROSTER,1,2025-12-25
2025,17,0019,11244,30.25,2023 NEFToff,ROSTER,1,2025-12-25
2025,17,0019,14167,13.31,2023 B/R,ROSTER,2,2025-12-25
2025,17,0019,16252,1.21,2023 3.17,ROSTER,2,2025-12-25
2025,17,0019,16263,1.41,2023 3.04,ROSTER,2,2025-12-25
2025,17,0019,16175,1.23,2023 3.15,ROSTER,2,2025-12-25
2025,17,0019,14163,14.71,2025 oEXT,ROSTER,6,2025-12-25
2025,17,0019,16206,1.04,2023 5.22,ROSTER,2,2025-12-25
2025,17,0019,15076,3.7,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0019,16698,1.09,2024 4.04,ROSTER,3,2025-12-25
2025,17,0019,15798,3.87,2024 iEXT,ROSTER,5,2025-12-25
2025,17,0019,16654,1.0,2024 4.24,ROSTER,3,2025-12-25
2025,17,0019,16236,1.04,2023 5.21,ROSTER,2,2025-12-25
2025,17,0019,15349,10.81,2024 B/R,ROSTER,5,2025-12-25
2025,17,0019,16629,1.75,2024 2.07,ROSTER,3,2025-12-25
2025,17,0019,16268,1.04,2023 5.17,ROSTER,2,2025-12-25
2025,17,0019,13933,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0019,15868,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0019,17080,1.25,2025 3.08,ROSTER,4,2025-12-25
2025,17,0019,14218,7.29,2025 UFA,ROSTER,3,2025-12-25
2025,17,0019,14059,5.8,2025 UFA,ROSTER,2,2025-12-25
2025,17,0019,12752,6.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0019,12626,27.84,2025 UFA,ROSTER,2,2025-12-25
2025,17,0019,17134,1.35,2025 3.03,ROSTER,4,2025-12-25
2025,17,0019,17148,1.05,2025 4.01,ROSTER,4,2025-12-25
2025,17,0019,17153,1.04,2025 4.03,ROSTER,4,2025-12-25
2025,17,0019,15032,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0019,13759,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0019,17156,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0019,17171,0.96,2025 5.03,ROSTER,4,2025-12-25
2025,17,0019,17234,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0019,14600,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0019,17220,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0019,15446,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0019,15089,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0019,16080,6.62,2025 iEXT,ROSTER,5,2025-12-25
2025,17,0019,15388,3.31,2025 iEXT,ROSTER,3,2025-12-25
2025,17,0019,14080,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0019,15786,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0019,14900,6.72,2025 B/R,ROSTER,4,2025-12-25
2025,17,0019,16714,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0019,14162,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0019,15293,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,14892,7.78,2024 oEXT,ROSTER,1,2025-12-25
2025,17,0020,14896,8.33,2024 oEXT,ROSTER,1,2025-12-25
2025,17,0020,15907,3.06,2022 iEXT,ROSTER,1,2025-12-25
2025,17,0020,15861,2.54,2024 oEXT,ROSTER,1,2025-12-25
2025,17,0020,16264,1.08,2023 5.02,ROSTER,2,2025-12-25
2025,17,0020,16333,0.98,2023 UDFA,ROSTER,1,2025-12-25
2025,17,0020,16369,0.98,2023 UDFA,ROSTER,1,2025-12-25
2025,17,0020,16278,0.98,2023 UDFA,ROSTER,1,2025-12-25
2025,17,0020,14842,13.24,2024 oEXT,ROSTER,2,2025-12-25
2025,17,0020,16251,1.14,2023 4.05,ROSTER,2,2025-12-25
2025,17,0020,15794,15.06,2025 iEXT,ROSTER,6,2025-12-25
2025,17,0020,16619,1.38,2024 3.02,ROSTER,3,2025-12-25
2025,17,0020,16675,1.14,2024 3.16,ROSTER,3,2025-12-25
2025,17,0020,16705,0.98,2024 5.11,ROSTER,3,2025-12-25
2025,17,0020,16697,0.98,2024 5.16,ROSTER,3,2025-12-25
2025,17,0020,11675,21.78,2024 UFA,ROSTER,2,2025-12-25
2025,17,0020,14105,12.22,2024 oEXT,ROSTER,2,2025-12-25
2025,17,0020,12620,37.21,2021 EXT,ROSTER,3,2025-12-25
2025,17,0020,17030,6.11,2025 1.04,ROSTER,4,2025-12-25
2025,17,0020,17072,1.98,2025 2.04,ROSTER,4,2025-12-25
2025,17,0020,17056,1.04,2025 4.02,ROSTER,4,2025-12-25
2025,17,0020,15355,7.3,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,13208,3.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,15911,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,16292,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,13952,20.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,13693,3.5,2023 oEXT,ROSTER,1,2025-12-25
2025,17,0020,16226,2.53,2023 1.15,ROSTER,2,2025-12-25
2025,17,0020,15001,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,14283,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,15256,2.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,17181,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0020,12767,5.96,2024 UFA,ROSTER,1,2025-12-25
2025,17,0020,17205,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0020,11222,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,13319,14.84,2024 UFA,ROSTER,1,2025-12-25
2025,17,0020,14302,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,16274,1.04,2023 5.26,ROSTER,2,2025-12-25
2025,17,0020,11232,1.9,2025 B/R,ROSTER,1,2025-12-25
2025,17,0020,14137,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,16767,2.6,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,16383,0.98,2023 UDFA,ROSTER,1,2025-12-25
2025,17,0020,17207,2.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0020,16596,1.21,2024 3.11,INJURED_RESERVE,3,2025-12-25
2025,17,0020,13685,1.0,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0021,14779,14.17,2023 iEXT,ROSTER,4,2025-12-25
2025,17,0021,15346,6.7,2024 iEXT,ROSTER,3,2025-12-25
2025,17,0021,15711,9.99,2025 iEXT,ROSTER,2,2025-12-25
2025,17,0021,16650,1.91,2024 2.04,ROSTER,3,2025-12-25
2025,17,0021,14927,3.31,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0021,16716,1.17,2024 3.14,ROSTER,3,2025-12-25
2025,17,0021,16187,1.43,2023 3.03,ROSTER,2,2025-12-25
2025,17,0021,16622,2.46,2024 1.14,ROSTER,3,2025-12-25
2025,17,0021,16660,1.42,2024 2.16,ROSTER,3,2025-12-25
2025,17,0021,14148,7.98,2024 iEXT,ROSTER,1,2025-12-25
2025,17,0021,12225,15.0,2025 ORFAN,ROSTER,1,2025-12-25
2025,17,0021,13681,3.41,2025 ORFA1,ROSTER,2,2025-12-25
2025,17,0021,15799,1.09,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0021,15051,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0021,9051,5.1,2025 RRFA,ROSTER,1,2025-12-25
2025,17,0021,14909,9.12,2025 B/R,ROSTER,2,2025-12-25
2025,17,0021,17107,1.14,2025 3.15,ROSTER,4,2025-12-25
2025,17,0021,17082,0.99,2025 4.12,ROSTER,4,2025-12-25
2025,17,0021,14303,5.32,2025 UFA,ROSTER,2,2025-12-25
2025,17,0021,11936,3.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,13189,5.89,2025 UFA,ROSTER,2,2025-12-25
2025,17,0021,10775,5.3,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,10266,11.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,16287,1.1,2024 R/F,ROSTER,1,2025-12-25
2025,17,0021,16186,4.95,2023 1.06,ROSTER,2,2025-12-25
2025,17,0021,14997,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,14802,16.97,2025 oEXT,ROSTER,3,2025-12-25
2025,17,0021,17031,1.13,2025 3.16,ROSTER,4,2025-12-25
2025,17,0021,14472,5.38,2024 SRFA,ROSTER,1,2025-12-25
2025,17,0021,16725,1.87,2025 iEXT,ROSTER,4,2025-12-25
2025,17,0021,15401,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,12616,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,16693,1.12,2024 3.19,ROSTER,3,2025-12-25
2025,17,0021,15864,2.88,2025 iEXT,ROSTER,3,2025-12-25
2025,17,0021,16620,3.67,2024 1.08,ROSTER,3,2025-12-25
2025,17,0021,14247,4.97,2025 oEXT,ROSTER,3,2025-12-25
2025,17,0021,13774,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,17044,5.38,2025 1.05,ROSTER,4,2025-12-25
2025,17,0021,13633,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,16224,1.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,14888,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,16281,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,17097,1.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,17201,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0021,14840,17.58,2025 B/R,INJURED_RESERVE,2,2025-12-25
2025,17,0021,16171,1.91,2023 2.06,INJURED_RESERVE,2,2025-12-25
2025,17,0021,14158,6.91,2023 iEXT,INJURED_RESERVE,2,2025-12-25
2025,17,0021,17074,8.23,2025 1.02,INJURED_RESERVE,4,2025-12-25
2025,17,0022,15365,6.29,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0022,15692,2.31,2022 2.04,ROSTER,1,2025-12-25
2025,17,0022,14164,3.37,2023 oEXT,ROSTER,1,2025-12-25
2025,17,0022,14136,14.52,2023 B/R,ROSTER,1,2025-12-25
2025,17,0022,16276,1.28,2023 3.12,ROSTER,2,2025-12-25
2025,17,0022,16351,1.04,2023 5.25,ROSTER,2,2025-12-25
2025,17,0022,16284,1.06,2023 5.10,ROSTER,2,2025-12-25
2025,17,0022,15694,2.16,2022 2.06,ROSTER,1,2025-12-25
2025,17,0022,14405,5.38,2024 SRFA,ROSTER,1,2025-12-25
2025,17,0022,16018,3.41,2024 RRFA,ROSTER,1,2025-12-25
2025,17,0022,16579,8.79,2024 1.01,ROSTER,3,2025-12-25
2025,17,0022,14073,12.97,2024 UFA,ROSTER,2,2025-12-25
2025,17,0022,14867,6.38,2024 UFA,ROSTER,1,2025-12-25
2025,17,0022,14127,9.41,2024 UFA,ROSTER,1,2025-12-25
2025,17,0022,16684,1.0,2024 5.01,ROSTER,3,2025-12-25
2025,17,0022,13294,2.2,2024 UFA,ROSTER,1,2025-12-25
2025,17,0022,13710,2.02,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0022,11247,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0022,13888,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0022,17051,4.8,2025 1.06,ROSTER,4,2025-12-25
2025,17,0022,17123,1.85,2025 2.06,ROSTER,4,2025-12-25
2025,17,0022,17120,1.28,2025 3.06,ROSTER,4,2025-12-25
2025,17,0022,17098,1.02,2025 4.06,ROSTER,4,2025-12-25
2025,17,0022,13470,2.79,2025 UFA,ROSTER,3,2025-12-25
2025,17,0022,13635,15.39,2025 UFA,ROSTER,2,2025-12-25
2025,17,0022,13707,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0022,11938,6.2,2025 UFA,ROSTER,1,2025-12-25
2025,17,0022,10703,5.3,2025 UFA,ROSTER,1,2025-12-25
2025,17,0022,13298,14.92,2025 UFA,ROSTER,2,2025-12-25
2025,17,0022,16775,0.98,2024 5.10,ROSTER,3,2025-12-25
2025,17,0022,14957,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0022,17178,0.95,2025 5.06,ROSTER,4,2025-12-25
2025,17,0022,17155,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0022,14328,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0022,15292,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0022,14170,5.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0022,16174,5.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0022,14200,2.41,2024 UFA,ROSTER,1,2025-12-25
2025,17,0022,12238,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0022,14244,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0022,16724,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0022,14122,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0022,13692,3.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0022,12697,9.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0022,13748,3.51,2025 UFA,ROSTER,3,2025-12-25
2025,17,0022,14223,1.8,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0022,16645,0.94,2024 UDFA,INJURED_RESERVE,2,2025-12-25
2025,17,0022,16640,1.11,2024 4.01,INJURED_RESERVE,3,2025-12-25
2025,17,0022,16652,1.4,2024 3.01,INJURED_RESERVE,3,2025-12-25
2025,17,0022,13404,3.1,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0022,15254,3.78,2025 UFA,INJURED_RESERVE,3,2025-12-25
2025,17,0022,12688,15.96,2025 UFA,INJURED_RESERVE,2,2025-12-25
2025,17,0022,14910,5.35,2025 SRFA,INJURED_RESERVE,2,2025-12-25
2025,17,0023,13782,4.3,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0023,15352,3.73,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0023,16233,3.45,2023 1.10,ROSTER,2,2025-12-25
2025,17,0023,16244,1.71,2023 2.10,ROSTER,2,2025-12-25
2025,17,0023,16266,1.17,2023 4.04,ROSTER,2,2025-12-25
2025,17,0023,16230,1.3,2023 3.10,ROSTER,2,2025-12-25
2025,17,0023,15787,9.37,2025 iEXT,ROSTER,2,2025-12-25
2025,17,0023,16653,2.24,2024 1.16,ROSTER,3,2025-12-25
2025,17,0023,13590,20.87,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0023,13713,5.23,2024 UFA,ROSTER,1,2025-12-25
2025,17,0023,15448,4.5,2024 UFA,ROSTER,1,2025-12-25
2025,17,0023,14833,24.48,2025 oEXT,ROSTER,1,2025-12-25
2025,17,0023,15754,12.86,2025 iEXT,ROSTER,3,2025-12-25
2025,17,0023,13738,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0023,14860,5.35,2025 SRFA,ROSTER,1,2025-12-25
2025,17,0023,15889,4.5,2025 RRFA,ROSTER,1,2025-12-25
2025,17,0023,15288,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,14210,5.6,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,10768,6.4,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,16166,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,13223,4.3,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,13723,5.2,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,15003,2.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,17047,1.46,2025 2.15,ROSTER,4,2025-12-25
2025,17,0023,16610,1.29,2024 3.06,ROSTER,3,2025-12-25
2025,17,0023,17106,1.74,2025 2.08,ROSTER,4,2025-12-25
2025,17,0023,17149,1.1,2025 3.19,ROSTER,4,2025-12-25
2025,17,0023,15856,5.46,2025 oEXT,ROSTER,2,2025-12-25
2025,17,0023,17124,0.94,2025 5.18,ROSTER,4,2025-12-25
2025,17,0023,14168,2.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,16294,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,15241,2.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,13249,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,15255,2.6,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,16927,5.2,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,15258,4.5,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,16757,4.4,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,9064,7.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,13719,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,13133,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,14592,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,15863,1.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,16191,4.41,2025 oEXT,ROSTER,2,2025-12-25
2025,17,0023,16642,0.99,2024 5.05,ROSTER,3,2025-12-25
2025,17,0023,12263,5.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0023,17151,1.07,2025 3.22,INJURED_RESERVE,4,2025-12-25
2025,17,0023,15386,2.54,2024 oEXT,INJURED_RESERVE,1,2025-12-25
2025,17,0023,14086,1.8,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0024,15284,26.21,2025 5YO,ROSTER,1,2025-12-25
2025,17,0024,14783,37.7,2024 oEXT,ROSTER,2,2025-12-25
2025,17,0024,15834,3.45,2022 1.12,ROSTER,1,2025-12-25
2025,17,0024,13737,6.13,2022 UFA,ROSTER,1,2025-12-25
2025,17,0024,16253,1.14,2023 4.06,ROSTER,2,2025-12-25
2025,17,0024,15319,5.47,2023 oEXT,ROSTER,1,2025-12-25
2025,17,0024,16696,1.69,2024 2.08,ROSTER,3,2025-12-25
2025,17,0024,16690,1.06,2024 4.08,ROSTER,3,2025-12-25
2025,17,0024,15749,3.98,2023 oEXT,ROSTER,1,2025-12-25
2025,17,0024,15452,8.88,2025 oEXT,ROSTER,2,2025-12-25
2025,17,0024,14412,7.59,2024 oEXT,ROSTER,1,2025-12-25
2025,17,0024,15357,15.29,2025 NEFT,ROSTER,1,2025-12-25
2025,17,0024,13770,1.1,2025 ERFA,ROSTER,1,2025-12-25
