season,week,franchise_id,player_id,salary,contractInfo,status,contractYear
2022,22,0020,15384,0.97,2021 3.22,ROSTER,1
2022,22,0020,14892,1.04,2020 3.15,ROSTER,2
2022,22,0020,13622,2.31,2021 UFA,ROSTER,1
2022,22,0020,14844,1.01,2020 4.01,ROSTER,1
2022,22,0020,12229,1.81,2020 UFA,ROSTER,2
2022,22,0020,13646,4.22,2021 EXT,ROSTER,3
2022,22,0020,13202,1.57,2020 UFA,ROSTER,1
2022,22,0020,12140,3.19,2021 UFA,ROSTER,2
2022,22,0020,13685,0.9,2022 R/F,ROSTER,2
2022,22,0020,14948,0.9,2022 R/F,ROSTER,2
2022,22,0020,13607,1.4,2022 B/R,ROSTER,1
2022,22,0020,13277,4.8,2022 B/R,ROSTER,1
2022,22,0020,12711,3.99,2022 SRFA,ROSTER,3
2022,22,0020,13322,2.43,2022 RRFA,ROSTER,1
2022,22,0020,14852,1.34,2020 2.12,ROSTER,2
2022,22,0020,15861,0.86,2022 4.20,ROSTER,1
2022,22,0020,15879,0.85,2022 4.22,ROSTER,1
2022,22,0020,15864,0.77,2022 UDFA,ROSTER,2
2022,22,0020,10261,1.4,2022 UFA,ROSTER,1
2022,22,0020,10271,1.6,2022 UFA,ROSTER,1
2022,22,0020,13590,2.4,2022 UFA,ROSTER,3
2022,22,0020,12678,2.3,2022 UFA,ROSTER,2
2022,22,0020,14896,2.99,2020 1.10,ROSTER,2
2022,22,0020,14268,5.2,2022 UFA,ROSTER,2
2022,22,0020,12186,25.0,2022 UFA,ROSTER,2
2022,22,0020,13717,2.9,2022 UFA,ROSTER,3
2022,22,0020,15034,4.0,2021 EXT,ROSTER,2
2022,22,0020,15907,2.3,2022 iEXT,ROSTER,4
2022,22,0020,15965,0.77,2022 UDFA,ROSTER,1
2022,22,0020,12745,8.47,2020 FRFA,ROSTER,1
2022,22,0020,11010,0.9,2022 UFA,ROSTER,1
2022,22,0020,7578,0.9,2022 UFA,ROSTER,1
2022,22,0020,14927,1.28,2020 2.15,ROSTER,2
2022,22,0020,13844,0.9,2022 UFA,ROSTER,1
2022,22,0020,12126,1.4,2022 UFA,ROSTER,1
2022,22,0020,15818,0.82,2022 5.17,ROSTER,1
2022,22,0020,15385,1.26,2021 2.15,ROSTER,3
2022,22,0020,15763,0.89,2022 4.12,INJURED_RESERVE,1
2022,22,0020,12268,0.99,2021 R/F,INJURED_RESERVE,1
2022,22,0020,15898,0.77,2022 UDFA,INJURED_RESERVE,2
2022,22,0020,14837,0.96,2020 4.12,INJURED_RESERVE,1
2022,22,0020,11678,11.29,2019 FRFA,INJURED_RESERVE,1
2022,22,0021,12625,10.8,2019 EXT,ROSTER,1
2022,22,0021,14158,3.27,2022 iEXT,ROSTER,3
2022,22,0021,14168,5.4,2022 iEXT,ROSTER,3
2022,22,0021,13208,5.8,2020 EXT,ROSTER,2
2022,22,0021,12750,2.6,2022 oEXT,ROSTER,2
2022,22,0021,14779,1.78,2020 2.03,ROSTER,2
2022,22,0021,14840,1.71,2020 2.04,ROSTER,2
2022,22,0021,14137,2.54,2019 2.05^,ROSTER,1
2022,22,0021,14223,3.02,2022 iEXT,ROSTER,4
2022,22,0021,15289,1.9,2021 2.01,ROSTER,3
2022,22,0021,14247,2.2,2021 UFA,ROSTER,2
2022,22,0021,13630,11.0,2022 B/R,ROSTER,2
2022,22,0021,12734,3.99,2022 SRFA,ROSTER,2
2022,22,0021,15766,2.77,2022 1.11,ROSTER,4
2022,22,0021,15755,1.68,2022 2.05,ROSTER,4
2022,22,0021,10814,1.3,2022 UFA,ROSTER,1
2022,22,0021,10783,6.0,2022 UFA,ROSTER,1
2022,22,0021,10272,3.5,2022 UFA,ROSTER,1
2022,22,0021,13128,21.1,2022 iEXT,ROSTER,2
2022,22,0021,13633,16.55,2022 iEXT,ROSTER,3
2022,22,0021,15794,1.11,2022 3.07,ROSTER,4
2022,22,0021,14244,0.99,2021 R/F,ROSTER,1
2022,22,0021,15812,0.97,2022 3.19,ROSTER,4
2022,22,0021,15388,1.03,2021 3.14,ROSTER,3
2022,22,0021,15346,1.24,2021 2.16,ROSTER,3
2022,22,0021,14903,0.91,2020 6.04,ROSTER,2
2022,22,0021,14179,1.3,2022 UFA,ROSTER,1
2022,22,0021,14017,1.7,2022 UFA,ROSTER,1
2022,22,0021,13289,1.4,2022 UFA,ROSTER,1
2022,22,0021,14270,1.0,2022 UFA,ROSTER,1
2022,22,0021,15823,1.03,2022 3.13,ROSTER,4
2022,22,0021,15845,0.9,2022 4.09,ROSTER,4
2022,22,0021,13426,1.4,2022 UFA,ROSTER,1
2022,22,0021,15872,1.3,2022 UFA,ROSTER,1
2022,22,0021,14925,2.07,2022 iEXT,ROSTER,3
2022,22,0021,14879,0.9,2022 UFA,ROSTER,1
2022,22,0021,14877,4.92,2020 1.05,ROSTER,2
2022,22,0021,11017,0.9,2022 UFA,ROSTER,1
2022,22,0021,13113,16.48,2020 EXT,ROSTER,4
2022,22,0021,15868,0.9,2022 UFA,ROSTER,1
2022,22,0021,14237,1.4,2022 UFA,ROSTER,1
2022,22,0021,15826,1.0,2022 UFA,ROSTER,1
2022,22,0021,15837,1.34,2022 2.13,INJURED_RESERVE,4
2022,22,0021,15293,2.2,2021 1.14,INJURED_RESERVE,3
2022,22,0021,15429,0.9,2022 UFA,INJURED_RESERVE,1
2022,22,0021,14974,0.84,2020 UDFA,INJURED_RESERVE,1
2022,22,0021,12697,0.9,2022 UFA,INJURED_RESERVE,1
2022,22,0022,13470,4.52,2021 EXT,ROSTER,3
2022,22,0022,14107,1.53,2019 3.05,ROSTER,1
2022,22,0022,15365,1.17,2021 3.04,ROSTER,3
2022,22,0022,11675,25.73,2020 EXT,ROSTER,2
2022,22,0022,11680,7.81,2021 UFA,ROSTER,2
2022,22,0022,12233,1.67,2019 EXT,ROSTER,1
2022,22,0022,12217,2.2,2021 UFA,ROSTER,2
2022,22,0022,13138,19.79,2020 EXT,ROSTER,1
2022,22,0022,14889,2.04,2020 1.16,ROSTER,2
2022,22,0022,12278,0.99,2021 R/F,ROSTER,1
2022,22,0022,14112,2.61,2019 2.01,ROSTER,1
2022,22,0022,12626,29.7,2021 UFA,ROSTER,1
2022,22,0022,14943,1.04,2020 3.14,ROSTER,2
2022,22,0022,15308,1.69,2021 2.04,ROSTER,3
2022,22,0022,13680,0.9,2022 R/F,ROSTER,1
2022,22,0022,13798,0.99,2022 ERFA,ROSTER,1
2022,22,0022,15692,1.74,2022 2.04,ROSTER,4
2022,22,0022,13115,0.9,2022 R/F,ROSTER,2
2022,22,0022,15694,1.62,2022 2.06,ROSTER,4
2022,22,0022,15746,0.94,2022 4.04,ROSTER,1
2022,22,0022,15810,0.84,2022 5.04,ROSTER,1
2022,22,0022,12714,1.3,2022 UFA,ROSTER,1
2022,22,0022,10700,12.0,2022 UFA,ROSTER,2
2022,22,0022,13281,1.4,2022 UFA,ROSTER,2
2022,22,0022,12308,2.2,2022 UFA,ROSTER,2
2022,22,0022,14164,2.5,2022 UFA,ROSTER,2
2022,22,0022,14813,3.2,2022 UFA,ROSTER,3
2022,22,0022,14933,1.3,2022 UFA,ROSTER,1
2022,22,0022,9596,0.9,2022 UFA,ROSTER,1
2022,22,0022,15437,0.9,2022 UFA,ROSTER,1
2022,22,0022,12701,0.9,2022 UFA,ROSTER,1
2022,22,0022,13066,0.9,2022 UFA,ROSTER,1
2022,22,0022,13888,0.9,2022 UFA,ROSTER,1
2022,22,0022,14992,0.9,2022 UFA,ROSTER,1
2022,22,0022,15173,0.9,2022 UFA,ROSTER,1
2022,22,0022,15748,0.9,2022 UFA,ROSTER,1
2022,22,0022,14870,0.9,2022 UFA,ROSTER,1
2022,22,0022,11945,0.9,2022 UFA,ROSTER,1
2022,22,0022,16016,0.9,2022 UFA,ROSTER,1
2022,22,0022,13212,2.2,2022 UFA,ROSTER,2
2022,22,0022,14227,0.9,2022 UFA,ROSTER,1
2022,22,0022,14405,0.9,2022 UFA,ROSTER,1
2022,22,0022,13959,0.9,2022 UFA,ROSTER,1
2022,22,0022,16018,0.9,2022 UFA,ROSTER,1
2022,22,0022,13726,5.28,2021 FRFA,ROSTER,2
2022,22,0022,12075,8.57,2021 EXT,INJURED_RESERVE,3
2022,22,0022,13263,1.4,2022 UFA,INJURED_RESERVE,2
2022,22,0023,13782,3.08,2021 EXT,ROSTER,3
2022,22,0023,13723,6.81,2021 EXT,ROSTER,2
2022,22,0023,14197,2.54,2019 3.03^,ROSTER,1
2022,22,0023,14875,0.91,2020 6.05,ROSTER,2
2022,22,0023,14907,1.13,2020 3.06,ROSTER,1
2022,22,0023,11872,4.62,2021 B/R,ROSTER,1
2022,22,0023,13251,7.15,2021 UFA,ROSTER,1
2022,22,0023,12181,3.08,2021 UFA,ROSTER,2
2022,22,0023,15271,0.87,2021 4.20,ROSTER,2
2022,22,0023,15391,0.88,2021 4.14,ROSTER,1
2022,22,0023,15352,1.64,2021 2.05,ROSTER,3
2022,22,0023,15386,0.96,2021 3.24,ROSTER,2
2022,22,0023,14803,5.58,2020 1.04,ROSTER,2
2022,22,0023,14833,6.4,2020 1.03,ROSTER,2
2022,22,0023,15484,0.8,2021 UDFA,ROSTER,2
2022,22,0023,15754,4.32,2022 1.06,ROSTER,4
2022,22,0023,15876,0.77,2022 UDFA,ROSTER,2
2022,22,0023,12447,1.4,2022 UFA,ROSTER,1
2022,22,0023,13606,3.0,2022 UFA,ROSTER,1
2022,22,0023,12702,2.6,2022 UFA,ROSTER,3
2022,22,0023,10703,22.1,2022 UFA,ROSTER,2
2022,22,0023,13403,1.4,2022 UFA,ROSTER,1
2022,22,0023,13697,6.2,2022 UFA,ROSTER,1
2022,22,0023,13706,3.6,2022 UFA,ROSTER,2
2022,22,0023,13671,26.8,2022 UFA,ROSTER,1
2022,22,0023,13267,1.4,2022 UFA,ROSTER,1
2022,22,0023,13156,16.7,2022 UFA,ROSTER,1
2022,22,0023,10277,1.4,2022 UFA,ROSTER,1
2022,22,0023,15950,0.9,2022 UFA,ROSTER,1
2022,22,0023,12291,0.9,2022 UFA,ROSTER,1
2022,22,0023,12744,0.9,2022 UFA,ROSTER,1
2022,22,0023,15855,0.99,2022 3.16,ROSTER,4
2022,22,0023,15856,0.77,2022 UDFA,ROSTER,3
2022,22,0023,14065,1.4,2022 UFA,ROSTER,1
2022,22,0023,11150,1.3,2022 UFA,ROSTER,1
2022,22,0023,15909,1.4,2022 UFA,ROSTER,1
2022,22,0023,12280,0.9,2022 UFA,ROSTER,1
2022,22,0023,15758,1.16,2022 3.04,ROSTER,4
2022,22,0023,15787,0.86,2022 4.19,ROSTER,4
2022,22,0023,12797,0.9,2022 R/F,ROSTER,2
2022,22,0023,12691,3.87,2020 UFA,ROSTER,1
2022,22,0023,15807,1.14,2022 3.05,ROSTER,4
2022,22,0023,15849,0.83,2022 5.09,ROSTER,4
2022,22,0023,13339,0.9,2022 UFA,ROSTER,1
2022,22,0023,10868,0.9,2022 UFA,ROSTER,1
2022,22,0023,13738,2.31,2021 B/R,INJURED_RESERVE,2
2022,22,0023,13164,8.8,2021 UFA,INJURED_RESERVE,2
2022,22,0024,14057,1.86,2019 2.12,ROSTER,1
2022,22,0024,14802,4.37,2020 1.06,ROSTER,2
2022,22,0024,11674,10.34,2021 B/R,ROSTER,2
2022,22,0024,15284,2.85,2021 1.10,ROSTER,3
2022,22,0024,15373,1.99,2021 1.16,ROSTER,3
2022,22,0024,13193,2.2,2021 UFA,ROSTER,2
2022,22,0024,13414,2.31,2021 UFA,ROSTER,2
2022,22,0024,13260,4.4,2021 UFA,ROSTER,2
2022,22,0024,12688,11.22,2021 UFA,ROSTER,3
2022,22,0024,15319,1.02,2021 3.15,ROSTER,1
2022,22,0024,14783,1.0,2020 4.04,ROSTER,2
2022,22,0024,13710,4.07,2021 TToff,ROSTER,2
2022,22,0024,12234,3.99,2020 SRFA,ROSTER,1
2022,22,0024,15376,1.1,2021 3.08,ROSTER,2
2022,22,0024,13153,5.5,2021 UFA,ROSTER,1
2022,22,0024,14184,2.54,2019 2.16^,ROSTER,1
2022,22,0024,14962,0.9,2022 R/F,ROSTER,2
2022,22,0024,13772,3.99,2022 SRFA,ROSTER,2
2022,22,0024,15834,2.59,2022 1.12,ROSTER,4
2022,22,0024,15717,1.13,2022 3.06,ROSTER,3
2022,22,0024,15824,1.02,2022 3.14,ROSTER,3
2022,22,0024,15811,0.88,2022 4.14,ROSTER,2
2022,22,0024,13718,1.4,2022 UFA,ROSTER,1
2022,22,0024,13759,1.3,2022 UFA,ROSTER,2
2022,22,0024,14412,1.4,2022 UFA,ROSTER,2
2022,22,0024,13762,5.5,2022 UFA,ROSTER,2
2022,22,0024,13737,4.6,2022 UFA,ROSTER,4
2022,22,0024,13296,1.3,2022 UFA,ROSTER,1
2022,22,0024,13777,0.9,2022 UFA,ROSTER,1
2022,22,0024,15749,0.77,2022 UDFA,ROSTER,1
2022,22,0024,15867,0.77,2022 UDFA,ROSTER,1
2022,22,0024,15452,0.86,2021 5.12,ROSTER,3
2022,22,0024,13172,1.3,2022 UFA,ROSTER,1
2022,22,0024,16011,0.9,2022 UFA,ROSTER,1
2022,22,0024,12735,0.9,2022 UFA,ROSTER,1
2022,22,0024,11947,0.9,2022 UFA,ROSTER,1
2022,22,0024,15668,0.9,2022 UFA,ROSTER,1
2022,22,0024,12767,6.1,2022 UFA,ROSTER,2
2022,22,0024,12476,1.4,2022 UFA,ROSTER,1
2022,22,0024,12464,0.9,2022 UFA,ROSTER,1
2022,22,0024,13270,0.9,2022 UFA,ROSTER,1
2022,22,0024,13479,0.9,2022 UFA,ROSTER,1
2022,22,0024,14935,0.9,2022 R/F,ROSTER,1
2022,22,0024,15357,1.14,2021 3.05,ROSTER,3
2022,22,0024,13700,7.7,2021 UFA,INJURED_RESERVE,3
2022,22,0024,13306,6.05,2020 UFA,INJURED_RESERVE,2
2022,22,0024,15430,0.99,2022 ERFA,INJURED_RESERVE,1
2022,22,0024,14113,3.94,2019 1.09,INJURED_RESERVE,1
2022,22,0024,13204,1.4,2022 UFA,INJURED_RESERVE,3
2022,22,0024,15360,0.9,2021 4.07,INJURED_RESERVE,3
2022,22,0024,13629,10.0,2022 UFA,TAXI_SQUAD,4
2022,22,0025,12305,4.73,2021 EXT,ROSTER,2
2022,22,0025,14073,8.12,2019 1.02,ROSTER,1
2022,22,0025,14218,2.54,2019 5.02^,ROSTER,1
2022,22,0025,14832,3.94,2020 1.07,ROSTER,2
2022,22,0025,14909,1.12,2020 3.07,ROSTER,2
2022,22,0025,13684,6.19,2021 EXT,ROSTER,3
2022,22,0025,15239,4.09,2021 1.06,ROSTER,3
2022,22,0025,15378,1.42,2021 2.10,ROSTER,3
2022,22,0025,13299,23.24,2021 EXT,ROSTER,2
2022,22,0025,14104,15.79,2022 iEXT,ROSTER,5
2022,22,0025,14838,1.54,2020 2.07,ROSTER,2
2022,22,0025,12231,2.93,2019 UFA,ROSTER,1
2022,22,0025,15404,0.91,2021 4.06,ROSTER,3
2022,22,0025,15432,0.9,2022 R/F,ROSTER,2
2022,22,0025,10762,1.4,2022 B/R,ROSTER,1
2022,22,0025,13332,0.99,2022 ERFA,ROSTER,1
2022,22,0025,13774,0.99,2022 ERFA,ROSTER,1
2022,22,0025,15805,2.99,2022 1.10,ROSTER,4
2022,22,0025,15809,2.43,2022 1.13,ROSTER,4
2022,22,0025,15768,1.44,2022 2.10,ROSTER,4
2022,22,0025,15836,1.05,2022 3.11,ROSTER,4
2022,22,0025,15796,0.82,2022 5.19,ROSTER,4
2022,22,0025,15802,0.77,2022 UDFA,ROSTER,3
2022,22,0025,13675,0.9,2022 UFA,ROSTER,1
2022,22,0025,14222,1.4,2022 UFA,ROSTER,1
2022,22,0025,12752,6.3,2022 UFA,ROSTER,1
2022,22,0025,10816,4.2,2022 UFA,ROSTER,1
2022,22,0025,13632,8.6,2022 UFA,ROSTER,1
2022,22,0025,12782,1.3,2022 UFA,ROSTER,1
2022,22,0025,15914,0.77,2022 UDFA,ROSTER,3
2022,22,0025,15878,0.77,2022 UDFA,ROSTER,3
2022,22,0025,14904,0.9,2022 UFA,ROSTER,1
2022,22,0025,11761,0.9,2022 UFA,ROSTER,1
2022,22,0025,12860,0.9,2022 UFA,ROSTER,1
2022,22,0025,11232,21.5,2022 FRFA,ROSTER,1
2022,22,0025,13133,0.9,2022 UFA,ROSTER,1
2022,22,0025,12842,0.9,2022 UFA,ROSTER,1
2022,22,0025,15710,0.83,2022 5.13,ROSTER,4
2022,22,0025,15713,0.88,2022 4.13,ROSTER,4
2022,22,0025,10308,1.7,2022 UFA,ROSTER,1
2022,22,0025,13598,0.9,2022 UFA,ROSTER,1
2022,22,0025,12610,0.9,2022 UFA,ROSTER,1
2022,22,0025,15698,1.3,2022 UFA,ROSTER,1
2022,22,0025,13767,1.3,2022 UFA,ROSTER,1
2022,22,0025,14086,0.9,2022 UFA,ROSTER,1
2022,22,0025,15396,0.87,2021 5.06,INJURED_RESERVE,3
2022,22,0025,9431,13.92,2020 SRFA,INJURED_RESERVE,1
2022,22,0025,15402,0.9,2022 R/F,INJURED_RESERVE,2
2022,22,0026,14210,1.31,2019 3.14,ROSTER,1
2022,22,0026,13743,5.36,2021 EXT,ROSTER,2
2022,22,0026,14180,3.99,2019 4.09^,ROSTER,1
2022,22,0026,13593,9.21,2021 EXT,ROSTER,3
2022,22,0026,14147,18.49,2022 iEXT,ROSTER,4
2022,22,0026,12741,8.03,2021 B/R,ROSTER,2
2022,22,0026,13404,13.31,2021 B/R,ROSTER,1
2022,22,0026,15419,0.8,2021 UDFA,ROSTER,2
2022,22,0026,15392,0.8,2021 UDFA,ROSTER,2
2022,22,0026,14079,5.0,2019 1.06,ROSTER,1
2022,22,0026,13189,1.43,2021 UFA,ROSTER,2
2022,22,0026,13952,0.9,2022 R/F,ROSTER,2
2022,22,0026,10457,0.9,2022 R/F,ROSTER,2
2022,22,0026,13418,0.99,2022 ERFA,ROSTER,1
2022,22,0026,13245,5.56,2022 FRFA,ROSTER,1
2022,22,0026,15846,1.37,2022 2.12,ROSTER,4
2022,22,0026,15761,0.86,2022 4.21,ROSTER,4
2022,22,0026,10775,6.0,2022 UFA,ROSTER,3
2022,22,0026,13637,0.9,2022 UFA,ROSTER,1
2022,22,0026,13288,1.3,2022 UFA,ROSTER,1
2022,22,0026,11742,0.9,2022 UFA,ROSTER,1
2022,22,0026,14219,1.3,2022 UFA,ROSTER,1
2022,22,0026,11938,16.6,2022 UFA,ROSTER,1
2022,22,0026,15720,0.84,2022 5.02,ROSTER,3
2022,22,0026,12791,0.9,2022 UFA,ROSTER,1
2022,22,0026,13434,0.9,2022 UFA,ROSTER,1
2022,22,0026,13719,0.9,2022 UFA,ROSTER,1
2022,22,0026,14122,0.9,2022 UFA,ROSTER,1
2022,22,0026,15871,0.77,2022 UDFA,ROSTER,3
2022,22,0026,15626,1.3,2022 UFA,ROSTER,1
2022,22,0026,16010,0.9,2022 UFA,ROSTER,1
2022,22,0026,15409,0.89,2021 4.12,ROSTER,3
2022,22,0026,14170,3.09,2019 1.13,ROSTER,1
2022,22,0026,10945,0.9,2022 UFA,ROSTER,1
2022,22,0026,15756,4.85,2022 1.05,ROSTER,4
2022,22,0026,11316,5.0,2021 EXT,ROSTER,2
2022,22,0026,14213,0.9,2022 UFA,ROSTER,1
2022,22,0026,14905,0.9,2022 UFA,ROSTER,1
2022,22,0026,14789,1.4,2022 UFA,ROSTER,1
2022,22,0026,14991,3.7,2022 UFA,INJURED_RESERVE,2
2022,22,0026,15901,0.82,2022 5.20,INJURED_RESERVE,4
2022,22,0026,14149,6.07,2022 iEXT,INJURED_RESERVE,4
2022,22,0026,15757,1.04,2022 3.12,INJURED_RESERVE,4
2022,22,0026,15854,0.84,2022 5.05,INJURED_RESERVE,4
2022,22,0026,13229,2.86,2021 UFA,INJURED_RESERVE,1
2022,22,0027,13146,7.66,2020 EXT,ROSTER,1
2022,22,0027,13589,19.31,2021 EXT,ROSTER,4
2022,22,0027,14887,2.41,2020 1.13,ROSTER,2
2022,22,0027,14932,1.06,2020 3.13,ROSTER,2
2022,22,0027,14153,2.54,2019 3.08^,ROSTER,1
2022,22,0027,13307,3.41,2021 UFA,ROSTER,2
2022,22,0027,9861,1.43,2021 UFA,ROSTER,1
2022,22,0027,12187,9.9,2021 UFA,ROSTER,2
2022,22,0027,15282,3.7,2021 1.07,ROSTER,3
2022,22,0027,15345,1.54,2021 2.07,ROSTER,3
2022,22,0027,15362,0.95,2021 3.25,ROSTER,3
2022,22,0027,14947,1.57,2020 UFA,ROSTER,1
2022,22,0027,13674,8.34,2021 EXT,ROSTER,3
2022,22,0027,14864,0.96,2020 4.13,ROSTER,2
2022,22,0027,13933,2.13,2021 EXT,ROSTER,3
2022,22,0027,14251,0.88,2019 5.08,ROSTER,1
2022,22,0027,12239,13.09,2022 TT,ROSTER,1
2022,22,0027,14518,0.99,2022 ERFA,ROSTER,1
2022,22,0027,13703,1.6,2022 UFA,ROSTER,3
2022,22,0027,14956,1.7,2022 UFA,ROSTER,2
2022,22,0027,13154,19.5,2022 UFA,ROSTER,2
2022,22,0027,15693,1.25,2022 2.16,ROSTER,4
2022,22,0027,15808,2.17,2022 1.15,ROSTER,4
2022,22,0027,15847,0.87,2022 4.16,ROSTER,4
2022,22,0027,15862,0.82,2022 5.16,ROSTER,4
2022,22,0027,12630,2.75,2021 UFA,ROSTER,2
2022,22,0027,13850,1.98,2021 UFA,ROSTER,2
2022,22,0027,15742,0.9,2022 UFA,ROSTER,1
2022,22,0027,12394,0.9,2022 UFA,ROSTER,1
2022,22,0027,14155,2.08,2019 2.08,ROSTER,1
2022,22,0027,15887,0.9,2022 UFA,ROSTER,1
2022,22,0027,14983,0.9,2022 UFA,ROSTER,1
2022,22,0027,14215,0.9,2022 UFA,ROSTER,1
2022,22,0027,14302,0.9,2022 UFA,ROSTER,1
2022,22,0027,15109,0.9,2022 UFA,ROSTER,1
2022,22,0027,13592,0.9,2022 UFA,ROSTER,1
2022,22,0027,13253,1.94,2021 EXT,ROSTER,3
2022,22,0027,12979,0.9,2022 UFA,ROSTER,1
2022,22,0027,13085,0.9,2022 UFA,ROSTER,1
2022,22,0027,16080,1.3,2022 UFA,ROSTER,1
2022,22,0027,12686,9.8,2022 UFA,ROSTER,3
2022,22,0027,13377,3.3,2022 UFA,INJURED_RESERVE,2
2022,22,0027,12184,2.75,2021 B/R,INJURED_RESERVE,3
2022,22,0027,15303,0.86,2021 5.07,INJURED_RESERVE,3
2022,22,0027,12700,2.3,2022 UFA,INJURED_RESERVE,2
2022,22,0027,15797,0.93,2022 4.05,INJURED_RESERVE,4
2022,22,0028,13319,18.61,2021 EXT,ROSTER,1
2022,22,0028,11679,9.6,2019 EXT,ROSTER,2
2022,22,0028,14805,1.24,2020 2.16,ROSTER,2
2022,22,0028,12801,33.0,2021 B/R,ROSTER,1
2022,22,0028,12764,6.24,2021 EXT,ROSTER,1
2022,22,0028,12349,1.43,2021 UFA,ROSTER,1
2022,22,0028,13265,2.42,2021 UFA,ROSTER,1
2022,22,0028,13690,2.75,2021 UFA,ROSTER,1
2022,22,0028,15254,4.59,2021 1.05,ROSTER,3
2022,22,0028,14867,0.98,2020 4.08,ROSTER,2
2022,22,0028,14630,0.99,2021 R/F,ROSTER,1
2022,22,0028,15355,1.35,2021 2.12,ROSTER,3
2022,22,0028,15356,0.98,2021 3.21,ROSTER,3
2022,22,0028,15297,1.19,2021 3.03,ROSTER,3
2022,22,0028,11228,14.52,2021 EXT,ROSTER,2
2022,22,0028,13129,1.87,2021 UFA,ROSTER,1
2022,22,0028,10768,8.25,2021 UFA,ROSTER,1
2022,22,0028,13232,0.99,2021 R/F,ROSTER,1
2022,22,0028,11760,3.99,2022 SRFA,ROSTER,1
2022,22,0028,12301,3.99,2022 SRFA,ROSTER,1
2022,22,0028,11313,5.2,2022 UFA,ROSTER,1
2022,22,0028,14675,0.9,2022 UFA,ROSTER,1
2022,22,0028,15697,1.23,2022 3.01,ROSTER,4
2022,22,0028,15721,1.52,2022 2.08,ROSTER,4
2022,22,0028,15789,3.54,2022 1.08,ROSTER,4
2022,22,0028,13424,1.3,2022 UFA,ROSTER,1
2022,22,0028,13268,1.3,2022 UFA,ROSTER,1
2022,22,0028,15882,0.83,2022 5.08,ROSTER,3
2022,22,0028,14940,0.84,2020 UDFA,ROSTER,1
2022,22,0028,13298,0.9,2022 UFA,ROSTER,1
2022,22,0028,15767,0.96,2022 4.01,ROSTER,3
2022,22,0028,13228,0.9,2022 UFA,ROSTER,1
2022,22,0028,15831,0.91,2022 4.08,ROSTER,3
2022,22,0028,15894,0.77,2022 UDFA,ROSTER,1
2022,22,0028,9833,0.9,2022 UFA,ROSTER,1
2022,22,0028,13157,5.5,2021 UFA,ROSTER,1
2022,22,0028,13249,0.9,2022 R/F,ROSTER,2
2022,22,0028,11225,0.99,2022 ERFA,ROSTER,1
2022,22,0028,10789,0.9,2022 UFA,ROSTER,1
2022,22,0028,13668,3.2,2022 ORFA3,ROSTER,1
2022,22,0028,9899,0.9,2022 UFA,ROSTER,1
2022,22,0028,10699,1.4,2022 UFA,ROSTER,1
2022,22,0028,13354,0.9,2022 UFA,ROSTER,1
2022,22,0028,12110,2.4,2022 UFA,ROSTER,1
2022,22,0028,12987,1.43,2021 UFA,ROSTER,1
2022,22,0028,13273,0.9,2022 UFA,INJURED_RESERVE,1
2022,22,0028,14056,9.62,2019 1.01+,INJURED_RESERVE,1
2022,22,0028,15290,1.09,2021 3.09,INJURED_RESERVE,3
2022,22,0029,7836,18.62,2019 EXT,ROSTER,1
2022,22,0029,12742,5.28,2021 EXT,ROSTER,2
2022,22,0029,14798,1.19,2020 3.03,ROSTER,2
2022,22,0029,14841,1.42,2020 2.10,ROSTER,2
2022,22,0029,14897,1.45,2020 2.09,ROSTER,2
2022,22,0029,14928,1.22,2020 3.01,ROSTER,2
2022,22,0029,14858,1.1,2020 3.09,ROSTER,2
2022,22,0029,14123,2.54,2019 5.14^,ROSTER,1
2022,22,0029,14075,2.54,2019 3.01^,ROSTER,1
2022,22,0029,14162,3.99,2019 2.13^,ROSTER,1
2022,22,0029,14186,2.54,2019 5.07^,ROSTER,1
2022,22,0029,11886,1.47,2019 EXT*,ROSTER,3
2022,22,0029,14080,1.96,2019 2.10,ROSTER,1
2022,22,0029,14105,3.74,2021 SRFA,ROSTER,1
2022,22,0029,15241,2.65,2021 1.11,ROSTER,3
2022,22,0029,15331,1.39,2021 2.11,ROSTER,3
2022,22,0029,15375,0.89,2021 4.11,ROSTER,3
2022,22,0029,13304,6.82,2021 UFA,ROSTER,1
2022,22,0029,13284,2.42,2021 UFA,ROSTER,1
2022,22,0029,15368,0.86,2021 5.11,ROSTER,3
2022,22,0029,13635,16.2,2021 EXT,ROSTER,2
2022,22,0029,14101,7.02,2019 1.03,ROSTER,1
2022,22,0029,12221,11.55,2021 B/R,ROSTER,2
2022,22,0029,14211,0.9,2022 R/F,ROSTER,2
2022,22,0029,13631,0.9,2022 R/F,ROSTER,2
2022,22,0029,14256,0.9,2022 R/F,ROSTER,2
2022,22,0029,14217,0.9,2022 R/F,ROSTER,2
2022,22,0029,14341,0.9,2022 R/F,ROSTER,2
2022,22,0029,14912,0.9,2022 R/F,ROSTER,2
2022,22,0029,15696,0.89,2022 4.11,ROSTER,4
2022,22,0029,15830,0.88,2022 4.15,ROSTER,4
2022,22,0029,15261,0.89,2021 4.10,ROSTER,3
2022,22,0029,15782,0.87,2022 4.17,ROSTER,4
2022,22,0029,15957,0.83,2022 5.11,ROSTER,4
2022,22,0029,13231,3.1,2022 UFA,ROSTER,1
2022,22,0029,13713,6.0,2022 UFA,ROSTER,2
