season,week,franchise_id,player_id,status,salary,contractInfo,contractYear,as_of
2025,12,0031,14669,ROSTER,3.26,2025 RRFA,1,2025-11-20
2025,12,0031,14260,ROSTER,1.9,2025 B/R,1,2025-11-20
2025,12,0031,16846,ROSTER,1.1,2025 ERFA,1,2025-11-20
2025,12,0031,17112,ROSTER,3.61,2025 1.09,4,2025-11-20
2025,12,0031,17115,ROSTER,1.69,2025 2.09,4,2025-11-20
2025,12,0031,17167,ROSTER,0.93,2025 5.21,4,2025-11-20
2025,12,0031,13869,ROSTER,1.86,2025 UFA,2,2025-11-20
2025,12,0031,15361,ROSTER,2.85,2025 UFA,2,2025-11-20
2025,12,0031,15404,ROSTER,6.75,2025 UFA,3,2025-11-20
2025,12,0031,15788,ROSTER,1.86,2025 UFA,3,2025-11-20
2025,12,0031,15869,ROSTER,4.68,2025 UFA,3,2025-11-20
2025,12,0031,13193,ROSTER,4.56,2025 UFA,2,2025-11-20
2025,12,0031,13700,ROSTER,7.2,2025 UFA,3,2025-11-20
2025,12,0031,14157,ROSTER,11.5,2025 UFA,2,2025-11-20
2025,12,0031,15923,ROSTER,3.99,2025 UFA,2,2025-11-20
2025,12,0031,13959,ROSTER,1.8,2025 UFA,1,2025-11-20
2025,12,0031,12676,ROSTER,3.1,2025 UFA,1,2025-11-20
2025,12,0031,15385,ROSTER,2.9,2025 UFA,1,2025-11-20
2025,12,0031,15375,ROSTER,1.0,2025 UFA,1,2025-11-20
2025,12,0031,14954,ROSTER,1.0,2025 UFA,1,2025-11-20
2025,12,0031,15752,ROSTER,7.33,2022 1.04,1,2025-11-20
2025,12,0031,15821,ROSTER,5.35,2022 2.02^,1,2025-11-20
2025,12,0031,16586,ROSTER,0.98,2024 5.13,3,2025-11-20
2025,12,0031,16663,ROSTER,1.9,2025 UFA,1,2025-11-20
2025,12,0031,10814,ROSTER,1.0,2025 UFA,1,2025-11-20
2025,12,0031,13172,INJURED_RESERVE,1.87,2024 UFA,2,2025-11-20
2025,12,0032,15350,ROSTER,10.07,2024 iEXT,4,2025-11-20
2025,12,0032,14322,ROSTER,9.66,2024 oEXT,3,2025-11-20
2025,12,0032,15715,ROSTER,3.41,2022 2.03^,1,2025-11-20
2025,12,0032,15853,ROSTER,1.25,2022 4.02,1,2025-11-20
2025,12,0032,15329,ROSTER,9.15,2024 iEXT,3,2025-11-20
2025,12,0032,16239,ROSTER,2.82,2023 1.13,2,2025-11-20
2025,12,0032,14882,ROSTER,18.77,2025 oEXT,2,2025-11-20
2025,12,0032,16414,ROSTER,1.81,2023 iEXT,1,2025-11-20
2025,12,0032,15832,ROSTER,5.35,2022 4.03^,1,2025-11-20
2025,12,0032,16167,ROSTER,1.59,2023 2.13,2,2025-11-20
2025,12,0032,16181,ROSTER,8.83,2025 iEXT,3,2025-11-20
2025,12,0032,12860,ROSTER,1.81,2023 iEXT,2,2025-11-20
2025,12,0032,14835,ROSTER,14.03,2024 B/R,3,2025-11-20
2025,12,0032,16627,ROSTER,3.14,2024 1.10,3,2025-11-20
2025,12,0032,16644,ROSTER,1.51,2024 2.13,3,2025-11-20
2025,12,0032,16593,ROSTER,1.26,2024 3.07,3,2025-11-20
2025,12,0032,13431,ROSTER,2.17,2024 iEXT,2,2025-11-20
2025,12,0032,15363,ROSTER,1.87,2024 oEXT,3,2025-11-20
2025,12,0032,14225,ROSTER,22.99,2023 iEXT,4,2025-11-20
2025,12,0032,16704,ROSTER,1.09,2024 4.03,2,2025-11-20
2025,12,0032,15850,ROSTER,3.41,2022 3.18^,1,2025-11-20
2025,12,0032,13987,ROSTER,1.09,2025 ERFA,1,2025-11-20
2025,12,0032,17137,ROSTER,1.49,2025 2.14,4,2025-11-20
2025,12,0032,17052,ROSTER,1.37,2025 3.02,4,2025-11-20
2025,12,0032,17131,ROSTER,1.15,2025 3.14,4,2025-11-20
2025,12,0032,17049,ROSTER,0.98,2025 4.14,4,2025-11-20
2025,12,0032,17083,ROSTER,2.58,2025 1.14,4,2025-11-20
2025,12,0032,17087,ROSTER,1.87,2025 UFA,2,2025-11-20
2025,12,0032,16346,ROSTER,1.0,2025 R/F,2,2025-11-20
2025,12,0032,16227,ROSTER,1.0,2025 R/F,2,2025-11-20
2025,12,0032,15928,ROSTER,1.1,2025 UFA,1,2025-11-20
2025,12,0032,17174,ROSTER,1.0,2025 UFA,1,2025-11-20
2025,12,0032,16063,ROSTER,1.0,2025 UFA,1,2025-11-20
2025,12,0032,16350,ROSTER,3.71,2024 iEXT,2,2025-11-20
2025,12,0032,15469,ROSTER,3.49,2024 iEXT,2,2025-11-20
2025,12,0032,13115,ROSTER,1.0,2025 UFA,1,2025-11-20
2025,12,0032,14985,ROSTER,1.0,2025 UFA,1,2025-11-20
2025,12,0032,14789,ROSTER,1.9,2025 UFA,1,2025-11-20
2025,12,0032,11150,ROSTER,2.1,2025 UFA,1,2025-11-20
2025,12,0032,14358,ROSTER,1.0,2025 UFA,1,2025-11-20
2025,12,0032,16657,ROSTER,1.0,2025 UFA,1,2025-11-20
2025,12,0032,15847,ROSTER,1.0,2025 UFA,1,2025-11-20
2025,12,0032,16234,ROSTER,1.0,2025 UFA,1,2025-11-20
2025,12,0032,14207,ROSTER,1.0,2025 UFA,1,2025-11-20
2025,12,0032,16159,ROSTER,1.1,2023 4.15,2,2025-11-20
2025,12,0032,16455,INJURED_RESERVE,2.31,2025 oEXT,2,2025-11-20
2025,12,0032,16184,INJURED_RESERVE,1.86,2023 2.07,2,2025-11-20
2025,12,0032,16269,INJURED_RESERVE,1.0,2025 R/F,2,2025-11-20
