season,week,franchise_id,player_id,status,contractYear,contractInfo,salary
2021,22,0024,13260,ROSTER,3,2021 UFA,4.0
2021,22,0024,12171,ROSTER,2,2021 UFA,3.4
2021,22,0024,12688,ROSTER,4,2021 UFA,10.2
2021,22,0024,13296,ROSTER,1,2021 UFA,0.9
2021,22,0024,15319,ROSTER,2,2021 3.15,0.93
2021,22,0024,14177,ROSTER,2,2021 R/F,0.9
2021,22,0024,14783,ROSTER,3,2020 4.04,0.91
2021,22,0024,12930,ROSTER,1,2019 FRFA,3.99
2021,22,0024,12817,ROSTER,1,2021 UFA,1.2
2021,22,0024,13772,ROSTER,1,2021 UFA,1.3
2021,22,0024,15430,ROSTER,1,2021 UFA,0.9
2021,22,0024,13306,ROSTER,3,2020 UFA,5.5
2021,22,0024,12791,ROSTER,1,2021 UFA,0.9
2021,22,0024,13934,ROSTER,1,2021 UFA,0.9
2021,22,0024,11390,ROSTER,1,2021 UFA,0.9
2021,22,0024,14164,ROSTER,1,2021 UFA,0.9
2021,22,0024,15418,ROSTER,1,2021 UFA,0.9
2021,22,0024,14154,ROSTER,1,2021 UFA,0.9
2021,22,0024,13802,ROSTER,1,2021 UFA,0.9
2021,22,0024,13980,ROSTER,1,2021 UFA,0.9
2021,22,0024,15051,ROSTER,1,2021 UFA,0.9
2021,22,0024,13710,ROSTER,3,2021 TToff,3.7
2021,22,0024,14067,ROSTER,1,2021 UFA,1.3
2021,22,0024,12234,ROSTER,2,2020 SRFA,3.63
2021,22,0024,15360,ROSTER,4,2021 4.07,0.82
2021,22,0024,13668,INJURED_RESERVE,1,2019 UFA,1.57
2021,22,0024,15376,INJURED_RESERVE,3,2021 3.08,1.0
2021,22,0024,12222,INJURED_RESERVE,3,2021 UFA,4.5
2021,22,0024,13153,INJURED_RESERVE,2,2021 UFA,5.0
2021,22,0024,14184,INJURED_RESERVE,2,2019 2.16,1.55
2021,22,0025,12305,ROSTER,3,2021 EXT,4.3
2021,22,0025,13706,ROSTER,1,2018 5.01^,2.18
2021,22,0025,13737,ROSTER,1,2018 5.07^,3.38
2021,22,0025,14073,ROSTER,2,2019 1.02,7.38
2021,22,0025,14218,ROSTER,2,2019 5.02,0.87
2021,22,0025,14832,ROSTER,3,2020 1.07,3.58
2021,22,0025,14909,ROSTER,3,2020 3.07,1.02
2021,22,0025,9431,ROSTER,2,2020 SRFA,12.65
2021,22,0025,13684,ROSTER,4,2021 EXT,5.63
2021,22,0025,15239,ROSTER,4,2021 1.06,3.72
2021,22,0025,15344,ROSTER,3,2021 UDFA,0.73
2021,22,0025,15378,ROSTER,4,2021 2.10,1.29
2021,22,0025,15396,ROSTER,4,2021 5.06,0.79
2021,22,0025,15353,ROSTER,4,2021 3.12,0.96
2021,22,0025,13623,ROSTER,1,2021 UFA,0.9
2021,22,0025,13332,ROSTER,1,2021 UFA,0.9
2021,22,0025,13299,ROSTER,3,2021 EXT,21.13
2021,22,0025,8153,ROSTER,1,2021 UFA,0.9
2021,22,0025,10814,ROSTER,1,2021 UFA,0.9
2021,22,0025,12645,ROSTER,1,2021 UFA,0.9
2021,22,0025,14104,ROSTER,2,2019 2.04,2.12
2021,22,0025,13592,ROSTER,1,2018 1.02,7.99
2021,22,0025,14964,ROSTER,1,2020 UFA,0.88
2021,22,0025,13774,ROSTER,1,2021 UFA,0.9
2021,22,0025,12686,ROSTER,1,2021 EFT,17.56
2021,22,0025,13770,ROSTER,1,2020 UFA,0.88
2021,22,0025,14911,ROSTER,3,2020 6.07,0.81
2021,22,0025,14838,ROSTER,3,2020 2.07,1.4
2021,22,0025,12231,ROSTER,2,2019 UFA,2.66
2021,22,0025,14852,ROSTER,3,2020 2.12,1.22
2021,22,0025,13212,ROSTER,1,2021 UFA,0.9
2021,22,0025,11232,INJURED_RESERVE,1,2021 UFA,9.8
2021,22,0025,15404,INJURED_RESERVE,4,2021 4.06,0.83
2021,22,0025,10762,INJURED_RESERVE,2,2019 EXT,5.72
2021,22,0026,13633,ROSTER,1,2018 2.06,2.27
2021,22,0026,14149,ROSTER,2,2019 3.07,1.34
2021,22,0026,14210,ROSTER,2,2019 3.14,1.19
2021,22,0026,12308,ROSTER,1,2020 UFA,2.2
2021,22,0026,13743,ROSTER,3,2021 EXT,4.87
2021,22,0026,14180,ROSTER,2,2019 4.09,0.99
2021,22,0026,13775,ROSTER,1,2020 R/F,0.88
2021,22,0026,13711,ROSTER,1,2020 UFA,1.43
2021,22,0026,13593,ROSTER,4,2021 EXT,8.37
2021,22,0026,14147,ROSTER,2,2019 1.04,5.61
2021,22,0026,12741,ROSTER,3,2021 B/R,7.3
2021,22,0026,13404,ROSTER,2,2021 B/R,12.1
2021,22,0026,13245,ROSTER,1,2021 ERFA,0.9
2021,22,0026,9815,ROSTER,1,2021 RRFA,2.6
2021,22,0026,15419,ROSTER,3,2021 UDFA,0.73
2021,22,0026,15392,ROSTER,3,2021 UDFA,0.73
2021,22,0026,10277,ROSTER,1,2021 UFA,1.2
2021,22,0026,13229,ROSTER,2,2021 UFA,2.6
2021,22,0026,13848,ROSTER,1,2021 UFA,0.9
2021,22,0026,15409,ROSTER,4,2021 4.12,0.81
2021,22,0026,13760,ROSTER,1,2021 UFA,1.2
2021,22,0026,12173,ROSTER,1,2021 UFA,0.9
2021,22,0026,13418,ROSTER,1,2021 UFA,0.9
2021,22,0026,14873,ROSTER,2,2020 UDFA,0.76
2021,22,0026,13863,ROSTER,1,2021 UFA,1.3
2021,22,0026,14235,ROSTER,1,2019 UFA,0.73
2021,22,0026,14079,ROSTER,2,2019 1.06,4.55
2021,22,0026,13189,ROSTER,3,2021 UFA,1.3
2021,22,0026,15109,ROSTER,1,2021 UFA,0.9
2021,22,0026,12175,ROSTER,2,2020 UFA,27.72
2021,22,0026,11316,ROSTER,3,2021 EXT,4.55
2021,22,0026,10868,ROSTER,1,2021 UFA,0.9
2021,22,0026,13731,ROSTER,1,2021 UFA,0.9
2021,22,0026,14789,ROSTER,1,2021 UFA,1.3
2021,22,0026,12788,INJURED_RESERVE,2,2020 SRFA,6.6
2021,22,0026,13156,INJURED_RESERVE,1,2019 EXT,3.83
2021,22,0026,13722,INJURED_RESERVE,2,2020 UFA,1.98
2021,22,0027,13146,ROSTER,2,2020 EXT,6.96
2021,22,0027,13589,ROSTER,5,2021 EXT,17.55
2021,22,0027,13671,ROSTER,1,2018 4.08^,3.38
2021,22,0027,10703,ROSTER,1,2019 B/R,25.41
2021,22,0027,11723,ROSTER,2,2019 EXT,2.93
2021,22,0027,14155,ROSTER,2,2019 2.08,1.89
2021,22,0027,10823,ROSTER,1,2018 EXT,2.71
2021,22,0027,12239,ROSTER,1,2020 UFA,8.8
2021,22,0027,14887,ROSTER,3,2020 1.13,2.19
2021,22,0027,11947,ROSTER,1,2020 UFA,0.88
2021,22,0027,14932,ROSTER,3,2020 3.13,0.96
2021,22,0027,13253,ROSTER,4,2021 EXT,1.76
2021,22,0027,11281,ROSTER,1,2020 UFA,0.88
2021,22,0027,14153,ROSTER,2,2019 3.08,1.32
2021,22,0027,13227,ROSTER,2,2021 R/F,0.9
2021,22,0027,13307,ROSTER,3,2021 UFA,3.1
2021,22,0027,9861,ROSTER,2,2021 UFA,1.3
2021,22,0027,12187,ROSTER,3,2021 UFA,9.0
2021,22,0027,12756,ROSTER,3,2021 UFA,6.0
2021,22,0027,13814,ROSTER,3,2021 UFA,1.3
2021,22,0027,15303,ROSTER,4,2021 5.07,0.78
2021,22,0027,15282,ROSTER,4,2021 1.07,3.36
2021,22,0027,15345,ROSTER,4,2021 2.07,1.4
2021,22,0027,15362,ROSTER,4,2021 3.25,0.86
2021,22,0027,12184,ROSTER,4,2021 B/R,2.5
2021,22,0027,14518,ROSTER,1,2021 UFA,0.9
2021,22,0027,14947,ROSTER,2,2020 UFA,1.43
2021,22,0027,13674,ROSTER,4,2021 EXT,7.58
2021,22,0027,14864,ROSTER,3,2020 4.13,0.87
2021,22,0027,10729,ROSTER,3,2021 B/R,5.2
2021,22,0027,14672,ROSTER,1,2021 UFA,0.9
2021,22,0027,13225,ROSTER,1,2021 UFA,0.9
2021,22,0027,11768,ROSTER,1,2021 UFA,0.9
2021,22,0027,14081,ROSTER,1,2021 UFA,0.9
2021,22,0027,13933,ROSTER,4,2021 EXT,1.94
2021,22,0027,10308,ROSTER,1,2021 UFA,1.9
2021,22,0027,11383,ROSTER,1,2021 UFA,1.2
2021,22,0027,13850,INJURED_RESERVE,3,2021 UFA,1.8
2021,22,0027,14251,INJURED_RESERVE,2,2019 5.08,0.8
2021,22,0027,12630,INJURED_RESERVE,3,2021 UFA,2.5
2021,22,0027,13108,INJURED_RESERVE,1,2020 UFA,1.43
2021,22,0028,13319,ROSTER,2,2021 EXT,16.92
2021,22,0028,14056,ROSTER,2,2019 1.01,8.75
2021,22,0028,11640,ROSTER,3,2020 FRFA,5.06
2021,22,0028,11679,ROSTER,3,2019 EXT,8.73
2021,22,0028,15082,ROSTER,1,2020 UFA,1.43
2021,22,0028,14805,ROSTER,3,2020 2.16,1.13
2021,22,0028,13232,ROSTER,2,2021 R/F,0.9
2021,22,0028,12801,ROSTER,2,2021 B/R,30.0
2021,22,0028,9902,ROSTER,1,2021 SRFA,3.4
2021,22,0028,13298,ROSTER,1,2021 ERFA,0.9
2021,22,0028,13727,ROSTER,1,2018 2.02,2.53
2021,22,0028,12764,ROSTER,2,2021 EXT,5.67
2021,22,0028,12987,ROSTER,2,2021 UFA,1.3
2021,22,0028,12349,ROSTER,2,2021 UFA,1.3
2021,22,0028,12481,ROSTER,2,2021 UFA,2.7
2021,22,0028,10267,ROSTER,1,2021 UFA,3.1
2021,22,0028,13265,ROSTER,2,2021 UFA,2.2
2021,22,0028,13690,ROSTER,2,2021 UFA,2.5
2021,22,0028,15254,ROSTER,4,2021 1.05,4.17
2021,22,0028,14867,ROSTER,3,2020 4.08,0.89
2021,22,0028,13403,ROSTER,1,2021 ERFA,0.9
2021,22,0028,14630,ROSTER,2,2021 R/F,0.9
2021,22,0028,14940,ROSTER,2,2020 UDFA,0.76
2021,22,0028,15355,ROSTER,4,2021 2.12,1.23
2021,22,0028,15382,ROSTER,4,2021 3.10,0.98
2021,22,0028,15356,ROSTER,4,2021 3.21,0.89
2021,22,0028,11225,ROSTER,1,2021 UFA,0.9
2021,22,0028,15290,ROSTER,4,2021 3.09,0.99
2021,22,0028,12291,ROSTER,1,2021 UFA,1.0
2021,22,0028,12246,ROSTER,1,2021 UFA,0.9
2021,22,0028,12781,ROSTER,2,2021 R/F,0.9
2021,22,0028,11760,ROSTER,1,2021 UFA,2.1
2021,22,0028,11349,ROSTER,1,2021 UFA,1.2
2021,22,0028,14337,ROSTER,1,2021 UFA,1.2
2021,22,0028,14870,ROSTER,3,2020 4.15,0.86
2021,22,0028,11283,ROSTER,1,2021 UFA,0.9
2021,22,0028,13730,ROSTER,1,2018 4.03^,2.18
2021,22,0028,14226,ROSTER,2,2021 UFA,4.7
2021,22,0028,14900,ROSTER,3,2020 6.14,0.81
2021,22,0028,10793,ROSTER,1,2020 UFA,1.43
2021,22,0028,15297,ROSTER,4,2021 3.03,1.08
2021,22,0028,12301,INJURED_RESERVE,1,2021 ERFA,0.9
2021,22,0028,11228,INJURED_RESERVE,3,2021 EXT,13.2
2021,22,0028,13231,INJURED_RESERVE,1,2021 UFA,1.2
2021,22,0028,13129,INJURED_RESERVE,2,2021 UFA,1.7
2021,22,0028,10768,INJURED_RESERVE,2,2021 UFA,7.5
2021,22,0028,14205,INJURED_RESERVE,1,2021 UFA,0.9
2021,22,0029,7836,ROSTER,2,2019 EXT,16.93
2021,22,0029,12742,ROSTER,3,2021 EXT,4.8
2021,22,0029,12678,ROSTER,1,2020 UFA,6.6
2021,22,0029,14798,ROSTER,3,2020 3.03,1.08
2021,22,0029,14841,ROSTER,3,2020 2.10,1.29
2021,22,0029,14897,ROSTER,3,2020 2.09,1.32
2021,22,0029,14928,ROSTER,3,2020 3.01,1.11
2021,22,0029,14905,ROSTER,3,2020 5.04,0.85
2021,22,0029,14858,ROSTER,3,2020 3.09,1.0
2021,22,0029,14123,ROSTER,2,2019 5.14,0.75
2021,22,0029,14075,ROSTER,2,2019 3.01,1.52
2021,22,0029,14991,ROSTER,1,2020 UFA,1.76
2021,22,0029,14162,ROSTER,2,2019 2.13,1.66
2021,22,0029,12250,ROSTER,1,2020 UFA,4.51
2021,22,0029,14186,ROSTER,2,2019 5.07,0.81
2021,22,0029,11886,ROSTER,4,2019 EXT*,1.34
2021,22,0029,11728,ROSTER,1,2020 UFA*,10.1
2021,22,0029,14080,ROSTER,2,2019 2.10,1.78
2021,22,0029,12767,ROSTER,1,2021 NEFT,8.53
2021,22,0029,12263,ROSTER,1,2021 NEFT2,16.11
2021,22,0029,14105,ROSTER,2,2021 SRFA,3.4
2021,22,0029,15241,ROSTER,4,2021 1.11,2.41
2021,22,0029,15331,ROSTER,4,2021 2.11,1.26
2021,22,0029,15375,ROSTER,4,2021 4.11,0.81
2021,22,0029,10945,ROSTER,1,2021 UFA,0.9
2021,22,0029,8930,ROSTER,1,2021 UFA,0.9
2021,22,0029,11764,ROSTER,1,2021 UFA,1.5
2021,22,0029,14127,ROSTER,1,2021 UFA,1.2
2021,22,0029,10292,ROSTER,1,2021 UFA,7.0
2021,22,0029,13304,ROSTER,2,2021 UFA,6.2
2021,22,0029,13284,ROSTER,2,2021 UFA,2.2
2021,22,0029,15500,ROSTER,1,2021 UFA,0.9
2021,22,0029,12785,ROSTER,1,2021 UFA,1.2
2021,22,0029,13718,ROSTER,1,2021 UFA,1.2
2021,22,0029,13777,ROSTER,1,2020 UFA,0.88
2021,22,0029,14198,ROSTER,2,2019 4.12,0.95
2021,22,0029,15368,ROSTER,4,2021 5.11,0.78
2021,22,0029,14813,ROSTER,1,2020 UFA,1.87
2021,22,0029,13635,ROSTER,3,2021 EXT,14.73
2021,22,0029,14101,ROSTER,2,2019 1.03,6.38
2021,22,0029,10554,ROSTER,1,2021 UFA,0.9
2021,22,0029,13288,ROSTER,1,2021 UFA,0.9
2021,22,0029,14199,ROSTER,1,2021 UFA,1.2
2021,22,0029,11772,ROSTER,1,2020 SRFA,3.63
2021,22,0029,13426,INJURED_RESERVE,1,2020 UFA,1.43
2021,22,0029,12221,INJURED_RESERVE,3,2021 B/R,10.5
2021,22,0030,11757,ROSTER,2,2019 EXT,9.23
2021,22,0030,14159,ROSTER,2,2019 3.06,1.36
2021,22,0030,13198,ROSTER,5,2020 EXT,8.53
2021,22,0030,13116,ROSTER,5,2020 EXT,24.5
2021,22,0030,14836,ROSTER,3,2020 1.11,2.51
2021,22,0030,13813,ROSTER,1,2020 UFA,1.43
2021,22,0030,15001,ROSTER,1,2020 UFA,0.88
2021,22,0030,13610,ROSTER,3,2021 EXT,10.07
2021,22,0030,13714,ROSTER,5,2021 EXT,4.42
2021,22,0030,13604,ROSTER,1,2018 1.01+,9.05
2021,22,0030,14170,ROSTER,2,2019 1.13,2.81
2021,22,0030,10697,ROSTER,2,2021 FRFA,4.8
2021,22,0030,9051,ROSTER,1,2021 UFA,4.2
2021,22,0030,12225,ROSTER,2,2021 UFA,7.0
2021,22,0030,15281,ROSTER,4,2021 1.03,5.41
2021,22,0030,15283,ROSTER,4,2021 2.03,1.6
2021,22,0030,15349,ROSTER,4,2021 2.06,1.44
2021,22,0030,15381,ROSTER,4,2021 3.02,1.09
2021,22,0030,15496,ROSTER,3,2021 UDFA,0.73
2021,22,0030,13839,ROSTER,1,2021 ERFA,0.9
2021,22,0030,14171,ROSTER,2,2019 2.14,1.62
2021,22,0030,13377,ROSTER,1,2021 UFA,2.0
2021,22,0030,12317,ROSTER,1,2021 UFA,0.9
2021,22,0030,14268,ROSTER,1,2021 UFA,1.0
2021,22,0030,15499,ROSTER,1,2021 UFA,0.9
2021,22,0030,13898,ROSTER,1,2021 UFA,0.9
2021,22,0030,14929,ROSTER,1,2021 UFA,0.9
2021,22,0030,15351,ROSTER,4,2021 2.09,1.32
2021,22,0030,10783,ROSTER,1,2021 UFA,4.5
2021,22,0030,13281,ROSTER,1,2021 UFA,1.2
2021,22,0030,13953,ROSTER,1,2021 UFA,1.2
2021,22,0030,14846,ROSTER,3,2020 2.06,1.44
2021,22,0030,14799,ROSTER,3,2020 1.14,2.06
2021,22,0030,10261,ROSTER,1,2021 UFA,1.0
2021,22,0030,10271,ROSTER,1,2021 UFA,1.0
2021,22,0030,13746,ROSTER,1,2021 UFA,1.0
2021,22,0030,11706,ROSTER,1,2021 UFA,1.0
2021,22,0030,13424,ROSTER,1,2021 UFA,1.2
2021,22,0030,12241,INJURED_RESERVE,3,2020 EXT,1.73
2021,22,0030,11647,INJURED_RESERVE,1,2020 UFA,1.43
2021,22,0030,13223,INJURED_RESERVE,1,2020 ORFA5,2.31
2021,22,0030,14138,INJURED_RESERVE,2,2019 2.02,2.28
2021,22,0030,13163,INJURED_RESERVE,2,2021 B/R,16.6
2021,22,0030,14087,INJURED_RESERVE,2,2019 2.11,1.74
2021,22,0030,12447,INJURED_RESERVE,1,2021 UFA,1.0
2021,22,0030,11747,INJURED_RESERVE,1,2021 UFA,1.0
2021,22,0030,9826,INJURED_RESERVE,1,2021 UFA,1.0
2021,22,0030,14245,INJURED_RESERVE,1,2021 UFA,1.0
2021,22,0030,13717,INJURED_RESERVE,1,2021 UFA,1.1
2021,22,0031,12739,ROSTER,4,2021 EXT,3.17
2021,22,0031,13606,ROSTER,1,2018 1.04,6.26
2021,22,0031,12611,ROSTER,3,2019 EXT,4.98
2021,22,0031,13325,ROSTER,2,2019 ORFAN,2.06
2021,22,0031,14059,ROSTER,2,2019 3.10,1.28
2021,22,0031,12218,ROSTER,3,2020 FRFA,7.7
2021,22,0031,12768,ROSTER,2,2020 SRFA,11.55
2021,22,0031,14797,ROSTER,3,2020 1.12,2.33
2021,22,0031,14921,ROSTER,2,2020 3.11,0.98
2021,22,0031,12718,ROSTER,2,2020 UFA,5.72
2021,22,0031,12658,ROSTER,2,2020 SRFA,6.82
2021,22,0031,12083,ROSTER,1,2020 UFA,1.43
2021,22,0031,13762,ROSTER,1,2020 UFA,3.96
2021,22,0031,14249,ROSTER,2,2021 R/F,0.9
2021,22,0031,12676,ROSTER,3,2021 B/R,7.0
2021,22,0031,12176,ROSTER,2,2021 B/R,9.0
2021,22,0031,13764,ROSTER,1,2021 UFA,1.3
2021,22,0031,12795,ROSTER,4,2021 EXT,3.86
2021,22,0031,12252,ROSTER,1,2021 UFA,2.0
2021,22,0031,13959,ROSTER,1,2021 UFA,1.3
2021,22,0031,11314,ROSTER,1,2021 UFA,1.2
2021,22,0031,12779,ROSTER,1,2021 UFA,1.3
2021,22,0031,12736,ROSTER,2,2021 UFA,4.1
2021,22,0031,15238,ROSTER,4,2021 1.02,6.3
2021,22,0031,14810,ROSTER,3,2020 2.02,1.68
2021,22,0031,10738,ROSTER,1,2019 EXT,7.29
2021,22,0031,15408,ROSTER,3,2021 UDFA,0.73
2021,22,0031,15399,ROSTER,4,2021 3.27,0.85
2021,22,0031,15387,ROSTER,4,2021 2.14,1.18
2021,22,0031,15361,ROSTER,4,2021 3.17,0.91
2021,22,0031,11660,ROSTER,1,2021 UFA,1.2
2021,22,0031,15029,ROSTER,1,2021 UFA,1.2
2021,22,0031,13745,ROSTER,1,2021 UFA,0.9
2021,22,0031,13880,ROSTER,1,2021 UFA,1.3
2021,22,0031,13157,ROSTER,2,2021 UFA,5.0
2021,22,0031,12656,ROSTER,1,2021 UFA,0.9
2021,22,0031,14315,ROSTER,1,2021 UFA,0.9
2021,22,0031,11239,ROSTER,1,2021 UFA,0.9
2021,22,0031,14227,ROSTER,1,2021 UFA,0.9
2021,22,0031,9686,ROSTER,1,2021 UFA,1.3
2021,22,0031,12227,ROSTER,1,2021 UFA,0.9
2021,22,0031,12110,ROSTER,1,2021 UFA,1.3
2021,22,0031,14800,INJURED_RESERVE,3,2020 1.08,3.23
2021,22,0031,13709,INJURED_RESERVE,1,2019 UFA,1.45
2021,22,0032,13277,ROSTER,3,2020 EXT,23.73
2021,22,0032,13230,ROSTER,3,2021 EXT,8.2
2021,22,0032,14778,ROSTER,3,2020 1.02,6.77
2021,22,0032,14835,ROSTER,3,2020 1.15,1.95
2021,22,0032,13747,ROSTER,1,2020 UFA,5.72
2021,22,0032,13250,ROSTER,1,2020 UFA,3.41
2021,22,0032,9918,ROSTER,1,2020 UFA,14.52
2021,22,0032,13632,ROSTER,1,2020 SRFA,3.63
2021,22,0032,14956,ROSTER,1,2020 UFA,3.41
2021,22,0032,13273,ROSTER,1,2020 UFA,1.54
2021,22,0032,14095,ROSTER,1,2020 UFA,1.43
2021,22,0032,14857,ROSTER,3,2021 EXT,2.39
2021,22,0032,14117,ROSTER,1,2020 UFA,1.43
2021,22,0032,10753,ROSTER,2,2020 UFA,6.16
2021,22,0032,14126,ROSTER,3,2020 UFA,2.31
2021,22,0032,13131,ROSTER,4,2020 EXT,8.45
2021,22,0032,14157,ROSTER,2,2019 1.07,4.15
2021,22,0032,9577,ROSTER,1,2021 R/F,0.9
2021,22,0032,13809,ROSTER,2,2021 SRFA,3.4
2021,22,0032,15329,ROSTER,4,2021 1.04,4.72
2021,22,0032,15350,ROSTER,4,2021 1.13,2.12
2021,22,0032,14936,ROSTER,3,2020 3.02,1.09
2021,22,0032,15252,ROSTER,2,2021 3.23,0.87
2021,22,0032,15364,ROSTER,2,2021 4.03,0.84
2021,22,0032,15304,ROSTER,3,2021 UDFA,0.73
2021,22,0032,15272,ROSTER,3,2021 UDFA,0.73
2021,22,0032,13139,ROSTER,2,2021 UFA,1.9
2021,22,0032,14225,ROSTER,1,2019 6.12,0.69
2021,22,0032,11936,ROSTER,1,2021 UFA,0.9
2021,22,0032,14212,ROSTER,2,2021 R/F,0.9
2021,22,0032,12292,ROSTER,1,2021 UFA,0.9
2021,22,0032,9846,ROSTER,1,2021 UFA,0.9
2021,22,0032,13645,ROSTER,1,2018 4.09,1.07
2021,22,0032,12141,ROSTER,1,2020 UFA,2.86
2021,22,0032,12831,ROSTER,1,2021 UFA,0.9
2021,22,0032,14322,ROSTER,1,2021 UFA,0.9
2021,22,0032,11769,ROSTER,2,2021 B/R,8.4
2021,22,0032,14891,ROSTER,2,2020 4.02,0.92
2021,22,0032,14148,ROSTER,2,2019 2.03,2.19
2021,22,0032,14379,ROSTER,1,2021 UFA,0.9
2021,22,0032,14882,ROSTER,1,2021 UFA,0.9
2021,22,0032,15330,ROSTER,1,2021 UFA,1.0
2021,22,0032,15257,ROSTER,4,2021 2.02,1.66
2021,22,0032,14850,INJURED_RESERVE,3,2020 5.03,0.85
2021,22,0032,14808,INJURED_RESERVE,3,2020 3.16,0.94
2021,22,0032,15265,INJURED_RESERVE,3,2021 4.16,0.8
2021,22,0032,15410,INJURED_RESERVE,4,2021 3.18,0.91
2021,22,0032,13427,INJURED_RESERVE,1,2021 ERFA,0.9
