season,salary,id,contractInfo,contractYear,conference
2020,1.70,7813,2020 UFA,1,0
2020,3.63,10783,2019 UFA,1,0
2020,1.30,13768,2020 UFA,1,0
2020,3.63,12701,2019 FRFA,3,0
2020,3.20,14561,2020 UFA,2,0
2020,3.34,13193,2020 EXT,5,0
2020,0.80,12270,2020 UFA,1,0
2020,3.03,13696,2018 1.12,2,0
2020,1.09,13645,2018 4.03,2,0
2020,1.40,12301,2020 UFA,3,0
2020,4.84,13156,2018 FRFA,3,0
2020,0.80,13267,2020 UFA,2,0
2020,0.80,11951,2020 UFA,2,0
2020,1.40,14956,2020 UFA,2,0
2020,0.72,14072,2019 5.10,3,0
2020,0.80,11956,2020 UFA,2,0
2020,0.80,13987,2020 UFA,2,0
2020,1.45,13637,2018 3.05,2,0
2020,18.10,9431,2020 UFA,2,0
2020,1.30,11859,2020 UFA,2,0
2020,1.13,14140,2019 3.11,3,0
2020,1.30,13298,2020 UFA,2,0
2020,0.65,14063,2019 6.03,3,0
2020,2.46,11227,2017 EXT,1,0
2020,0.69,14979,2020 UDFA,3,0
2020,5.50,9815,2019 B/R,1,0
2020,2,13276,2020 UFA,1,0
2020,2.18,13630,2018 2.04,2,0
2020,0.80,14865,2020 UFA,2,0
2020,1.40,13690,2020 UFA,2,0
2020,1.58,14148,2019 2.11,3,0
2020,2.28,14797,2020 1.11,4,0
2020,5.29,14778,2020 1.03,4,0
2020,1.30,14212,2020 UFA,2,0
2020,8.63,10697,2020 EXT,3,0
2020,1.54,13642,2019 UFA,1,0
2020,0.82,14923,2020 4.05,4,0
2020,0.80,14827,2020 UFA,3,0
2020,7.24,14802,2020 1.01,4,0
2020,7,10413,2020 FRFA,3,0
2020,0.66,14243,2019 UFA,2,0
2020,0.75,14918,2020 5.14,4,0
2020,10,11938,2020 FRFA,3,0
2020,0.80,14963,2020 UFA,3,0
2020,2.75,13678,2019 ORFAN,2,0
2020,1.30,11647,2020 UFA,2,0
2020,29.15,12652,2019 EXT,3,0
2020,2.53,13199,2017 2.02,1,0
2020,8.70,12231,2020 UFA,4,0
2020,1.11,14207,2019 3.12,3,0
2020,1.18,14161,2019 3.09,3,0
2020,0.94,13260,2017 4.09,1,0
2020,1.30,13427,2020 UFA,2,0
2020,0.80,15051,2020 UFA,2,0
2020,0.66,14235,2019 UFA,2,0
2020,0.80,14870,2020 4.10,4,0
2020,2.75,10879,2019 SRFA,1,0
2020,2.53,13115,2017 2.01,1,0
2020,3.63,10976,2018 UFA,1,0
2020,0.80,14746,2020 UFA,2,0
2020,5.39,11707,2019 ORFAN,2,0
2020,0.78,14925,2020 5.01,4,0
2020,1.87,12317,2019 ORFAN,2,0
2020,0.80,11324,2020 UFA,2,0
2020,0.61,13793,2018 UDFA,1,0
2020,1.30,14249,2020 UFA,2,0
2020,4.60,11723,2020 UFA,1,0
2020,1.94,13727,2018 2.10,2,0
2020,1.31,14810,2020 2.06,4,0
2020,1.69,13692,2018 2.15,2,0
2020,5.10,10815,2020 B/R,3,0
2020,2,12762,2020 UFA,3,0
2020,13,10775,2020 B/R,2,0
2020,4.80,13306,2020 UFA,2,0
2020,0.80,13258,2020 UFA,1,0
2020,0.80,14948,2020 UFA,2,0
2020,3.30,13747,2020 SRFA,3,0
2020,1.30,14950,2020 UFA,2,0
2020,0.80,13711,2020 UFA,1,0
2020,0.66,12263,2019 R/F,1,0
2020,0.80,13920,2020 UFA,1,0
2020,1.21,13707,2018 3.14,2,0
2020,0.97,13743,2018 4.11,2,0
2020,1.81,13631,2018 2.13,2,0
2020,0.80,14992,2020 UFA,2,0
2020,7.88,11670,2019 EXT,3,0
2020,9.15,13113,2019 EXT,5,0
2020,10,10272,2020 FRFA,2,0
2020,12.99,13214,2020 EXT,3,0
2020,0.99,11985,2019 UFA,1,0
2020,0.75,14968,2020 5.15,4,0
2020,9.64,12610,2019 EXT,4,0
2020,0.80,15081,2020 UFA,2,0
2020,2.85,14168,2019 1.11,3,0
2020,3.10,11747,2020 UFA,3,0
2020,1.20,13762,2020 UFA,2,0
2020,4.95,13249,2020 NEFT,1,0
2020,0.73,13760,2018 UFA,1,0
2020,1.30,14162,2019 3.04,3,0
2020,0.80,11360,2020 R/F,2,0
2020,4.60,11886,2020 FRFA,3,0
2020,0.80,13959,2020 UFA,2,0
2020,0.66,13623,2019 UFA,1,0
2020,1.30,12979,2020 UFA,2,0
2020,1.46,13139,2017 3.06,1,0
2020,5.10,12225,2020 UFA,2,0
2020,1.60,13253,2020 UFA,2,0
2020,6.12,13154,2019 EXT,3,0
2020,0.55,14126,2019 UDFA,2,0
2020,3.03,14157,2019 1.10,3,0
2020,3.30,11330,2020 SRFA,2,0
2020,4.10,12391,2020 UFA,1,0
2020,0.80,11403,2020 R/F,2,0
2020,2.10,11816,2020 UFA,1,0
2020,0.66,14226,2019 UFA,1,0
2020,1.40,11890,2020 UFA,1,0
2020,0.80,12302,2020 UFA,2,0
2020,1.30,14283,2020 UFA,2,0
2020,4.20,13447,2020 UFA,2,0
2020,0.80,12906,2020 UFA,2,0
2020,1.30,14017,2020 UFA,2,0
2020,0.98,14928,2020 3.03,4,0
2020,0.66,14169,2019 6.01,3,0
2020,23.10,10703,2020 EXT,2,0
2020,0.78,14909,2020 4.15,4,0
2020,1.03,14176,2019 3.16,3,0
2020,1.30,12140,2020 UFA,2,0
2020,0.80,13296,2020 UFA,2,0
2020,0.66,14227,2020 ERFA,1,0
2020,0.80,10806,2020 UFA,1,0
2020,0.80,14947,2020 UFA,3,0
2020,26,11228,2020 UFA,1,0
2020,3.80,10350,2020 UFA,2,0
2020,0.86,14198,2019 4.12,3,0
2020,2.68,14877,2020 1.09,4,0
2020,,0000,2020 UFA,,1
2020,1.41,14184,2019 2.16,3,1
2020,21.26,11675,2020 EXT,4,1
2020,2.79,13230,2017 1.15,1,1
2020,3.40,13392,2020 UFA,2,1
2020,0.80,14185,2020 UFA,2,1
2020,3,10554,2020 UFA,1,1
2020,7.99,12181,2018 ORFA,1,1
2020,1.30,14811,2020 UFA,3,1
2020,1.41,14840,2020 2.04,4,1
2020,1.87,14799,2020 1.14,4,1
2020,0.73,13753,2018 6.01,2,1
2020,1.09,13730,2018 4.03,2,1
2020,1.38,12233,2019 EXT,3,1
2020,0.80,13246,2020 UFA,2,1
2020,4.79,13208,2020 EXT,4,1
2020,1.94,13589,2018 2.08,2,1
2020,4.57,14167,2019 1.05,3,1
2020,8.42,11222,2019 EXT,3,1
2020,2.50,13879,2020 UFA,1,1
2020,1.20,14153,2019 3.08,3,1
2020,3.03,11308,2018 UFA,1,1
2020,0.80,9875,2020 UFA,1,1
2020,0.80,9308,2020 UFA,2,1
2020,2,12308,2020 UFA,2,1
2020,0.69,14886,2020 UDFA,3,1
2020,0.80,12288,2020 UFA,1,1
2020,3.63,12930,2019 FRFA,2,1
2020,1.09,13671,2018 4.08,2,1
2020,0.80,10814,2020 UFA,1,1
2020,1.26,14107,2019 3.05,3,1
2020,7,12218,2020 FRFA,4,1
2020,0.65,14093,2019 6.04,3,1
2020,0.75,14906,2020 5.14,4,1
2020,0.80,13880,2020 UFA,1,1
2020,0.99,14936,2020 3.02,4,1
2020,0.80,14272,2020 UFA,1,1
2020,1.30,12083,2020 UFA,2,1
2020,1.50,13263,2020 UFA,2,1
2020,1.30,14256,2020 UFA,2,1
2020,9.10,13251,2020 UFA,1,1
2020,0.85,13706,2018 5.01,2,1
2020,2.70,13621,2020 UFA,1,1
2020,8.23,13604,2018 1.01,2,1
2020,1.30,15082,2020 UFA,1,1
2020,2.27,13201,2017 2.05,1,1
2020,3.75,11720,2018 FRFA,1,1
2020,0.66,12075,2019 R/F,1,1
2020,0.80,14983,2020 UFA,1,1
2020,0.85,13737,2018 5.07,2,1
2020,0.83,14893,2020 4.03,3,1
2020,1.32,10973,2019 UFA,1,1
2020,7.94,11679,2019 EXT,4,1
2020,10,11192,2020 B/R,2,1
2020,5.20,12718,2020 UFA,3,1
2020,0.90,14801,2020 3.10,4,1
2020,0.80,13775,2020 R/F,2,1
2020,1.40,11193,2020 UFA,1,1
2020,0.82,14922,2020 4.05,4,1
2020,0.69,14933,2020 UDFA,3,1
2020,1.32,12794,2019 UFA,1,1
2020,0.69,14912,2020 UDFA,2,1
2020,14.63,12686,2020 EXT,1,1
2020,5.10,14147,2019 1.04,3,1
2020,1.32,11299,2019 UFA,1,1
2020,1.30,11802,2020 UFA,1,1
2020,1.30,11936,2020 UFA,1,1
2020,1.30,13418,2020 UFA,1,1
2020,3.75,11512,2018 UFA,1,1
2020,0.95,14843,2020 3.05,4,1
2020,13.50,12650,2020 B/R,3,1
2020,0.66,12328,2020 ERFA,1,1
2020,1.30,12750,2020 UFA,2,1
2020,22.70,5848,2020 UFA,1,1
2020,0.66,12110,2019 UFA,1,1
2020,1.30,11788,2020 UFA,1,1
2020,15.50,4925,2020 UFA,2,1
2020,1.81,13378,2018 UFA,1,1
2020,4.60,11640,2020 FRFA,4,1
2020,1.30,10763,2020 UFA,1,1
2020,0.86,14892,2020 3.15,4,1
2020,1.93,14104,2019 2.04,3,1
2020,1.30,9988,2020 UFA,2,1
2020,1.20,14897,2020 2.09,4,1
2020,10.20,13304,2020 UFA,1,1
2020,3.96,11783,2019 UFA,1,1
2020,0.80,12386,2020 R/F,2,1
2020,1.81,14105,2019 2.06,1,1
2020,1.40,13970,2020 UFA,1,1
2020,0.72,14150,2019 5.09,2,1
2020,0.75,14875,2020 6.05,4,1
2020,11.24,12688,2020 NEFT,1,1
2020,1.40,11182,2020 UFA,2,1
2020,1.47,14171,2019 2.14,3,1
2020,7.24,14777,2020 1.01,4,1
2020,0.80,11705,2020 UFA,1,1
2020,2.55,14170,2019 1.13,3,1
2020,1.40,13354,2020 UFA,2,1
2020,1.30,11965,2020 UFA,1,1
2020,2.86,12752,2019 SRFA,2,1
2020,0.80,12464,2020 UFA,1,1
2020,0.80,12506,2020 UFA,2,1
2020,13.60,9051,2020 UFA,1,1
2020,4.20,12779,2020 UFA,1,1
2020,2.15,14112,2019 2.01,3,1
2020,0.80,13718,2020 UFA,1,1
2020,12.10,11644,2020 UFA,1,1
2020,1.86,13364,2018 EXT,2,1
2020,0.85,13703,2018 5.13,2,1
2020,6.60,10335,2020 UFA,1,1
2020,0.73,14251,2019 5.08,3,1
2020,1.30,15154,2020 UFA,1,1
2020,0.77,14850,2020 5.03,4,1
2020,1.09,14888,2020 2.13,4,1
2020,1.43,13668,2019 UFA,2,1
2020,1.05,14927,2020 2.15,4,1
2020,3.03,13681,2018 1.12,2,1
2020,2.90,13610,2018 1.13,2,1
2020,1.30,9465,2020 UFA,2,1
2020,3.60,13322,2020 UFA,2,1
2020,3.42,12280,2018 EXT,2,1
2020,2.88,12739,2018 EXT,2,1
2020,1.17,14841,2020 2.10,4,1
2020,4.62,11706,2019 UFA,2,1
2020,3.50,10308,2020 UFA,1,1
2020,2.79,13290,2018 EXT,3,1
2020,2.40,13412,2020 UFA,1,1
2020,0.80,12523,2020 UFA,2,1
2020,6.71,12152,2019 UFA,1,1
2020,1.72,14155,2019 2.08,3,1
2020,6.52,11349,2017 UFA,1,1
2020,4.10,12250,2020 UFA,2,1
2020,0.63,14238,2019 6.09,1,1
2020,0.80,13248,2017 5.15,1,1
2020,6.33,13146,2020 EXT,3,1
2020,3.60,13128,2017 1.10,1,1
2020,3.63,9474,2019 FRFA,1,1
2020,0.80,13844,2020 UFA,1,1
2020,11.75,11674,2019 EXT,3,1
2020,25.20,12175,2020 UFA,3,1
2020,11.60,10700,2020 SRFA,2,1
2020,1.30,13662,2020 UFA,2,1
2020,5.20,10762,2019 EXT,3,1
2020,1.30,8742,2020 UFA,1,1
2020,0.63,14225,2019 6.12,2,1
2020,5.60,12184,2020 UFA,2,1
2020,0.80,15029,2020 UFA,3,1
2020,4.64,13216,2020 EXT,3,1
2020,0.80,15001,2020 UFA,2,1
2020,0.75,14815,2020 5.16,2,1
2020,7.60,10313,2020 UFA,1,1
2020,0.80,9706,2020 UFA,1,1
2020,1.30,14935,2020 UFA,1,1
2020,7.26,13592,2018 1.02,2,1
2020,1.81,13688,2018 2.12,2,1
2020,15.10,10768,2020 UFA,1,1
2020,0.76,14883,2020 5.08,4,1
2020,0.74,14911,2020 6.07,4,1
2020,0.97,13710,2018 4.11,1,1
2020,6.66,13153,2017 1.03,1,1
2020,7.10,10816,2020 UFA,1,1
2020,0.69,14845,2020 UDFA,3,1
2020,2.53,13221,2017 2.01,1,1
2020,0.90,13479,2020 UFA,1,1
2020,3.80,12164,2020 UFA,1,1
2020,0.76,14898,2020 5.11,4,1
2020,0.86,14943,2020 3.14,4,1
2020,1.30,14219,2020 UFA,1,1
2020,0.74,14876,2020 6.10,1,1
2020,0.94,14907,2020 3.06,3,1
2020,1.65,11801,2019 UFA,1,1
2020,0.85,13782,2018 5.06,2,1
2020,0.80,12349,2020 UFA,1,1
2020,16.49,12186,2019 EXT,2,1
2020,0.75,14903,2020 6.04,4,1
2020,1.03,14805,2020 2.16,4,1
2020,0.80,13763,2020 UFA,2,1
2020,0.80,12842,2020 UFA,1,1
2020,2.94,14800,2020 1.08,4,1
2020,1.30,12648,2020 UFA,2,1
2020,8.39,11757,2019 EXT,3,1
2020,0.80,13281,2020 UFA,1,1
2020,1.40,11516,2020 UFA,1,1
2020,26.50,12630,2020 UFA,1,1
2020,0.89,14921,2020 3.11,3,1
2020,0.80,12448,2020 UFA,2,1
2020,18.12,9825,2020 NEFT,1,1
2020,3.30,12234,2020 SRFA,3,1
2020,0.80,14847,2020 4.11,4,1
2020,1.40,13988,2020 UFA,1,1
2020,0.78,14780,2020 4.16,4,1
2020,2,11695,2020 UFA,1,1
2020,1.87,13294,2019 ORFAN,1,1
2020,12.05,9662,2020 EXT,3,1
2020,2.10,13726,2020 UFA,1,1
2020,0.80,13716,2020 UFA,2,1
2020,2.78,13697,2018 1.14,2,1
2020,0.84,14844,2020 4.01,3,1
2020,2.10,13850,2020 ORFAN,1,1
2020,0.80,14222,2020 UFA,2,1
2020,1.30,14322,2020 UFA,2,1
2020,4.61,14803,2020 1.04,4,1
2020,11,13404,2020 FRFA,2,1
2020,1.30,13806,2020 UFA,2,1
2020,8.93,12625,2019 EXT,3,1
2020,0.77,14934,2020 5.05,3,1
2020,10.06,13189,2020 NEFT,1,1
2020,0.88,14879,2020 3.12,4,1
2020,6.16,11247,2019 FRFA,2,1
2020,0.85,14808,2020 3.16,4,1
2020,21.81,11671,Inaugural,2,1
2020,2.42,13699,2018 2.01,2,1
2020,2.38,13236,2019 EXT,4,1
2020,2,12763,2020 UFA,1,1
2020,0.80,12860,2020 UFA,1,1
2020,1.87,14137,2019 2.05,3,1
2020,1.10,13798,2020 UFA,1,1
2020,2.23,14151,2019 1.16,3,1
2020,1.40,7393,2020 UFA,1,1
2020,2.18,13713,2018 2.04,2,1
2020,1.10,8062,2019 UFA,1,1
2020,2.89,12222,2018 EXT,1,1
2020,0.80,12734,2020 UFA,1,1
2020,3.63,10699,2019 FRFA,2,1
2020,1.45,11711,2018 UFA,1,1
2020,0.66,13933,2019 UFA,1,1
2020,0.80,13134,2020 UFA,1,1
2020,2.66,13215,2017 1.16,1,1
2020,3.41,13653,2019 UFA,1,1
2020,8.38,13129,2017 1.01,1,1
2020,0.66,12217,2019 UFA,1,1
2020,0.80,15032,2020 UFA,2,1
2020,0.80,13770,2020 UFA,2,1
2020,2.20,11660,2020 B/R,1,1
2020,2.18,13617,2018 2.05,2,1
2020,3.10,14265,2020 UFA,2,1
2020,1.60,14991,2020 UFA,2,1
2020,1.40,12714,2020 UFA,1,1
2020,4.10,11764,2020 UFA,1,1
2020,8,12647,2020 SRFA,3,1
2020,0.74,14904,2020 6.06,1,1
2020,1.43,12205,2019 UFA,1,1
2020,1.10,13809,2020 UFA,1,1
2020,1.30,14901,2020 UFA,3,1
2020,1.30,13135,2020 UFA,1,1
2020,1.45,13646,2018 3.07,2,1
2020,0.79,14863,2020 4.14,2,1
2020,0.80,9694,2020 UFA,2,1
2020,0.80,14224,2020 UFA,2,1
2020,2.19,11760,Inaugural,1,1
2020,7.75,13198,2020 EXT,6,1
2020,1.22,14149,2019 3.07,3,1
2020,1.90,14081,2020 UFA,1,1
2020,1.23,14926,2020 2.08,4,1
2020,1.43,13321,2019 UFA,1,1
2020,2.42,13672,2019 UFA,2,1
2020,0.80,11265,2020 UFA,2,1
2020,1.11,14852,2020 2.12,4,1
2020,4.18,10789,2020 TT,1,1
2020,0.80,11010,2020 UFA,2,1
2020,0.76,14920,2020 5.09,4,1
2020,1.40,11152,2020 UFA,1,1
2020,4.10,13317,2020 UFA,1,1
2020,15.55,13163,2020 EXT,2,1
2020,1.45,13674,2018 3.08,2,1
2020,4.53,12611,2019 EXT,4,1
2020,1.30,12271,2020 UFA,2,1
2020,21.57,13277,2020 EXT,4,1
2020,0.80,12774,2020 R/F,2,1
2020,1.40,11239,2020 UFA,2,1
2020,1.30,10960,2020 UFA,2,1
2020,7.17,12151,Inaugural,2,1
2020,0.80,7877,2020 UFA,1,1
2020,0.80,8153,2020 R/F,2,1
2020,2.75,9826,2019 SRFA,2,1
2020,1.60,9925,2020 UFA,2,1
2020,1.30,12814,2020 UFA,1,1
2020,7.84,10261,2019 EXT,2,1
2020,0.74,14882,2020 6.09,1,1
2020,1.32,14247,2019 UFA,1,1
2020,1.40,12215,2020 UFA,1,1
2020,3.60,9828,2020 UFA,2,1
2020,1.40,13273,2020 UFA,2,1
2020,1.43,9902,2019 UFA,1,1
2020,1.07,14878,2020 2.14,4,1
2020,5.08,13605,2018 1.05,2,1
2020,20,12150,2020 UFA,1,1
2020,4.70,10457,2020 UFA,1,1
2020,0.80,13430,2020 UFA,2,1
2020,0.66,9820,2019 UFA,1,1
2020,0.80,14964,2020 UFA,2,1
2020,1.40,13505,2020 UFA,1,1
2020,0.80,13740,2020 UFA,1,1
2020,1.30,14930,2020 UFA,2,1
2020,0.79,14837,2020 4.12,3,1
2020,0.80,11281,2020 UFA,2,1
2020,0.80,13183,2020 UFA,2,1
2020,3.25,14113,2019 1.09,3,1
2020,9.10,12764,2020 UFA,1,1
2020,0.80,12712,2020 UFA,1,1
2020,0.80,11359,2020 R/F,2,1
2020,0.80,14114,2020 UFA,1,1
2020,1.32,12252,2019 UFA,1,1
2020,1.38,14075,2019 3.01,3,1
2020,0.66,12910,2019 R/F,1,1
2020,6.20,11872,2020 EXT,2,1
2020,3.10,11045,2020 UFA,1,1
2020,0.84,14891,2020 4.02,3,1
2020,1.30,13715,2020 UFA,2,1
2020,5.80,14101,2019 1.03,3,1
2020,3.49,14058,2019 1.08,3,1
2020,1.40,14821,2020 UFA,1,1
2020,1.30,10793,2020 UFA,2,1
2020,0.80,11543,2020 UFA,1,1
2020,0.66,10945,2019 UFA,1,1
2020,0.77,14905,2020 5.04,4,1
2020,1.58,14087,2019 2.11,3,1
2020,1.43,13284,2019 UFA,1,1
2020,21.14,12626,2020 NEFT,1,1
2020,7.99,12676,2019 EXT,3,1
2020,1.47,14779,2020 2.03,4,1
2020,0.61,13679,2018 UFA,1,1
2020,0.80,13914,2020 UFA,1,1
2020,1.30,12481,2020 UFA,1,1
2020,5.30,10266,2020 UFA,2,1
2020,2.46,10823,2018 EXT,2,1
2020,2,12287,2020 UFA,3,1
2020,6,12678,2020 UFA,2,1
2020,3.30,12656,2020 UFA,1,1
2020,1.77,14835,2020 1.15,4,1
2020,0.69,14940,2020 UDFA,3,1
2020,0.75,14969,2020 5.13,4,1
2020,0.80,13742,2020 UFA,1,1
2020,2.20,13240,2020 UFA,1,1
2020,0.73,13424,2020 ERFA,1,1
2020,0.80,12589,2020 UFA,2,1
2020,28,12801,2020 FRFA,2,1
2020,0.66,13414,2020 ERFA,1,1
2020,20.10,10729,2020 UFA,2,1
2020,1.57,13622,2018 3.01,1,1
2020,2.07,14138,2019 2.02,3,1
2020,0.69,14849,2020 UDFA,1,1
2020,3.60,14260,2020 UFA,1,1
2020,0.80,13755,2020 UFA,1,1
2020,0.55,14182,2019 UDFA,2,1
2020,1.40,13228,2020 UFA,2,1
2020,4.60,12677,2020 FRFA,3,1
2020,25.65,11232,2019 EXT,2,1
2020,10.50,10277,2020 UFA,1,1
2020,1.30,12634,2020 UFA,1,1
2020,2,13188,2020 UFA,2,1
2020,2.31,12742,2019 UFA,2,1
2020,1.21,13684,2018 3.16,2,1
2020,0.80,15121,2020 UFA,3,1
2020,1.30,9853,2020 UFA,2,1
2020,2.10,13223,2020 ORFA5,2,1
2020,16.35,13138,2020 EXT,3,1
2020,13.20,12221,2020 FRFA,3,1
2020,1.13,14116,2019 3.11,3,1
2020,1.30,11925,2020 UFA,2,1
2020,1.45,13680,2018 3.05,2,1
2020,1.81,13691,2018 2.11,2,1
2020,0.83,14783,2020 4.04,4,1
2020,2,11657,2020 UFA,1,1
2020,2.42,11382,2018 UFA,1,1
2020,3,12987,2020 UFA,1,1
2020,0.80,14919,2020 UFA,2,1
2020,19,10276,2020 ORFAN,1,1
2020,12,10749,2020 UFA,1,1
2020,1.45,12797,2018 UFA,1,1
2020,0.80,10766,2020 UFA,2,1
2020,1.76,14121,2019 2.07,3,1
2020,9.72,12702,2020 EXT,2,1
2020,0.80,13226,2017 5.05,1,1
2020,4.50,9075,2020 UFA,1,1
2020,0.85,13738,2018 5.04,2,1
2020,3.30,13229,2020 SRFA,1,1
2020,0.80,13917,2020 UFA,2,1
2020,0.66,13620,2019 UFA,1,1
2020,3.41,9861,2019 ORFAN,1,1
2020,3.27,13593,2018 1.11,2,1
2020,0.80,12737,2020 UFA,1,1
2020,6.71,14073,2019 1.02,3,1
2020,2.54,13714,2018 1.16,2,1
2020,3.69,12305,2017 EXT,2,1
2020,1.80,13722,2020 UFA,3,1
2020,2.28,14836,2020 1.11,4,1
2020,0.80,12796,2020 UFA,2,1
2020,0.91,14858,2020 3.09,4,1
2020,2.20,10722,2020 UFA,2,1
2020,2.30,10779,2020 UFA,2,1
2020,5.61,9430,2019 UFA,2,1
2020,1.30,13288,2020 UFA,2,1
2020,5.29,14833,2020 1.03,4,1
2020,1.40,13702,2020 UFA,1,1
2020,1.57,12241,2020 EXT,4,1
2020,1.30,14853,2020 UFA,2,1
2020,9,12171,2020 B/R,1,1
2020,1.35,14208,2019 3.02,3,1
2020,3.30,12157,2020 SRFA,2,1
2020,0.80,13286,2020 R/F,2,1
2020,0.74,14924,2020 6.11,4,1
2020,5.80,13274,2020 UFA,2,1
2020,2.06,13612,2018 2.07,2,1
2020,0.80,14205,2020 UFA,1,1
2020,0.90,13764,2020 UFA,1,1
2020,0.79,14864,2020 4.13,4,1
2020,1.30,14117,2020 UFA,2,1
2020,1.30,14095,2020 UFA,2,1
2020,1.30,13848,2020 UFA,1,1
2020,3.63,13319,2019 FRFA,2,1
2020,0.80,11278,2020 UFA,1,1
2020,0.75,14910,2020 6.02,4,1
2020,5.60,10753,2020 UFA,3,1
2020,13.02,12741,2020 EXT,3,1
2020,1.32,13332,2019 UFA,1,1
2020,0.80,11793,2020 UFA,1,1
2020,1.16,14059,2019 3.10,3,1
2020,7,12745,2020 FRFA,3,1
2020,1.30,14164,2020 UFA,1,1
2020,1.30,12988,2020 UFA,1,1
2020,0.80,13264,2020 UFA,1,1
2020,27.05,10271,2019 EXT,2,1
2020,6.63,10738,2019 EXT,2,1
2020,5.69,13606,2018 1.04,2,1
2020,14.20,10292,2020 UFA,1,1
2020,0.80,12717,2020 UFA,2,1
2020,1.90,9904,2020 UFA,2,1
2020,1.30,13810,2020 UFA,2,1
2020,0.73,12795,2020 ERFA,1,1
2020,18.58,13132,2020 EXT,3,1
2020,0.80,14880,2020 UFA,1,1
2020,3.41,13301,2019 UFA,2,1
2020,0.80,14939,2020 UFA,2,1
2020,1.10,14248,2020 UFA,2,1
2020,14.56,11244,2020 EXT,2,1
2020,0.80,14807,2020 4.09,4,1
2020,8,12239,2020 UFA,2,1
2020,1.50,9310,2020 UFA,1,1
2020,1.76,10280,2019 UFA,1,1
2020,3.10,13250,2020 UFA,2,1
2020,1.14,14899,2020 2.11,4,1
2020,2.06,13633,2018 2.06,2,1
2020,1.30,10778,2020 UFA,1,1
2020,3.30,11772,2020 SRFA,2,1
2020,0.80,13779,2020 R/F,2,1
2020,14.40,13299,2019 EXT,2,1
2020,1.40,11375,2020 UFA,1,1
2020,0.81,14867,2020 4.08,4,1
2020,0.80,8444,2020 UFA,2,1
2020,0.80,13403,2020 UFA,1,1
2020,1.59,13164,2017 3.04,1,1
2020,0.66,12778,2019 UFA,1,1
2020,3.25,14832,2020 1.07,4,1
2020,1.57,13700,2018 3.03,1,1
2020,16.10,11680,2020 SRFA,1,1
2020,0.80,13388,2020 UFA,1,1
2020,0.94,13224,2017 4.10,1,1
2020,8.30,11769,2019 EXT,2,1
2020,1.24,14159,2019 3.06,3,1
2020,0.69,14952,2020 UDFA,3,1
2020,1.30,13202,2020 UFA,3,1
2020,1.60,11806,2020 UFA,1,1
2020,1.40,12687,2020 UFA,1,1
2020,3.30,13632,2020 SRFA,2,1
2020,0.80,7578,2020 UFA,1,1
2020,1.69,13733,2018 2.15,2,1
2020,5.10,10389,2020 UFA,1,1
2020,0.87,14932,2020 3.13,4,1
2020,0.80,13687,2020 UFA,1,1
2020,4.11,13614,2018 UFA,1,1
2020,3.63,12985,2019 FRFA,1,1
2020,1.54,14057,2019 2.12,3,1
2020,27.98,12187,2020 EFT,1,1
2020,2.54,11280,2018 UFA,1,1
2020,0.84,14082,2019 4.14,2,1
2020,0.92,14782,2020 3.08,4,1
2020,1.40,12956,2020 UFA,2,1
2020,9.81,11721,Inaugural,1,1
2020,0.94,13234,2017 4.12,1,1
2020,0.66,13767,2019 R/F,1,1
2020,0.74,14900,2020 6.14,4,1
2020,22.27,13116,2020 EXT,6,1
2020,0.74,14985,2020 6.16,4,1
2020,2.60,12141,2020 UFA,2,1
2020,1.90,14976,2020 UFA,3,1
2020,0.80,11383,2020 UFA,1,1
2020,6,12788,2020 SRFA,3,1
2020,3.96,11313,2019 SRFA,1,1
2020,0.88,14223,2019 4.10,3,1
2020,0.94,13252,2017 4.13,1,1
2020,6.41,13590,2018 1.03,2,1
2020,1.40,11491,2020 UFA,1,1
2020,7.46,13130,2017 1.02,1,1
2020,1.30,12311,2020 UFA,2,1
2020,1.30,9846,2020 UFA,1,1
2020,2.75,11517,2019 SRFA,1,1
2020,0.81,14804,2020 4.07,4,1
2020,0.80,13313,2020 UFA,2,1
2020,2.60,13205,2020 UFA,2,1
2020,3.63,12272,2018 UFA,2,1
2020,0.96,14908,2020 3.04,3,1
2020,1.30,11761,2020 UFA,2,1
2020,1.30,13108,2020 UFA,2,1
2020,1.03,14109,2019 3.16,3,1
2020,0.66,11017,2020 ERFA,1,1
2020,0.80,11947,2020 UFA,2,1
2020,1.30,10143,2020 UFA,2,1
2020,2.85,14102,2019 1.11,3,1
2020,0.55,14127,2019 UDFA,1,1
2020,6.69,13607,2019 EXT,3,1
2020,3.63,13307,2019 FRFA,1,1
2020,1.69,13639,2018 2.14,2,1
2020,0.80,14280,2020 UFA,2,1
2020,7.70,10267,2019 ORFAN,1,1
2020,1.40,12716,2020 UFA,2,1
2020,1.31,14846,2020 2.06,4,1
2020,2.20,14067,2019 UFA,2,1
2020,1.20,11883,2020 UFA,2,1
2020,7.68,13131,2020 EXT,5,1
2020,2.33,14071,2019 1.15,3,1
2020,0.69,14974,2020 UDFA,3,1
2020,3.75,13635,2018 1.09,2,1
2020,2.40,13348,2020 UFA,1,1
2020,2.75,13470,2019 SRFA,2,1
2020,1.30,13426,2020 UFA,2,1
2020,0.80,9596,2020 UFA,1,1
2020,0.80,13998,2020 UFA,2,1
2020,10.10,11728,2020 UFA,1,1
