season,contractInfo,contractYear,salary,id,conference
2021,2020 4.10,2,0.88,14925,1
2021,2021 UFA,1,0.90,12317,1
2021,2020 UFA,1,1.54,13793,1
2021,2021 R/F,2,0.90,14249,1
2021,2019 EXT,2,2.93,11723,1
2021,2018 2.02,1,2.53,13727,1
2021,2020 2.02,3,1.68,14810,1
2021,2021 EXT,4,1.43,13692,1
2021,2021 1.10,4,2.59,15284,1
2021,2019 EXT,1,7.51,10775,1
2021,2020 UFA,3,5.50,13306,1
2021,2020 UFA,1,5.72,13747,1
2021,2020 UFA,1,1.43,13711,1
2021,2021 NEFT2,1,16.11,12263,1
2021,2021 R/F,2,0.90,13920,1
2021,2021 EXT,3,2.53,13707,1
2021,2021 UFA,1,0.90,11768,1
2021,2021 EXT,3,4.87,13743,1
2021,2021 UFA,1,1.20,14992,1
2021,2019 B/R,1,14.52,11670,1
2021,2020 EXT,5,14.98,13113,1
2021,Inaugural,1,29.30,10272,1
2021,2021 B/R,5,17.50,13214,1
2021,2021 5.16,4,0.78,15347,1
2021,2021 UFA,2,6,12610,1
2021,2021 2.14,4,1.18,15387,1
2021,2021 UFA,1,0.90,15109,1
2021,2019 1.10,2,3.33,14168,1
2021,2021 UFA,1,1,11747,1
2021,2020 UFA,1,3.96,13762,1
2021,2021 UFA,1,1.20,13760,1
2021,2019 2.13,2,1.66,14162,1
2021,2019 EXT*,4,1.34,11886,1
2021,2021 UFA,1,1.30,13959,1
2021,2021 UFA,1,0.90,13623,1
2021,2021 R/F,2,0.90,14177,1
2021,2021 UFA,2,1.90,13139,1
2021,2021 1.09,4,2.81,15256,1
2021,2021 UFA,2,7,12225,1
2021,2021 EXT,4,1.76,13253,1
2021,2020 EXT,1,7.59,13154,1
2021,2021 4.14,2,0.80,15391,1
2021,2021 UFA,1,0.90,12246,1
2021,2020 UFA,3,2.31,14126,1
2021,2021 UFA,1,0.90,14221,1
2021,2019 1.07,2,4.15,14157,1
2021,2021 UFA,1,1.20,15040,1
2021,2021 UFA,2,4.70,14226,1
2021,2021 UFA,1,0.90,12302,1
2021,2021 SRFA,1,5.10,13447,1
2021,2020 UFA,1,0.99,14017,1
2021,2020 3.01,3,1.11,14928,1
2021,2019 B/R,1,25.41,10703,1
2021,2021 1.06,4,3.72,15239,1
2021,2020 3.07,3,1.02,14909,1
2021,2021 UFA,3,2.90,12140,1
2021,2021 UFA,1,0.90,13296,1
2021,2021 UFA,1,0.90,14227,1
2021,2020 UFA,2,1.43,14947,1
2021,2021 UFA,1,0.90,9940,1
2021,2021 UFA,1,0.90,14379,1
2021,2021 EXT,3,13.20,11228,1
2021,2019 ORFAN,2,2.06,13325,1
2021,2021 UFA,1,0.90,13212,1
2021,2019 4.12,2,0.95,14198,1
2021,2020 1.05,3,4.47,14877,1
2021,2021 UFA,1,0.90,10868,1
