season,contractInfo,id,salary,contractYear,conference
2018,2016 UDFA,12756,0.61,1,1
2018,2018 UFA,13777,0.6,3,1
2018,2018 UFA,13292,1.2,4,1
2018,2017 1.09,13192,3.19,3,1
2018,2016 3.02,12696,1.33,2,1
2018,2018 UDFA,13745,0.5,3,1
2018,2018 UFA,10851,1.7,1,1
2018,2018 3.15,13704,1.0,4,1
2018,2018 6.09,13701,0.6,4,1
2018,2017 UFA,11840,0.66,1,1
2018,2016 UFA,12691,1.09,1,1
2018,Inaugural,11293,12.10,2,1
2018,2017 3.13,13265,0.99,3,1
2018,2017 UFA,11262,0.66,1,1
2018,2018 6.10,13685,0.6,1,1
2018,2018 UFA,13709,0.6,3,1
2018,2018 UFA,8687,2.2,2,1
2018,2018 UDFA,13813,0.5,3,1
2018,Inaugural,10702,4.96,1,1
2018,2018 UFA,13051,0.6,2,1
2018,Inaugural,12176,11.74,1,1
2018,2018 UFA,10610,1.1,2,1
2018,2018 UFA,13377,0.6,2,1
2018,2018 UFA,11225,0.6,2,1
2018,2018 2.03,13723,1.9,4,1
2018,2018 1.08,13608,3.3,4,1
2018,2017 2.09,13231,1.65,3,1
2018,2018 UFA,12197,0.6,2,1
2018,2018 UFA,12238,2.6,3,1
2018,2018 UFA,9919,1.1,1,1
2018,Inaugural,12245,5.81,3,1
2018,2018 UFA,8658,0.6,2,1
2018,Inaugural,10260,1.33,1,1
2018,2018 3.02,13634,1.3,3,1
2018,2018 UFA,12088,0.6,2,1
2018,2018 4.15,13693,0.8,4,1
2018,2016 UFA,12952,0.73,1,1
2018,2018 TT,9833,10.83,1,1
2018,Inaugural,10761,3.51,1,1
2018,2018 UFA,12938,0.6,1,1
2018,2017 ORFA,10369,4.95,1,1
2018,2018 SRFA,11317,2.30,2,1
2018,2017 EXT,12620,2.54,5,1
2018,2018 UFA,10500,1.2,1,1
2018,2018 ERFA,9549,0.66,1,1
2018,2018 UFA,10269,1.1,2,1
2018,2016 1.15,12703,2.42,2,1
2018,2016 3.12,12711,1.09,1,1
2018,Inaugural,12269,2.90,1,1
2018,2016 2.16,12735,1.45,2,1
2018,2016 UFA,12216,0.73,2,1
2018,2017 2.03,13245,1.98,3,1
2018,2018 UFA,13774,0.6,2,1
2018,2018 EXT,12698,2.04,4,1
2018,2017 UFA,11248,5.61,1,1
2018,2018 UFA,11323,1.1,2,1
2018,2018 4.12,13717,0.8,4,1
2018,2017 3.08,13168,1.21,3,1
2018,2016 UFA,11314,1.45,1,1
2018,2018 UFA,12912,1.1,1,1
2018,2017 UFA,11681,0.66,1,1
2018,Inaugural,11283,2.54,2,1
2018,2016 UFA,11188,2.66,1,1
2018,2018 1.15,13629,2.2,4,1
2018,2018 UFA,13017,0.6,2,1
2018,2018 B/R,7394,10.7,1,1
2018,2016 4.04,12697,0.97,2,1
2018,2017 B/R,11678,15.95,1,1
2018,2017 UFA,9841,0.66,1,1
2018,2018 UFA,11735,0.6,2,1
2018,2018 NEFT,7836,31.82,1,1
2018,2016 UFA,7401,5.66,2,1
2018,2018 UFA,12934,1.1,2,1
2018,2018 UFA,13241,0.6,2,1
2018,2018 1.06,13591,3.8,4,1
2018,2017 1.05,13155,4.51,3,1
2018,Inaugural,10312,1.57,1,1
2018,2018 3.14,13595,1.0,4,1
2018,Inaugural,12232,1.33,1,1
2018,2018 UFA,11316,.6,2,1
2018,2018 EXT,9099,12.20,4,1
2018,2017 2.07,13157,1.76,3,1
2018,2018 UFA,13613,7.0,1,1
2018,Inaugural,9918,8.71,1,1
2018,2018 UFA,13832,0.6,3,1
2018,2017 SRFA,10723,2.75,1,1
2018,2017 UFA,12768,0.66,1,1
2018,2018 UFA,13791,0.6,2,1
2018,2018 UDFA,13663,0.5,3,1
2018,2017 UFA,13382,0.66,2,1
2018,2018 SRFA,10220,2.30,2,1
2018,2017 4.11,13254,0.77,2,1
2018,Inaugural,11722,7.87,3,1
2018,2017 UFA,10320,1.21,1,1
2018,Inaugural,12226,3.15,1,1
2018,2016 1.05,12658,4.48,2,1
2018,2018 4.01,13744,0.9,4,1
2018,2018 UFA,13893,0.6,2,1
2018,2018 UFA,10393,1.1,2,1
2018,Inaugural,11333,8.47,1,1
2018,2018 UFA,12767,1.2,1,1
2018,2018 UFA,11273,1.2,3,1
2018,2018 ERFA,10379,0.66,1,1
2018,Inaugural,11348,1.33,1,1
2018,2018 UFA,7813,1.2,4,1
2018,Inaugural,10783,7.38,1,1
2018,2018 5.10,13768,0.7,4,1
2018,2016 2.11,12701,1.57,2,1
2018,2017 4.14,13193,0.77,3,1
2018,2017 UFA,10465,1.21,1,1
2018,2018 UFA,12270,0.6,2,1
2018,2018 1.07,13696,3.5,4,1
2018,2018 UFA,11813,19,1,1
2018,2018 4.09,13645,0.8,4,1
2018,2017 2.08,13156,1.76,2,1
2018,2018 B/R,11951,1.9,3,1
2018,2017 UFA,11956,1.32,1,1
2018,2018 4.10,13734,0.8,4,1
2018,2018 UFA,11282,0.6,2,1
2018,2016 2.13,12690,1.57,2,1
2018,2018 UFA,7942,2,1,1
2018,2018 UFA,11492,1.2,1,1
2018,2018 5.02,13637,0.7,4,1
2018,Inaugural,9431,7.50,1,1
2018,2017 UFA,8712,1.32,1,1
2018,2018 UFA,10122,1.1,1,1
2018,2018 UFA,9101,1.1,2,1
2018,2018 UFA,13736,0.6,3,1
2018,2017 FRFA,11227,3.19,2,1
2018,2018 UFA,13769,0.6,2,1
2018,2018 UFA,9686,0.6,2,1
2018,2017 UFA,6938,0.66,1,1
2018,2018 UFA,9815,9.5,1,1
2018,2018 2.09,13630,1.6,4,1
2018,2017 UFA,11350,0.66,1,1
2018,2018 6.15,13690,0.6,4,1
2018,2018 UFA,9103,1.1,2,1
2018,Inaugural,10697,5.81,1,1
2018,2018 UFA,12274,1.5,3,1
2018,Inaugural,9831,11.25,2,1
2018,2018 UFA,13167,0.6,1,1
2018,2017 UFA,13316,0.66,2,1
2018,2018 UFA,13328,1.1,1,1
2018,2017 SRFA,11938,6.34,3,1
2018,Inaugural,9884,13.43,1,1
2018,Inaugural,9829,2.54,1,1
2018,2018 UDFA,13678,0.5,3,1
2018,2018 UFA,13819,1.1,1,1
2018,2016 1.06,12652,4.11,2,1
2018,2018 UFA,13628,0.6,2,1
2018,2017 1.14,13199,2.42,3,1
2018,2018 ORFA,11186,5.5,3,1
2018,2017 UFA,12231,1.21,1,1
2018,2018 UFA,13287,1.3,1,1
2018,2017 4.03,13260,0.88,3,1
2018,2016 1.03,12645,5.45,2,1
2018,Inaugural,10879,6.78,1,1
2018,2017 2.10,13115,1.65,3,1
2018,2018 ORFA,11312,2.00,3,1
2018,Inaugural,10976,2.06,2,1
2018,2018 UFA,11707,1.7,3,1
2018,2018 UFA,13735,.7,4,1
2018,2018 UFA,12317,0.6,1,1
2018,Inaugural,11324,3.27,1,1
2018,2018 UFA,13793,1.3,2,1
2018,2017 UFA,11723,0.66,1,1
2018,2018 2.02,13727,1.9,4,1
2018,2018 2.13,13692,1.5,4,1
2018,Inaugural,10815,5.45,2,1
2018,2018 UFA,11765,1.2,3,1
2018,2017 UFA,12762,0.66,1,1
2018,2018 UFA,13732,0.6,1,1
2018,2018 FRFA,10775,9.0,2,1
2018,2018 UFA,9425,1.2,2,1
2018,2018 UFA,13306,1.1,2,1
2018,2018 FRFA,8416,7.80,3,1
2018,2017 UFA,9525,2.86,1,1
2018,2018 UFA,13616,0.6,3,1
2018,2018 3.13,13707,1.0,4,1
2018,2017 UFA,11199,0.66,1,1
2018,2018 4.02,13743,0.9,4,1
2018,2018 UFA,13725,0.6,2,1
2018,2018 2.16,13631,1.4,4,1
2018,Inaugural,11670,16.94,2,1
2018,2017 UFA,7422,0.66,1,1
2018,2017 1.11,13113,2.75,3,1
2018,2018 UFA,13776,0.6,2,1
2018,Inaugural,10272,22.02,4,1
2018,2017 4.06,13214,0.88,3,1
2018,2018 UDFA,13766,0.5,3,1
2018,2018 UFA,11985,0.6,1,1
2018,2018 UFA,12248,1.2,3,1
2018,2018 UFA,12841,0.6,2,1
2018,2018 ORFA,8713,3.0,2,1
2018,2016 1.09,12610,3.27,2,1
2018,2017 6.09,13158,0.55,3,1
2018,2018 UFA,11747,4.1,1,1
2018,2018 B/R,12177,2,3,1
2018,2018 UFA,13762,0.6,2,1
2018,2017 5.06,13249,0.66,3,1
2018,2018 UFA,13760,0.6,3,1
2018,2018 FRFA,10847,3.10,3,1
2018,2017 B/R,10314,5.8,2,1
2018,2018 UFA,13789,0.6,2,1
2018,2018 UFA,11360,1.6,2,1
2018,2018 UFA,13280,0.6,2,1
2018,2018 UFA,11886,0.6,1,1
2018,2018 UFA,13623,0.6,1,1
2018,2017 EXT,13139,1.58,2,1
2018,2018 UFA,8375,1.3,2,1
2018,Inaugural,12225,4.24,3,1
2018,2018 UFA,13253,.55,1,1
2018,2018 ORFA,13154,5.00,3,1
2018,2018 UFA,11330,1.1,2,1
2018,2018 SRFA,12391,2.30,2,1
2018,2018 ERFA,11403,0.73,1,1
2018,2018 UFA,12428,0.6,2,1
2018,Inaugural,11816,3.15,3,1
2018,2018 UFA,13207,1.1,2,1
2018,2017 UFA,11890,0.66,1,1
2018,2018 UFA,14017,0.6,2,1
2018,2018 ORFA,10703,26.7,2,1
2018,Inaugural,12140,6.0,3,1
2018,2017 UFA,13296,1.21,2,1
2018,2018 UFA,13266,0.6,1,1
2018,2017 UFA,11228,2.57,3,1
2018,2018 UFA,13325,1.1,1,1
2018,2017 UFA,9330,1.21,1,1
2018,2016 UFA,12760,0.73,1,1
2018,Inaugural,10350,2.18,1,1
2018,2018 UFA,12153,1.1,2,1
2018,2018 UDFA,13765,0.5,3,1
2018,2018 UFA,10868,1.1,2,1
