season,contractYear,salary,contractInfo,id,conference
2019,1,0.60,2019 UFA,10143,1
2019,2,0.60,2019 R/F,8721,1
2019,1,1.70,2019 UFA,11537,1
2019,2,1.20,2019 UFA,10754,1
2019,4,2.59,2019 1.11,14102,1
2019,2,0.50,2019 UDFA,14127,1
2019,4,6.08,2019 EXT,13607,1
2019,2,3.30,2019 FRFA,13307,1
2019,3,1.54,2018 2.14,13639,1
2019,2,0.60,2019 UFA,10708,1
2019,2,7.00,2019 ORFAN,10267,1
2019,3,2,2019 UFA,14067,1
2019,2,3.75,2017 1.08,13131,1
2019,4,2.12,2019 1.15,14071,1
2019,3,3.41,2018 1.09,13635,1
2019,3,2.50,2019 SRFA,13470,1
2019,2,1.30,2019 UFA,14239,1
2019,1,1.30,2019 UFA,13426,1
2019,1,11.98,Inaugural,11728,1
2019,2,1.20,2019 UFA,12447,1
2019,4,0.82,2019 4.09,14180,1
2019,2,0.60,2019 R/F,11709,1
2019,1,1.30,2019 UFA,14199,1
2019,4,7.23,2019 1.01,14056,1
2019,2,0.60,2019 R/F,11390,1
2019,1,0.66,2018 UFA,12753,1
2019,2,3.20,2019 UFA,12736,1
2019,3,0.60,2019 UFA,14722,1
2019,1,1.81,2017 ORFA,12291,1
2019,2,4.10,2019 UFA,10273,1
2019,2,5,2019 ORFAN,12756,1
2019,2,0.66,2018 UFA,13777,1
2019,2,1.20,2019 UFA,13292,1
2019,2,3.51,2017 1.09,13192,1
2019,1,1.46,2016 3.02,12696,1
2019,2,0.55,2018 UDFA,13745,1
2019,1,1.60,2019 UFA,10851,1
2019,3,1.10,2018 3.15,13704,1
2019,3,0.66,2018 6.09,13701,1
2019,1,0.60,2019 UFA,11840,1
2019,1,3.30,2019 FRFA,12691,1
2019,4,6,2019 B/R,11293,1
2019,1,1.30,2019 UFA,13148,1
2019,2,1.09,2017 3.13,13265,1
2019,4,0.72,2019 5.02,14218,1
2019,4,2.45,2019 1.12,14158,1
2019,3,1.20,2019 UFA,13709,1
2019,3,0.79,2019 4.11,14209,1
2019,4,0.60,2019 6.01,14097,1
2019,1,2.42,2018 UFA,8687,1
2019,2,0.50,2019 UDFA,14254,1
2019,2,0.60,2019 R/F,13026,1
2019,2,0.60,2019 R/F,12782,1
2019,1,1.30,2019 UFA,13051,1
2019,1,2.60,2019 UFA,12176,1
2019,2,1.60,2019 UFA,13488,1
2019,2,0.60,2019 UFA,13377,1
2019,3,2.09,2018 2.03,13723,1
2019,2,1.20,2019 UFA,13461,1
2019,3,3.63,2018 1.08,13608,1
2019,2,1.81,2017 2.09,13231,1
2019,2,0.60,2019 UFA,12197,1
2019,2,2.86,2018 UFA,12238,1
2019,2,2,2019 UFA,9919,1
2019,2,6.39,Inaugural,12245,1
2019,1,0.66,2018 UFA,8658,1
2019,2,1.20,2019 UFA,10260,1
2019,2,1.43,2018 3.02,13634,1
2019,1,0.66,2018 UFA,12088,1
2019,2,0.60,2019 UFA,13693,1
2019,1,1.20,2019 UFA,12229,1
2019,2,2.10,2019 UFA,14676,1
2019,2,1.20,2019 UFA,12952,1
2019,1,13.50,2019 SRFA,9833,1
2019,1,0.60,2019 UFA,13719,1
2019,3,0.50,2019 UDFA,14085,1
2019,1,0.60,2019 UFA,12938,1
2019,1,2.53,2018 SRFA,11317,1
2019,2,0.60,2019 UFA,8930,1
2019,4,0.98,2019 3.14,14210,1
2019,4,2.79,2017 EXT,12620,1
2019,2,0.60,2019 UFA,12126,1
2019,1,1.21,2018 UFA,10269,1
2019,2,1.20,2019 UFA,13664,1
2019,1,2.66,2016 1.15,12703,1
2019,3,2,2019 UFA,12711,1
2019,1,4.80,2019 UFA,12269,1
2019,1,1.59,2016 2.16,12735,1
2019,4,0.67,2019 5.07,14186,1
2019,2,0.60,2019 R/F,12802,1
2019,2,2.18,2017 2.03,13245,1
2019,1,1.30,2019 UFA,14230,1
2019,3,2.24,2018 EXT,12698,1
2019,2,2.40,2019 UFA,11248,1
2019,3,0.60,2019 UFA,14672,1
2019,1,1.21,2018 UFA,11323,1
2019,3,0.88,2018 4.12,13717,1
2019,4,0.62,2019 5.14,14123,1
2019,2,1.33,2017 3.08,13168,1
2019,2,1.20,2019 UFA,11314,1
2019,3,1.70,2019 ORFAN,12912,1
2019,1,1.30,2019 UFA,11681,1
2019,1,2.79,Inaugural,11283,1
2019,3,2.42,2018 1.15,13629,1
2019,2,0.56,2019 6.16,14103,1
2019,1,16.10,2019 FRFA,7394,1
2019,1,1.20,2019 UFA,12379,1
2019,1,1.07,2016 4.04,12697,1
2019,4,8.48,2019 FRFA,11678,1
2019,2,0.60,2019 R/F,12785,1
2019,2,0.60,2019 UFA,11735,1
2019,4,13.99,2019 EXT,7836,1
2019,1,6.23,2018 EXT,7401,1
2019,1,0.60,2019 UFA,13241,1
2019,3,4.18,2018 1.06,13591,1
2019,2,4.96,2017 1.05,13155,1
2019,2,1.20,2019 UFA,12275,1
2019,1,2.50,2019 SRFA,10312,1
2019,3,1.10,2018 3.14,13595,1
2019,1,0.66,2018 UFA,11316,1
2019,3,13.42,2018 EXT,9099,1
2019,2,1.94,2017 2.07,13157,1
2019,4,2.21,2019 1.14,14136,1
2019,1,3.40,2019 UFA,13613,1
2019,1,7.10,2019 UFA,9918,1
2019,4,3.76,2019 1.06,14079,1
2019,1,1.30,2019 UFA,10723,1
2019,4,1.20,2019 3.03,14197,1
2019,2,1.20,2019 UFA,13615,1
2019,1,1.30,2019 UFA,7480,1
2019,1,0.73,2019 ERFA,12768,1
2019,2,1.20,2019 UFA,13814,1
2019,1,0.66,2018 UFA,13791,1
2019,1,0.60,2019 UFA,13382,1
2019,1,2.53,2018 SRFA,10220,1
2019,2,0.60,2019 UFA,12657,1
2019,2,7.30,2019 UFA,10320,1
2019,2,1.20,2019 UFA,12226,1
2019,1,4.93,2016 1.05,12658,1
2019,2,0.60,2019 UFA,13744,1
2019,3,9.20,2019 UFA,11333,1
2019,4,1.18,2019 3.04,14163,1
2019,2,1.70,2019 ORFAN,12767,1
2019,2,0.60,2019 UFA,11273,1
2019,3,0.60,2019 UFA,14613,1
2019,4,1.47,2019 2.10,14080,1
2019,1,2.50,2019 SRFA,11348,1
2019,2,0.50,2019 UDFA,14122,1
2019,2,0.60,2019 UFA,14600,1
2019,4,1,2019 3.13,14141,1
2019,1,9.20,2019 UFA,10783,1
2019,3,0.77,2018 5.10,13768,1
2019,5,4.64,2019 EXT,12701,1
2019,2,0.60,2019 R/F,10294,1
2019,2,1.20,2019 UFA,13193,1
2019,3,0.60,2019 UFA,14142,1
2019,1,0.66,2018 UFA,12270,1
2019,3,3.85,2018 1.07,13696,1
2019,3,2.60,2019 UFA,11813,1
2019,3,0.88,2018 4.09,13645,1
2019,1,2.90,2019 UFA,12327,1
2019,2,0.60,2019 R/F,12301,1
2019,3,3.16,2019 EXT,13156,1
2019,2,2.09,2018 B/R,11951,1
2019,2,1.20,2019 UFA,14072,1
2019,2,1.20,2019 UFA,13734,1
2019,1,1.73,2016 2.13,12690,1
2019,1,0.60,2019 UFA,13194,1
2019,1,9.20,2019 UFA,9431,1
2019,4,0.96,2019 3.15,14140,1
2019,2,0.66,2018 UFA,13736,1
2019,4,0.57,2019 6.13,14063,1
2019,1,3.51,2017 FRFA,11227,1
2019,1,1.30,2019 UFA,6938,1
2019,1,11.70,2019 UFA,9815,1
2019,3,1.76,2018 2.09,13630,1
2019,2,1.20,2019 UFA,12378,1
2019,2,0.60,2019 UFA,11350,1
2019,4,1.81,2019 2.03,14148,1
2019,1,0.50,2019 UDFA,14294,1
2019,1,1.21,2018 UFA,9103,1
2019,2,1.20,2019 UFA,10697,1
2019,2,1.65,2018 UFA,12274,1
2019,1,2.20,2019 UFA,13642,1
2019,1,5,2019 B/R,9831,1
2019,4,0.65,2019 5.10,14200,1
2019,2,6.97,2018 EXT,11938,1
2019,2,3.10,2019 UFA,9884,1
2019,2,3.20,2019 SRFA,9829,1
2019,2,0.55,2018 UDFA,13678,1
2019,1,4.52,2016 1.06,12652,1
2019,2,2.66,2017 1.14,13199,1
2019,2,6.05,2018 ORFA,11186,1
2019,4,0.63,2019 5.12,14284,1
2019,4,2.20,2019 UFA,12231,1
2019,2,1.20,2019 UFA,13287,1
2019,4,0.91,2019 4.02,14207,1
2019,4,1.31,2019 2.15,14161,1
2019,2,0.97,2017 4.03,13260,1
2019,3,0.60,2019 UFA,14235,1
2019,1,6.10,2019 UFA,10879,1
2019,2,1.81,2017 2.10,13115,1
2019,2,2.20,2018 ORFA,11312,1
2019,1,2.27,Inaugural,10976,1
2019,2,1.87,2018 UFA,11707,1
2019,2,0.60,2019 UFA,13735,1
2019,1,3.60,2019 ORFAN,11324,1
2019,1,1.43,2018 UFA,13793,1
2019,4,2.42,2019 EXT,11723,1
2019,3,2.09,2018 2.02,13727,1
2019,3,1.65,2018 2.13,13692,1
2019,1,6.00,Inaugural,10815,1
2019,2,1.32,2018 UFA,11765,1
2019,1,0.73,2019 ERFA,12762,1
2019,3,6.21,2019 EXT,10775,1
2019,1,1.32,2018 UFA,9425,1
2019,1,1.21,2018 UFA,13306,1
2019,2,1.30,2019 UFA,8416,1
2019,1,1.30,2019 UFA,13747,1
2019,2,0.60,2019 UFA,13711,1
2019,1,1.40,2019 UFA,12263,1
2019,1,0.60,2019 R/F,13920,1
2019,3,1.10,2018 3.13,13707,1
2019,2,1.20,2019 UFA,11768,1
2019,3,0.99,2018 4.02,13743,1
2019,4,0.63,2019 5.13,14195,1
2019,3,1.54,2018 2.16,13631,1
2019,3,12,2019 B/R,11670,1
2019,1,1.20,2019 UFA,7422,1
2019,2,3.03,2017 1.11,13113,1
2019,3,24.22,Inaugural,10272,1
2019,2,0.97,2017 4.06,13214,1
2019,1,1.80,2019 UFA,11985,1
2019,2,1.32,2018 UFA,12248,1
2019,2,1.20,2019 UFA,11363,1
2019,1,3.30,2018 ORFA,8713,1
2019,1,3.60,2016 1.09,12610,1
2019,2,0.61,2017 6.09,13158,1
2019,4,2.75,2019 1.10,14168,1
2019,1,8.50,2019 ORFAN,11747,1
2019,1,0.66,2018 UFA,13762,1
2019,2,0.73,2017 5.06,13249,1
2019,2,0.66,2018 UFA,13760,1
2019,2,3.41,2018 FRFA,10847,1
2019,4,1.37,2019 2.13,14162,1
2019,1,0.60,2019 UFA,13789,1
2019,1,1.76,2018 UFA,11360,1
2019,5,1.25,2019 EXT,11886,1
2019,1,1.20,2019 UFA,13623,1
2019,3,1.07,2019 3.09,14177,1
2019,1,1.74,2017 EXT,13139,1
2019,1,4,2019 UFA,12635,1
2019,2,4.66,Inaugural,12225,1
2019,2,1.30,2019 UFA,13253,1
2019,2,5.50,2018 ORFA,13154,1
2019,2,0.60,2019 UFA,11412,1
2019,2,0.60,2019 R/F,12246,1
2019,1,0.50,2019 UDFA,14126,1
2019,3,0.50,2019 UDFA,14221,1
2019,4,3.43,2019 1.07,14157,1
2019,1,1.21,2018 UFA,11330,1
2019,1,1.20,2019 UFA,8958,1
2019,1,2.53,2018 SRFA,12391,1
2019,2,3.47,Inaugural,11816,1
2019,2,0.50,2019 UDFA,14226,1
2019,2,1.20,2019 UFA,12302,1
2019,1,1.20,2019 UFA,13447,1
2019,2,0.60,2019 UFA,12906,1
2019,2,1.20,2019 UFA,14017,1
2019,3,0.77,2019 4.13,14169,1
2019,3,21.00,2019 B/R,10703,1
2019,1,0.60,2019 UFA,10808,1
2019,4,0.87,2019 4.05,14176,1
2019,2,6.60,Inaugural,12140,1
2019,1,0.60,2019 UFA,14227,1
2019,1,0.60,2019 UFA,13266,1
2019,1,1.20,2019 UFA,6997,1
2019,2,0.60,2019 R/F,10806,1
2019,2,2.83,2018 EXT,11228,1
2019,4,1.70,2019 ORFAN,13325,1
2019,1,1.70,2019 ORFAN,9330,1
2019,4,0.88,2019 4.04,14232,1
2019,2,4.00,2019 UFA,10350,1
2019,4,0.75,2019 4.15,14220,1
2019,4,0.78,2019 4.12,14198,1
2019,2,0.60,2019 R/F,12770,1
2019,1,1.21,2018 UFA,10868,1
