season,contractInfo,contractYear,salary,id,conference
2025,2024 iEXT,2,11.52,15346,0
2025,2025 3.16,4,1.13,17086,0
2025,2025 UFA,1,1.80,15076,0
2025,2025 R/F,2,1,16292,0
2025,2024 4.07,3,1.06,16698,0
2025,2025 3.18,4,1.11,17047,0
2025,2025 ORFA2,2,14.08,14136,0
2025,2025 R/F,2,1,15975,0
2025,2025 R/F,2,1,13431,0
2025,2023 3.05,2,1.39,16231,0
2025,2024 3.10,2,1.22,16643,0
2025,2025 ERFA,1,1.10,13832,0
2025,2025 R/F,2,1,14079,0
2025,2025 UDFA,3,0.90,17062,0
2025,2025 4.02,4,1.06,17031,0
2025,2025 4.12,4,1,17139,0
2025,2025 UDFA,3,0.90,17167,0
2025,2025 UFA,1,1,11945,0
2025,2025 R/F,2,1,14215,0
2025,2025 R/F,2,1,14197,0
2025,2025 UDFA,3,0.90,17116,0
2025,2024 iEXT,5,3.73,16221,0
2025,2024 iEXT,2,7.44,13772,0
2025,2025 2.06,4,1.85,17147,0
2025,2025 UFA,1,1,14302,0
2025,2025 4.13,4,0.99,17119,0
2025,2025 UFA,1,1,13694,0
2025,2025 oEXT,3,5.42,16080,0
2025,2022 4.04^,1,3.41,15761,0
2025,2025 UFA,1,1,12658,0
2025,2024 R/F,1,1.10,13744,0
2025,2025 ERFA,1,1.10,15428,0
2025,2024 5.08,2,0.99,16601,0
2025,2025 3.09,4,1.23,17039,0
2025,2025 RRFA,3,15,13839,0
2025,2025 UFA,1,1,17207,0
2025,2023 oEXT,1,10.99,14163,0
2025,2024 UFA,2,2.57,12767,0
2025,2025 UDFA,3,0.90,17178,0
2025,2023 3.12,2,1.28,16234,0
2025,2025 R/F,1,1,14080,0
2025,2024 oEXT,1,7.59,14412,0
2025,2024 2.10,3,1.62,16644,0
2025,2025 2.09,4,1.69,17045,0
2025,2025 UFA,1,1.80,11348,0
2025,2025 UFA,1,1.80,14122,0
2025,2025 UDFA,3,0.90,17175,0
2025,2025 5.15,4,0.94,17049,0
2025,2024 iEXT,4,18.66,15282,0
2025,2025 B/R,2,7.60,11150,0
2025,2024 R/F,1,1.10,10783,0
2025,2025 UDFA,3,0.90,17168,0
2025,2025 ERFA,1,1.09,13193,0
2025,2024 5.06,3,0.99,16697,0
2025,2023 4.07,2,1.13,16258,0
2025,2023 3.04,2,1.41,16228,0
2025,2025 B/R,3,9,13696,0
2025,2024 4.14,3,1.02,16708,0
2025,2023 1.06,2,4.95,16185,0
2025,2025 R/F,1,1,14956,0
2025,2023 3.07,2,1.34,16165,0
2025,2025 UFA,1,2.50,14257,0
2025,2025 oEXT,3,1.87,16870,0
2025,2025 ERFA,1,1.09,13987,0
2025,2024 iEXT,4,34.24,15287,0
2025,2025 UFA,1,1,17330,0
2025,2024 SRFA,2,12.89,9431,0
2025,2025 3.06,4,1.28,17132,0
2025,2025 UFA,1,1,15405,0
2025,2024 iEXT,3,9.56,15259,0
2025,2023 UDFA,1,0.98,16267,0
2025,2025 SRFA,2,5.35,13298,0
2025,2025 UDFA,3,0.90,17118,0
2025,2025 3.15,3,1.14,17114,0
2025,2025 UFA,2,3.04,16729,0
2025,2025 oEXT,2,1.85,16344,0
2025,2022 4.11^,1,5.35,15832,0
2025,2025 UFA,1,1.80,15003,0
2025,2024 UFA,4,1.87,16011,0
2025,2022 5.13,1,1.10,15884,0
2025,2025 UDFA,3,0.90,17169,0
2025,2024 5.12,3,0.98,16642,0
2025,2025 ERFA,1,1.10,16269,0
2025,2025 UDFA,3,0.90,17217,0
2025,2023 1.04,2,6.27,16150,0
2025,2025 3.11,4,1.20,17126,0
2025,2025 UFA,1,1.80,15362,0
2025,2024 iEXT,1,20.33,13630,0
2025,2023 UFA,1,4.69,13690,0
2025,2025 oEXT,4,7.67,14148,0
2025,2024 3.19,3,1.12,16693,0
2025,2024 UFA,2,11.88,14797,0
2025,2025 UDFA,3,0.90,17198,0
2025,2025 B/R,5,13.60,14778,0
2025,2024 R/F,1,1.10,14200,0
2025,2025 UFA,1,6.30,15856,0
2025,2025 UFA,1,1,14923,0
2025,2024 iEXT,2,17.60,14802,0
2025,2025 UFA,2,1.90,16817,0
2025,2025 2.13,4,1.52,17106,0
2025,2024 4.12,3,1.03,16724,0
2025,2025 ERFA,1,1.09,15859,0
2025,2025 ERFA,1,1.10,16717,0
2025,2025 3.10,4,1.21,17157,0
2025,2025 UFA,1,1,14918,0
2025,2022 1.15,1,2.89,15806,0
2025,2025 RRFA,2,13,11938,0
2025,2024 1.10,3,3.14,16618,0
2025,2025 UDFA,3,0.90,17143,0
2025,2023 UFA,1,2.73,14518,0
2025,2022 B/R,1,7.33,12231,0
2025,2025 5.17,4,0.94,17087,0
2025,2024 5.11,3,0.98,16624,0
2025,2023 3.08,2,1.33,16191,0
2025,2025 UFA,1,1.80,16236,0
2025,2025 UFA,1,1,15358,0
2025,2022 3.02,1,1.59,15788,0
2025,2024 R/F,1,1.10,13260,0
2025,2025 UFA,1,1,15051,0
2025,2024 4.16,3,1.01,16747,0
2025,2025 UFA,1,1.80,14235,0
2025,2025 UFA,1,1,15242,0
2025,2024 4.04,3,1.07,16652,0
2025,2025 R/F,2,1,16664,0
2025,2025 UFA,1,1,15379,0
2025,2025 UFA,1,1.80,16287,0
2025,2025 4.16,4,0.98,17149,0
2025,2023 4.05,1,1.14,16266,0
2025,2025 UFA,1,1,16268,0
2025,2024 2.05,3,1.86,16650,0
2025,2023 UDFA,1,0.98,16282,0
2025,2025 5.01,4,0.97,17151,0
2025,2025 R/F,2,1,15981,0
2025,2025 2.10,4,1.64,17052,0
2025,2025 ERFA,1,1.10,14675,0
2025,2025 5.19,4,0.94,17160,0
2025,2025 ERFA,1,1.10,13793,0
2025,2024 UFA,1,7.50,14249,0
2025,2023 3.02,2,1.45,16230,0
2025,2025 UFA,1,5.40,11723,0
2025,2024 UFA,2,2.97,13692,0
2025,2024 UDFA,2,0.94,16788,0
2025,2024 2.03,3,1.99,16653,0
2025,2025 oEXT,5,14.87,15284,0
2025,2025 UFA,2,4.37,10775,0
2025,2025 UFA,1,1,15668,0
2025,2022 1.03,1,8.42,15711,0
2025,2025 UFA,1,1,16621,0
2025,2025 2.12,4,1.56,17122,0
2025,2022 2.14^,1,3.41,15846,0
2025,2022 2.04^,1,5.35,15815,0
2025,2024 4.02,3,1.09,16704,0
2025,2025 UFA,1,4,12263,0
2025,2025 1.05,4,5.38,17030,0
2025,2025 UFA,1,2.60,13920,0
2025,2025 UFA,1,1.80,13707,0
2025,2025 UFA,1,1,11768,0
2025,2021 EXT,1,7.41,13743,0
2025,2023 iEXT,1,5.71,15742,0
2025,2025 1.10,4,3.33,17102,0
2025,2025 ERFA,1,1.10,15510,0
2025,2025 UFA,1,1,16760,0
2025,2023 3.16,1,1.22,16216,0
2025,2024 5.04,3,0.99,16684,0
2025,2025 UDFA,3,0.90,17192,0
2025,2022 1.10,1,3.98,15789,0
2025,2025 R/F,2,1,15950,0
2025,2021 EXT,1,24.41,13214,0
2025,2025 3.13,4,1.17,17131,0
2025,2025 UFA,1,1.80,15387,0
2025,2025 UDFA,3,0.90,17177,0
2025,2025 UFA,1,1,15109,0
2025,2025 ERFA,1,1.10,15081,0
2025,2023 4.09,2,1.12,16262,0
2025,2025 ORFA3,2,3.41,15721,0
2025,2024 UDFA,2,0.94,16633,0
2025,2024 oEXT,5,3.40,16195,0
2025,2025 UFA,1,1.80,16673,0
2025,2022 iEXT,1,16.34,14162,0
2025,2024 1.02,3,7.41,16579,0
2025,2025 R/F,2,1,13959,0
2025,2023 5.09,2,1.06,16284,0
2025,2025 UFA,3,4.59,16719,0
2025,2025 R/F,2,1,16274,0
2025,2023 SRFA,1,5.20,13139,0
2025,2022 1.06,1,5.75,15756,0
2025,2025 R/F,2,1,16793,0
2025,2025 UFA,1,5.50,15256,0
2025,2025 2.07,4,1.79,17134,0
2025,2025 FRFA,4,7.46,15710,0
2025,2024 B/R,1,11.50,12225,0
2025,2025 UFA,1,1.90,13154,0
2025,2024 UFA,2,4.55,15391,0
2025,2025 2.14,4,1.49,17113,0
2025,2025 UDFA,3,0.90,17164,0
2025,2025 UFA,2,5.23,14221,0
2025,2023 UFA,3,12.78,14157,0
2025,2025 UFA,1,1,15857,0
2025,2025 4.15,4,0.98,17096,0
2025,2025 4.14,4,0.99,17146,0
2025,2025 UFA,1,1,15694,0
2025,2024 R/F,1,1.10,14283,0
2025,2025 ERFA,1,1.10,16432,0
2025,2022 1.02,1,9.82,15753,0
2025,2024 oEXT,2,7.93,14928,0
2025,2025 R/F,2,1,14169,0
2025,2023 4.14,1,1.10,16206,0
2025,2024 3.18,3,1.13,16716,0
2025,2024 2.09,3,1.65,16629,0
2025,2025 UFA,1,10.10,10703,0
2025,2023 2.06,2,1.91,16226,0
2025,2024 UFA,3,14.03,14909,0
2025,2025 UFA,1,1,14328,0
2025,2024 R/F,1,1.10,12140,0
2025,2025 5.16,4,0.94,17145,0
2025,2025 ERFA,1,1.10,16346,0
2025,2023 4.08,2,1.13,16241,0
2025,2024 UFA,2,3.56,14947,0
2025,2025 ERFA,1,1.10,13325,0
2025,2025 UDFA,3,0.90,17172,0
2025,2025 UFA,1,1.80,15894,0
2025,2024 1.05,3,4.94,16620,0
2025,2025 UFA,1,1,15864,0
2025,2024 2.11,3,1.57,16610,0
2025,2025 R/F,2,1,16010,0
2025,2022 2.13,1,1.78,15819,0
2025,2023 1.05,2,5.54,16148,0
2025,2023 3.19,2,1.20,16276,0
2025,2024 UFA,2,1.87,14877,0
2025,2025 R/F,2,1,14592,0
2025,2025 UFA,1,,0000,1
2025,2023 4.01,2,1.19,16168,1
2025,2023 2.13,2,1.59,16167,1
2025,2024 UFA,2,21.78,11675,1
2025,2024 UFA,1,2.20,16014,1
2025,2023 1.06,2,4.95,16186,1
2025,2024 iEXT,3,5.84,15394,1
2025,2025 B/R,2,17.58,14840,1
2025,2024 iEXT,2,4.04,14590,1
2025,2025 5.10,4,0.94,17154,1
2025,2025 UFA,1,1,13730,1
2025,2025 R/F,2,1,16012,1
2025,2024 UDFA,2,0.94,16645,1
2025,2024 3.11,3,1.21,16596,1
2025,2025 UFA,1,3,13208,1
2025,2021 EXT,1,25.70,13589,1
2025,2025 UFA,1,1.80,11222,1
2025,2024 UFA,2,12.67,14153,1
2025,2022 3.15,1,1.33,15712,1
2025,2025 UFA,1,1.90,14236,1
2025,2025 UDFA,3,0.90,17130,1
2025,2022 3.03,1,1.57,15858,1
2025,2023 1.08,2,4.07,16223,1
2025,2025 B/R,2,7.79,13671,1
2025,2025 UFA,1,1,10814,1
2025,2024 oEXT,1,3.60,13268,1
2025,2025 UFA,1,1,15911,1
2025,2025 UFA,1,1.30,12218,1
2025,2025 R/F,2,1,13759,1
2025,2024 4.07,3,1.07,16671,1
2025,2025 3.09,4,1.23,17108,1
2025,2025 UFA,1,1.80,15301,1
2025,2023 iEXT,1,1.81,16414,1
2025,2025 ERFA,1,1.10,15777,1
2025,2025 R/F,2,1,13263,1
2025,2025 3.23,4,1.06,17073,1
2025,2025 UFA,1,1,15049,1
2025,2025 UFA,1,1,17093,1
2025,2025 UFA,1,1,16384,1
2025,2025 oEXT,2,6.70,13251,1
2025,2024 3.13,3,1.18,16637,1
2025,2023 5.14,2,1.06,16255,1
2025,2023 5.12,2,1.06,16330,1
2025,2025 NEFT,1,26.48,13604,1
2025,2025 NEFT,1,15.29,15357,1
2025,2024 UDFA,2,0.94,16723,1
2025,2025 R/F,2,1,15409,1
2025,2025 3.21,4,1.08,17128,1
2025,2024 UFA,1,5.23,14217,1
2025,2025 R/F,2,1,14983,1
2025,2025 UFA,3,4.05,15293,1
2025,2025 ERFA,1,1.10,16846,1
2025,2022 UFA,1,6.13,13737,1
2025,2023 3.11,1,1.29,16245,1
2025,2025 TT,1,11.22,14893,1
2025,2025 2.05,4,1.91,17078,1
2025,2024 UFA,2,1.87,15873,1
2025,2024 R/F,1,1.10,15913,1
2025,2024 2.06,3,1.80,16594,1
2025,2023 5.02,2,1.08,16264,1
2025,2025 UFA,3,4.68,15869,1
2025,2024 4.14,3,1.03,16733,1
2025,2023 3.14,2,1.24,16164,1
2025,2024 3.17,3,1.13,16700,1
2025,2025 UFA,1,1.90,14933,1
2025,2025 SRFA,3,5.35,15904,1
2025,2024 RRFA,1,3.41,16018,1
2025,2025 3.18,4,1.11,17069,1
2025,2025 UFA,2,1.86,13869,1
2025,2025 UFA,1,7.30,15355,1
2025,2025 5.22,4,0.93,17076,1
2025,2024 oEXT,1,2.54,15861,1
2025,2024 4.22,3,1.00,16734,1
2025,2025 UDFA,3,0.90,17220,1
2025,2025 UFA,3,2,12686,1
2025,2022 iEXT,1,24.61,14147,1
2025,2025 UFA,1,3,11936,1
2025,2025 UFA,1,1.80,16193,1
2025,2024 1.03,3,6.38,16641,1
2025,2025 UDFA,3,0.90,17179,1
2025,2023 2.10,2,1.71,16244,1
2025,2024 4.02,3,1.10,16656,1
2025,2023 5.16,2,1.04,16261,1
2025,2023 2.04,2,2.05,16256,1
2025,2025 UDFA,3,0.90,17268,1
2025,2022 2.15^,1,3.41,15835,1
2025,2025 R/F,2,1,15449,1
2025,2025 UFA,1,1,17091,1
2025,2024 1.13,3,2.60,16597,1
2025,2024 oEXT,1,7.78,14892,1
2025,2025 UDFA,3,0.90,17058,1
2025,2025 UDFA,3,0.90,17158,1
2025,2022 iEXT,2,21.02,14104,1
2025,2023 3.05,1,1.39,16181,1
2025,2024 oEXT,3,17.72,14897,1
2025,2023 4.02,2,1.18,16281,1
2025,2024 oEXT,2,12.22,14105,1
2025,2025 ERFA,1,1.10,15933,1
2025,2024 UFA,2,1.87,13172,1
2025,2023 3.07,2,1.34,16271,1
2025,2025 R/F,2,1,16736,1
2025,2025 ERFA,1,1.10,15872,1
2025,2025 4.12,4,0.99,17082,1
2025,2025 5.20,4,0.94,17185,1
2025,2025 UFA,2,15.96,12688,1
2025,2024 3.05,3,1.31,16677,1
2025,2024 5.11,3,0.98,16705,1
2025,2025 UDFA,3,0.90,17161,1
2025,2025 1.15,4,2.45,17070,1
2025,2025 UDFA,3,0.90,17214,1
2025,2022 1.04,1,7.33,15752,1
2025,2025 UFA,1,1,0804,1
2025,2022 iEXT,1,7.67,14171,1
2025,2023 iEXT,4,24.79,14777,1
2025,2024 3.10,3,1.22,16632,1
2025,2025 UFA,1,1.80,14170,1
2025,2024 UFA,1,2.30,13354,1
2025,2025 ERFA,1,1.10,13448,1
2025,2025 UFA,1,6.10,12752,1
2025,2023 UFA,1,1.81,15418,1
2025,2025 UDFA,3,0.90,17165,1
2025,2025 RRFA,1,5.10,9051,1
2025,2025 R/F,2,1,12779,1
2025,2023 1.13,2,2.82,16239,1
2025,2025 2.06,4,1.85,17123,1
2025,2025 UFA,1,2.50,15380,1
2025,2025 UFA,4,2.72,16738,1
2025,2025 UFA,1,1.80,13718,1
2025,2025 1.09,4,3.61,17112,1
2025,2025 5.18,4,0.94,17124,1
2025,2024 5.21,3,0.98,16713,1
2025,2023 1.10,2,3.45,16233,1
2025,2024 UFA,1,1.87,14251,1
2025,2023 1.16,2,2.41,16169,1
2025,2024 iEXT,5,18.74,15281,1
2025,2025 UFA,1,1.80,15831,1
2025,2024 iEXT,2,3.31,14927,1
2025,2025 UFA,1,1.30,17269,1
2025,2025 ORFA1,2,3.41,13681,1
2025,2024 UFA,1,11.08,13610,1
2025,2025 UFA,1,1.80,15364,1
2025,2025 UFA,1,2.90,12739,1
2025,2024 UFA,2,1.98,11706,1
2025,2025 ERFA,1,1.10,16809,1
2025,2024 iEXT,2,3.63,14630,1
2025,2024 1.12,3,2.75,16617,1
2025,2025 4.01,4,1.05,17148,1
2025,2025 R/F,2,1,12754,1
2025,2025 B/R,4,25.25,15290,1
2025,2024 iEXT,2,3.73,15352,1
2025,2024 2.05,3,1.86,16665,1
2025,2025 UFA,1,1.80,13675,1
2025,2025 UFA,1,1.80,16295,1
2025,2025 UFA,2,16.25,13146,1
2025,2022 4.23,1,1.13,15860,1
2025,2022 2.03^,1,3.41,15715,1
2025,2025 UFA,1,1.90,13844,1
2025,2025 UFA,1,1.90,12175,1
2025,2024 2.08,3,1.69,16696,1
2025,2024 UFA,3,8.42,15484,1
2025,2024 3.04,3,1.33,16636,1
2025,2024 3.07,3,1.26,16593,1
2025,2025 UFA,1,1.80,10700,1
2025,2024 4.01,3,1.11,16640,1
2025,2025 oEXT,2,2.31,16455,1
2025,2025 5.01,4,0.96,17241,1
2025,2023 iEXT,4,22.99,14225,1
2025,2025 UDFA,3,0.90,17256,1
2025,2024 R/F,1,1.10,15839,1
2025,2025 UFA,1,1.80,15001,1
2025,2024 1.06,3,4.43,16581,1
2025,2025 UFA,1,1.80,14978,1
2025,2024 R/F,1,1.10,13592,1
2025,2025 2.02,4,2.14,17032,1
2025,2025 UFA,1,1,13688,1
2025,2025 UFA,1,6.40,10768,1
2025,2024 iEXT,2,2.02,13710,1
2025,2025 UFA,1,1.90,10816,1
2025,2025 ERFA,1,1.10,16752,1
2025,2022 2.11,1,1.86,15817,1
2025,2024 3.12,3,1.20,16603,1
2025,2024 3.16,3,1.14,16675,1
2025,2025 UFA,1,1.80,15396,1
2025,2025 R/F,2,1,14219,1
2025,2022 2.02^,1,5.35,15821,1
2025,2023 3.06,2,1.36,16204,1
2025,2025 UFA,1,1.90,14907,1
2025,2025 UFA,1,1,16314,1
2025,2023 5.13,2,1.06,16265,1
2025,2023 UDFA,1,0.98,16278,1
2025,2025 UFA,1,2.30,15979,1
2025,2024 iEXT,2,4.30,13782,1
2025,2025 B/R,4,5.53,12186,1
2025,2025 UFA,1,2,14903,1
2025,2025 5.03,4,0.96,17171,1
2025,2025 R/F,2,1,13763,1
2025,2025 ERFA,1,1.10,12842,1
2025,2025 UFA,1,4.20,14800,1
2025,2024 SRFA,1,5.38,14472,1
2025,2024 UDFA,2,0.94,16657,1
2025,2022 2.05,1,2.24,15755,1
2025,2022 4.18,1,1.14,15779,1
2025,2025 UFA,1,1.80,16342,1
2025,2024 UFA,1,3.25,14823,1
2025,2023 3.03,2,1.43,16187,1
2025,2025 UFA,1,1,16889,1
2025,2024 UFA,2,6.44,14921,1
2025,2022 4.05,1,1.23,15797,1
2025,2022 2.14,1,1.74,15851,1
2025,2024 UFA,1,2.20,13294,1
2025,2025 UFA,3,2.79,13697,1
2025,2024 oEXT,3,9.66,14322,1
2025,2025 1.12,4,2.90,17081,1
2025,2024 5.06,3,0.99,16666,1
2025,2025 UFA,1,3.10,13404,1
2025,2022 4.16,1,1.17,15847,1
2025,2025 ERFA,1,1.10,13806,1
2025,2025 UFA,1,1.80,15681,1
2025,2024 4.24,3,1.00,16654,1
2025,2025 UFA,2,5.32,14303,1
2025,2022 5.16^,1,3.41,15862,1
2025,2025 2.16,4,1.43,17144,1
2025,2025 UFA,2,5.89,13189,1
2025,2025 UFA,1,1.80,14879,1
2025,2025 ERFA,1,1.10,11247,1
2025,2025 B/R,1,12.60,15253,1
2025,2025 4.02,4,1.04,17056,1
2025,2023 5.25,2,1.04,16351,1
2025,2023 UFA,1,16.34,11671,1
2025,2025 5.04,4,0.95,17034,1
2025,2025 3.07,4,1.26,17135,1
2025,2023 iEXT,2,1.81,12860,1
2025,2025 3.10,4,1.21,17103,1
2025,2025 UFA,1,1,13798,1
2025,2025 UDFA,3,0.90,17097,1
2025,2025 ERFA,1,1.09,15799,1
2025,2025 3.15,4,1.14,17107,1
2025,2025 UFA,2,8.08,15238,1
2025,2024 2.15,3,1.44,16694,1
2025,2024 UFA,1,5.23,13713,1
2025,2025 UFA,1,2.50,9064,1
2025,2023 1.11,2,3.21,16190,1
2025,2025 RRFA,1,4.20,12734,1
2025,2023 4.06,2,1.14,16253,1
2025,2022 4.13,1,1.18,15713,1
2025,2025 ERFA,1,1.10,13933,1
2025,2025 UFA,1,1.90,12217,1
2025,2025 UFA,1,1,15032,1
2025,2024 3.02,3,1.38,16619,1
2025,2024 iEXT,2,8.55,13837,1
2025,2025 ERFA,1,1.10,13770,1
2025,2025 UFA,1,5.70,15331,1
2025,2024 UFA,3,1.87,14991,1
2025,2025 R/F,2,1,14904,1
2025,2025 4.19,4,0.96,17037,1
2025,2025 UDFA,3,0.90,17099,1
2025,2025 ERFA,1,1.10,13888,1
2025,2025 R/F,2,1,15833,1
2025,2024 UFA,2,6.14,14224,1
2025,2025 R/F,2,1,11760,1
2025,2020 EXT,1,12.49,13198,1
2025,2022 iEXT,1,8.09,14149,1
2025,2025 ERFA,1,1.10,13672,1
2025,2023 1.04,2,6.27,16162,1
2025,2024 oEXT,1,3.93,14852,1
2025,2025 5.13,4,0.94,17060,1
2025,2025 UFA,1,1,14489,1
2025,2025 UDFA,3,0.90,17155,1
2025,2024 UFA,1,1.87,13317,1
2025,2022 B/R,1,22.63,13163,1
2025,2024 B/R,2,5.94,13674,1
2025,2024 oEXT,3,24.53,12611,1
2025,2025 1.10,4,3.33,17075,1
2025,2025 UFA,1,1.80,15397,1
2025,2023 4.05,2,1.14,16251,1
2025,2025 R/F,2,1,13347,1
2025,2022 5.10^,1,3.41,15852,1
2025,2025 UDFA,3,0.90,17059,1
2025,2025 1.13,4,2.72,17121,1
2025,2024 SRFA,1,5.38,14405,1
2025,2025 3.05,4,1.30,17138,1
2025,2024 4.09,3,1.06,16667,1
2025,2025 UFA,2,1.86,15337,1
2025,2025 3.06,4,1.28,17120,1
2025,2025 UFA,2,4.37,16702,1
2025,2025 oEXT,2,18.77,14882,1
2025,2025 oEXT,3,4.97,14247,1
2025,2025 R/F,2,1,14878,1
2025,2025 R/F,2,1,16444,1
2025,2024 4.12,3,1.03,16688,1
2025,2025 4.07,4,1.01,17141,1
2025,2024 3.15,3,1.16,16661,1
2025,2022 1.01+,1,11.66,15708,1
2025,2023 5.06,2,1.07,16235,1
2025,2022 3.19,1,1.30,15812,1
2025,2025 ERFA,1,1.10,14930,1
2025,2022 1.12,1,3.45,15834,1
2025,2024 iEXT,2,3.49,15469,1
2025,2025 UFA,1,1,16744,1
2025,2025 1.05,4,5.38,17044,1
2025,2025 UFA,1,3.30,13683,1
2025,2025 UFA,1,1.80,12764,1
2025,2025 2.14,4,1.49,17137,1
2025,2022 3.13,1,1.36,15823,1
2025,2025 UFA,3,3.78,15254,1
2025,2025 2.04,4,1.98,17072,1
2025,2025 R/F,2,1,14213,1
2025,2024 1.04,3,5.58,16614,1
2025,2025 R/F,2,1,16227,1
2025,2025 UFA,1,1,16731,1
2025,2025 1.16,4,2.33,17068,1
2025,2025 UFA,1,1,14954,1
2025,2025 5.07,4,0.95,17105,1
2025,2025 UDFA,3,0.90,17190,1
2025,2025 1.07,4,4.32,17043,1
2025,2024 iEXT,2,5.15,13284,1
2025,2023 2.14,2,1.56,16280,1
2025,2025 UFA,2,27.84,12626,1
2025,2025 UFA,1,3.10,12676,1
2025,2023 iEXT,4,14.17,14779,1
2025,2023 4.10,2,1.12,16303,1
2025,2025 UFA,1,11.80,10266,1
2025,2025 UFA,1,1,16460,1
2025,2025 oEXT,1,1.70,16727,1
2025,2024 oEXT,1,5.10,12678,1
2025,2023 UDFA,1,0.98,16333,1
2025,2025 1.14,4,2.58,17083,1
2025,2024 B/R,3,14.03,14835,1
2025,2023 FRFA,1,7.27,14940,1
2025,2025 UFA,2,2.95,13742,1
2025,2022 3.11,1,1.41,15836,1
2025,2025 UFA,1,1.80,14086,1
2025,2024 B/R,1,40.76,12801,1
2025,2025 R/F,2,1,13414,1
2025,2023 B/R,2,13.31,14167,1
2025,2025 UFA,1,1.80,15441,1
2025,2025 oEXT,3,16.82,14138,1
2025,2025 B/R,1,1.90,14260,1
2025,2025 UFA,3,2.43,15366,1
2025,2025 R/F,2,1,13289,1
2025,2025 UFA,2,4.94,14182,1
2025,2025 B/R,1,1.90,11232,1
2025,2025 UFA,2,2.85,15361,1
2025,2025 UDFA,3,0.90,17234,1
2025,2025 4.06,4,1.02,17098,1
2025,2025 4.13,4,0.98,17036,1
2025,2025 oEXT,2,8.29,15261,1
2025,2025 oEXT,2,8.88,15452,1
2025,2025 UFA,1,4.30,13223,1
2025,2025 R/F,2,1,16712,1
2025,2025 UFA,1,1.80,13138,1
2025,2024 UFA,1,20.59,12221,1
2025,2025 5.11,4,0.94,17064,1
2025,2025 1.02,4,8.23,17074,1
2025,2024 oEXT,2,37.70,14783,1
2025,2022 1.10,1,3.98,15805,1
2025,2023 UDFA,1,0.98,16201,1
2025,2025 UDFA,3,0.90,17188,1
2025,2023 5.09,2,1.06,16207,1
2025,2024 4.18,3,1.01,16598,1
2025,2024 5.12,3,0.98,16711,1
2025,2025 UFA,3,1.86,16457,1
2025,2025 UDFA,3,0.90,17249,1
2025,2025 R/F,2,1,13738,1
2025,2025 NEFT,1,35.95,13593,1
2025,2025 4.18,4,0.97,17117,1
2025,2025 R/F,2,1,14252,1
2025,2025 R/F,2,1,15921,1
2025,2024 UFA,2,12.97,14073,1
2025,2021 EXT,1,6.47,13714,1
2025,2025 4.04,4,1.03,17055,1
2025,2024 UFA,1,3.25,12305,1
2025,2025 1.01,4,9.82,17042,1
2025,2024 iEXT,4,39.20,14836,1
2025,2025 R/F,2,1,14858,1
2025,2024 4.17,3,1.02,16662,1
2025,2024 iEXT,2,5.28,14894,1
2025,2025 SRFA,1,5.35,14860,1
2025,2025 oEXT,1,24.48,14833,1
2025,2025 UFA,1,5,13702,1
2025,2025 UFA,1,1.80,15989,1
2025,2023 UDFA,1,0.98,16246,1
2025,2022 1.13,1,3.23,15809,1
2025,2025 UFA,1,1.80,14861,1
2025,2025 2.01,4,2.23,17048,1
2025,2023 3.15,2,1.23,16175,1
2025,2024 UFA,1,2.41,13764,1
2025,2024 4.19,3,1.01,16649,1
2025,2025 R/F,2,1,14095,1
2025,2025 4.05,4,1.02,17127,1
2025,2025 R/F,2,1,13848,1
2025,2023 1.07,2,4.47,16188,1
2025,2024 UFA,1,14.84,13319,1
2025,2025 SRFA,2,5.35,14910,1
2025,2023 iEXT,1,11.11,12741,1
2025,2025 R/F,2,1,13332,1
2025,2025 UFA,2,5.80,14059,1
2025,2023 oEXT,1,3.37,14164,1
2025,2025 UFA,3,6.75,15404,1
2025,2024 iEXT,2,3.71,16350,1
2025,2025 UFA,3,3.51,13748,1
2025,2025 ERFA,1,1.10,15868,1
2025,2025 R/F,2,1,15398,1
2025,2025 UDFA,3,0.90,17170,1
2025,2025 UFA,1,1.80,15863,1
2025,2025 R/F,2,1,10292,1
2025,2025 FRFA,3,7.46,15871,1
2025,2025 UFA,1,1.80,13810,1
2025,2025 1.06,4,4.80,17051,1
2025,2023 UFA,1,8.49,13132,1
2025,2023 2.09,2,1.75,16254,1
2025,2022 1.15,1,2.89,15808,1
2025,2024 5.10,3,0.98,16775,1
2025,2023 NEFToff,1,30.25,11244,1
2025,2025 UDFA,3,0.90,17183,1
2025,2025 UFA,1,1.90,13682,1
2025,2023 1.09,2,3.73,16213,1
2025,2024 5.09,3,0.99,16676,1
2025,2025 UFA,1,1,17230,1
2025,2025 UFA,1,1.80,14899,1
2025,2024 B/R,1,10.45,13633,1
2025,2023 B/R,1,18.15,13299,1
2025,2024 UFA,1,6.38,14867,1
2025,2024 3.09,3,1.24,16699,1
2025,2025 3.11,4,1.20,17125,1
2025,2024 UDFA,2,0.94,16722,1
2025,2025 UFA,1,1,13403,1
2025,2024 iEXT,2,2.51,15395,1
2025,2023 4.14,2,1.10,16222,1
2025,2025 UDFA,3,0.90,17133,1
2025,2025 UFA,1,1,0805,1
2025,2025 UFA,2,3.80,13164,1
2025,2023 2.02,2,2.21,16214,1
2025,2025 UDFA,3,0.90,17111,1
2025,2025 UFA,2,3.99,15923,1
2025,2023 iEXT,3,22.41,14832,1
