season,contractInfo,id,salary,contractYear,conference
2025,2025 UFA,13192,6,1,1
2025,2025 3.08,17080,1.25,4,1
2025,2025 3.04,17136,1.33,4,1
2025,2025 5.17,17152,0.94,4,1
2025,2024 2.12,16679,1.54,3,1
2025,2025 UFA,12361,1,1,1
2025,2023 4.15,16159,1.10,2,1
2025,2024 oEXT,15386,2.54,1,1
2025,2025 RRFA,15393,4.10,2,1
2025,2024 1.05,16616,4.94,3,1
2025,2023 UDFA,16369,0.98,1,1
2025,2025 UFA,15385,2.90,1,1
2025,2025 R/F,16225,1,2,1
2025,2025 UFA,14218,7.29,3,1
2025,2025 RRFA,15889,4.50,1,1
2025,2025 UFA,13685,1,1,1
2025,2025 5.08,17150,0.95,4,1
2025,2022 1.06,15754,5.75,1,1
2025,2023 iEXT,14158,6.91,2,1
2025,2025 UFA,13813,6.30,1,1
2025,2025 ERFA,15382,1.10,1,1
2025,2024 4.20,16691,1.01,3,1
2025,2025 UFA,15388,5.10,1,1
2025,2024 iEXT,15802,6.68,3,1
2025,2024 R/F,16283,1.10,1,1
2025,2024 iEXT,15378,3.27,3,1
2025,2023 UFA,14414,2.83,1,1
2025,2025 B/R,15351,4.94,2,1
2025,2023 UDFA,16383,0.98,1,1
2025,2023 oEXT,15749,3.98,1,1
2025,2023 oEXT,15319,5.47,1,1
2025,2024 iEXT,15350,10.07,4,1
2025,2025 R/F,15855,1,2,1
2025,2024 R/F,13377,1.10,1,1
2025,2025 4.16,17212,0.97,4,1
2025,2025 UFA,15345,3.60,3,1
2025,2025 UFA,13723,5.20,1,1
2025,2025 2.09,17115,1.69,4,1
2025,2024 1.14,16622,2.46,3,1
2025,2024 2.14,16583,1.47,3,1
2025,2025 UFA,13231,1.90,1,1
2025,2025 UFA,12238,1.80,1,1
2025,2025 R/F,16703,1,2,1
2025,2023 oEXT,13693,3.50,1,1
2025,2024 B/R,15349,10.81,5,1
2025,2022 2.01^,15762,3.41,1,1
2025,2022 2.04,15692,2.31,1,1
2025,2022 2.10,15768,1.91,1,1
2025,2025 UFA,15717,1,1,1
2025,2024 UFA,15448,4.50,1,1
2025,2022 3.18^,15850,3.41,1,1
2025,2024 oEXT,14842,13.24,2,1
2025,2024 iEXT,15329,9.15,3,1
2025,2025 R/F,16102,1,2,1
2025,2024 UFA,14085,8.89,1,1
2025,2023 4.12,16240,1.11,2,1
2025,2025 UDFA,17156,0.90,3,1
2025,2025 UFA,14210,5.60,1,1
2025,2021 EXT,12620,37.21,3,1
2025,2025 oEXT,15698,34.16,5,1
2025,2024 oEXT,14896,8.33,1,1
2025,2025 UFA,12711,1.80,1,1
2025,2025 UDFA,17166,0.90,3,1
2025,2025 UDFA,17181,0.90,3,1
2025,2024 R/F,14186,1.10,1,1
2025,2024 5.13,16586,0.98,3,1
2025,2025 UFA,12802,1.80,1,1
2025,2025 UFA,13245,1.80,1,1
2025,2025 UFA,13774,1.80,1,1
2025,2025 UFA,12698,1.90,1,1
2025,2023 2.07,16184,1.86,2,1
2025,2025 UDFA,17223,0.90,3,1
2025,2025 R/F,14672,1,2,1
2025,2024 UDFA,16681,0.94,2,1
2025,2025 UFA,13717,1.80,1,1
2025,2025 5.16,17142,0.94,4,1
2025,2025 UFA,13168,1.80,1,1
2025,2023 2.08,16194,1.80,2,1
2025,2023 1.02,16152,8.38,2,1
2025,2022 UFA,13629,12.10,2,1
2025,2025 ERFA,15089,1.10,1,1
2025,2025 R/F,12831,1,2,1
2025,2025 R/F,14957,1,2,1
2025,2025 oEXT,12697,13.46,2,1
2025,2023 1.01,16161,9.94,2,1
2025,2022 4.24^,15716,3.41,1,1
2025,2024 2.10,16655,1.62,3,1
2025,2024 2.16,16660,1.42,3,1
2025,2025 UFA,12785,1,1,1
2025,2022 iEXT,15907,3.06,1,1
2025,2025 UDFA,17176,0.90,3,1
2025,2022 3.12,15757,1.38,1,1
2025,2024 B/R,7836,6.38,1,1
2025,2024 iEXT,15346,6.70,3,1
2025,2025 3.20,17086,1.09,4,1
2025,2024 iEXT,15076,3.70,2,1
2025,2025 UFA,16292,1,1,1
2025,2024 4.04,16698,1.09,3,1
2025,2025 2.15,17047,1.46,4,1
2025,2024 UFA,13157,4.39,1,1
2025,2023 B/R,14136,14.52,1,1
2025,2024 R/F,15975,1.10,1,1
2025,2024 iEXT,13431,2.17,2,1
2025,2023 2.11,16231,1.67,2,1
2025,2024 3.18,16643,1.13,3,1
2025,2025 ERFA,13832,1.10,1,1
2025,2025 3.16,17031,1.13,4,1
2025,2025 5.09,17139,0.94,4,1
2025,2025 5.21,17167,0.93,4,1
2025,2025 UFA,11945,1,1,1
2025,2024 UFA,14215,1.87,2,1
2025,2025 UDFA,17116,0.90,3,1
2025,2025 UFA,13772,1.80,1,1
2025,2025 2.10,17147,1.64,4,1
2025,2025 UFA,14302,1.90,1,1
2025,2025 4.11,17119,0.99,4,1
2025,2024 UFA,16080,6.27,1,1
2025,2022 4.21^,15761,3.41,1,1
2025,2025 SRFA,15428,5.35,3,1
2025,2024 UDFA,16601,0.94,2,1
2025,2025 2.03,17039,2.05,4,1
2025,2024 iEXT,13839,14.75,1,1
2025,2025 UFA,14887,1.90,1,1
2025,2025 oEXT,14163,14.71,6,1
2025,2024 UFA,12767,5.96,1,1
2025,2025 5.06,17178,0.95,4,1
2025,2023 3.02,16234,1.45,2,1
2025,2025 UFA,14080,1.80,1,1
2025,2024 oEXT,14412,7.59,1,1
2025,2024 2.13,16644,1.51,3,1
2025,2025 2.13,17045,1.52,4,1
2025,2025 UFA,11348,1.90,1,1
2025,2025 R/F,14122,1,2,1
2025,2025 UDFA,17175,0.90,3,1
2025,2025 4.14,17049,0.98,4,1
2025,2025 5YO,15282,26.21,1,1
2025,2023 UFA,11150,13.29,1,1
2025,2025 UFA,10783,1.80,1,1
2025,2025 UFA,13193,4.56,2,1
2025,2024 5.16,16697,0.98,3,1
2025,2023 2.15,16258,1.54,2,1
2025,2023 3.19,16228,1.20,2,1
2025,2024 oEXT,13696,12.97,3,1
2025,2024 5.14,16708,0.98,3,1
2025,2023 1.05,16185,5.54,2,1
2025,2025 R/F,14956,1,2,1
2025,2025 5.19,17182,0.94,4,1
2025,2023 3.08,16165,1.33,2,1
2025,2025 UFA,14257,1.80,1,1
2025,2025 R/F,16870,1,2,1
2025,2025 ERFA,13987,1.09,1,1
2025,2024 iEXT,15287,33.68,4,1
2025,2025 UFA,9431,9.69,2,1
2025,2025 2.12,17132,1.56,4,1
2025,2024 iEXT,15259,4.16,2,1
2025,2023 UDFA,16267,0.98,1,1
2025,2025 UFA,13298,14.92,2,1
2025,2025 3.17,17118,1.12,4,1
2025,2025 3.01,17114,1.40,4,1
2025,2025 ERFA,16729,1.10,1,1
2025,2022 4.03^,15832,5.35,1,1
2025,2025 UFA,15003,2,1,1
2025,2024 5.05,16642,0.99,3,1
2025,2025 R/F,16269,1,2,1
2025,2023 1.12,16150,3.00,2,1
2025,2025 3.12,17126,1.18,4,1
2025,2025 UFA,15362,1.90,1,1
2025,2024 UFA,13630,6.27,1,1
2025,2023 UFA,13690,6.53,1,1
2025,2024 iEXT,14148,7.98,1,1
2025,2024 3.19,16693,1.12,3,1
2025,2024 oEXT,14797,5.96,2,1
2025,2025 B/R,14778,18.63,3,1
2025,2024 UFA,14200,2.41,1,1
2025,2025 oEXT,15856,5.46,2,1
2025,2025 oEXT,14802,16.97,3,1
2025,2025 2.08,17106,1.74,4,1
2025,2024 4.23,16724,1.00,3,1
2025,2025 SRFA,15859,5.35,1,1
2025,2024 5.18,16717,0.98,3,1
2025,2025 4.08,17157,1.01,4,1
2025,2025 UFA,14918,1.90,1,1
2025,2022 1.09,15806,4.31,1,1
2025,2025 UFA,11938,6.20,1,1
2025,2024 1.09,16618,3.38,3,1
2025,2025 UDFA,17143,0.90,3,1
2025,2025 UFA,14518,1.80,1,1
2025,2025 UFA,17087,1.87,2,1
2025,2022 4.19,15787,1.14,1,1
2025,2024 5.17,16624,0.98,3,1
2025,2025 oEXT,16191,4.41,2,1
2025,2023 5.21,16236,1.04,2,1
2025,2025 UFA,15788,1.86,3,1
2025,2025 ERFA,15051,1.10,1,1
2025,2024 4.10,16747,1.04,3,1
2025,2025 R/F,14235,1,2,1
2025,2024 3.01,16652,1.40,3,1
2025,2024 5.15,16664,0.98,3,1
2025,2025 UFA,16166,1.90,1,1
2025,2024 R/F,16287,1.10,1,1
2025,2025 3.19,17149,1.10,4,1
2025,2023 4.04,16266,1.17,2,1
2025,2023 5.17,16268,1.04,2,1
2025,2024 2.04,16650,1.91,3,1
2025,2024 SRFA,16282,5.38,2,1
2025,2025 3.22,17151,1.07,4,1
2025,2025 3.02,17052,1.37,4,1
2025,2025 UFA,14675,1,1,1
2025,2025 UDFA,17160,0.90,3,1
2025,2025 UFA,16356,1,1,1
2025,2024 SRFA,14249,5.38,1,1
2025,2023 3.10,16230,1.30,2,1
2025,2025 UFA,11723,3.70,1,1
2025,2025 UFA,13692,3,1,1
2025,2025 UFA,16788,1.80,1,1
2025,2024 1.16,16653,2.24,3,1
2025,2025 5YO,15284,26.21,1,1
2025,2025 UFA,10775,5.30,1,1
2025,2025 UFA,15668,1,1,1
2025,2022 1.03,15711,8.42,1,1
2025,2025 2.11,17122,1.60,4,1
2025,2022 2.12^,15846,3.41,1,1
2025,2022 1.16,15815,2.76,1,1
2025,2024 4.03,16704,1.09,2,1
2025,2025 UFA,12263,1.80,1,1
2025,2025 1.04,17030,6.11,4,1
2025,2025 UFA,13920,1.90,2,1
2025,2025 UFA,13707,1.80,1,1
2025,2025 UFA,11768,1,1,1
2025,2025 B/R,13743,7.20,3,1
2025,2023 iEXT,15742,3.74,2,1
2025,2025 1.11,17102,3.10,4,1
2025,2024 5.01,16684,1.00,3,1
2025,2022 1.08,15789,4.71,1,1
2025,2024 B/R,13214,20.57,3,1
2025,2025 3.14,17131,1.15,4,1
2025,2025 UFA,15387,1.86,2,1
2025,2025 UDFA,17177,0.90,3,1
2025,2025 R/F,15081,1,2,1
2025,2023 4.11,16262,1.11,2,1
2025,2022 2.08^,15721,3.41,1,1
2025,2025 R/F,13760,1,2,1
2025,2024 UDFA,16633,0.94,2,1
2025,2025 UFA,16195,1.80,1,1
2025,2024 4.13,16673,1.03,3,1
2025,2023 oEXT,14162,19.21,1,1
2025,2024 1.01,16579,8.79,3,1
2025,2025 UFA,13959,1.80,1,1
2025,2023 5.10,16284,1.06,2,1
2025,2024 UDFA,16719,0.94,2,1
2025,2023 5.26,16274,1.04,2,1
2025,2022 1.05,15756,6.45,1,1
2025,2025 R/F,16793,1,2,1
2025,2025 UFA,15256,2,1,1
2025,2025 3.03,17134,1.35,4,1
2025,2022 5.13^,15710,3.41,1,1
2025,2025 ORFAN,12225,15,1,1
2025,2025 R/F,15391,1,2,1
2025,2025 2.07,17113,1.79,4,1
2025,2025 UFA,14221,5.58,3,1
2025,2025 UFA,14157,11.50,2,1
2025,2025 R/F,15857,1,2,1
2025,2025 5.12,17096,0.94,4,1
2025,2025 4.17,17146,0.97,4,1
2025,2022 2.06,15694,2.16,1,1
2025,2025 UFA,14283,1.80,1,1
2025,2025 ERFA,16432,1.10,1,1
2025,2022 1.07,15753,5.18,1,1
2025,2025 B/R,14928,5.42,2,1
2025,2025 UFA,14169,1,1,1
2025,2023 5.22,16206,1.04,2,1
2025,2024 3.14,16716,1.17,3,1
2025,2024 2.07,16629,1.75,3,1
2025,2025 UFA,10703,5.30,1,1
2025,2023 1.15,16226,2.53,2,1
2025,2025 B/R,14909,9.12,2,1
2025,2025 UFA,14328,1.80,1,1
2025,2024 UDFA,16762,0.94,2,1
2025,2025 UFA,12140,1,1,1
2025,2025 5.05,17145,0.95,4,1
2025,2025 R/F,16346,1,2,1
2025,2025 UFA,13266,1,1,1
2025,2023 3.09,16241,1.32,2,1
2025,2024 RRFA,14947,3.41,1,1
2025,2022 5.01,15840,1.11,1,1
2025,2025 UFA,13325,1.80,1,1
2025,2025 5.15,17172,0.94,4,1
2025,2024 UFA,15894,1.87,2,1
2025,2024 1.08,16620,3.67,3,1
2025,2024 3.06,16610,1.29,3,1
2025,2025 UFA,15819,1,1,1
2025,2023 1.03,16148,7.21,2,1
2025,2023 3.12,16276,1.28,2,1
2025,2025 UFA,14877,1.90,1,1
