year,name,draft_team,stats_global_id,position,id,team,draft_year,twitter_username,cbs_id,stats_id,fleaflicker_id,status,rotoworld_id,jersey,rotowire_id,college,weight,height,draft_pick,draft_round,sportsdata_id,birthdate,nfl_id,espn_id
2018,"Alexander, Maurice",STL,593247,S,11792,SEA,2014,,2129466,27638,,,9655,41,9642,Utah State,220,74,10,4,959852b0-ce24-4c89-abff-ded427cbfbdf,666680400,mauricealexander/2550145,16937
2018,"Jones, DaQuan",TEN,560298,DE,11793,TEN,2014,RiDQulous_98,1765939,27640,,,9656,92,9393,Penn State,320,76,12,4,0d038341-cd66-4651-93c4-e76c6d218135,693810000,daquanjones/2543504,16910
2018,"McGill, Keith",OAK,591932,S,11794,FA,2014,SpotliteUno,1825051,27644,,,9657,39,9336,Utah,210,75,16,4,22e3f7ee-2866-4d65-8502-5bb5fc492a13,605422800,keithmcgill/2543762,16940
2018,"Hitchens, Anthony",DAL,553657,LB,11795,KCC,2014,AnthonyHitchens,2129465,27647,,,9658,53,9643,Iowa,235,72,19,4,919cdf12-3811-49d1-a7a5-65ff29a59434,708152400,anthonyhitchens/2543592,16883
2018,"Huff, Marqueston",TEN,592415,S,11797,FA,2014,,1754682,27650,,,9659,20,9300,Wyoming,205,71,22,4,ebb13f2b-f29b-4f05-b88a-a522d1935fa3,702536400,marquestonhuff/2543776,16904
2018,"Norwood, Kevin",SEA,508657,WR,11798,FA,2014,MrClutch_83,1691428,27651,,,9660,83,9469,Alabama,212,74,23,4,66e0d528-ba62-477f-9847-71c317eb019a,622530000,kevinnorwood/2543689,16841
2018,"Aikens, Walt",MIA,508558,S,11799,MIA,2014,Walt_Aikens,1691198,27653,,,9575,35,9587,Liberty,200,73,25,4,19403487-1d34-434b-8fc2-a8852167af76,677307600,waltaikens/2543724,16819
2018,"Desir, Pierre",CLE,473659,CB,11801,IND,2014,pierre_desir,1714348,27655,,,9357,35,9367,Lindenwood,192,73,27,4,f8f7a845-ae30-404c-8800-66bd643b6d2d,652770000,pierredesir/2543811,16948
2018,"Boston, Tre",CAR,546085,S,11802,ARI,2014,TreBos10,2129491,27656,,,9583,33,9303,North Carolina,205,73,28,4,4ca2f25d-7a0c-42e2-9b35-c9b9a025990b,709448400,treboston/2543830,16877
2018,"Johnson, Dontae",SFO,557337,CB,11803,FA,2014,3Johnson6,1737356,27657,,,9661,27,9301,North Carolina State,200,74,29,4,d5ba025d-5e9d-452d-8b86-f68a3bff5e22,691563600,dontaejohnson/2543739,16893
2018,"Pierre-Louis, Kevin",SEA,542392,LB,11805,NYJ,2014,,2129497,27660,,,9662,57,9712,Boston College,230,72,32,4,14656a50-c687-48e0-a2d9-819709e3ffa3,686811600,kevinpierre-louis/2543563,16888
2018,"Lawson, Nevin",DET,558984,CB,11806,DET,2014,,1754721,27661,,,9663,21,9612,Utah State,190,70,33,4,7ec05721-dba9-4e27-8cf0-92d626754624,672382800,nevinlawson/2543872,16929
2018,"Urban, Brent",BAL,509425,DE,11807,BAL,2014,urbanlegend96,1697015,27662,,,9566,58,9415,Virginia,309,79,34,4,63cef4ac-6e22-497b-9f8c-fbccd0694d17,673419600,brenturban/2543765,16831
2018,"Taliaferro, Lorenzo",BAL,701522,RB,11809,FA,2014,ZoBot_45,2129490,27666,,,9560,34,9539,Coastal Carolina,232,72,38,4,6eba2319-7d5b-44da-bc48-280d3f9e423f,693464400,lorenzotaliaferro/2543704,16950
2018,"Grant, Ryan",WAS,497786,WR,11812,IND,2014,RyanGrant25,1680086,27670,,,9666,19,9462,Tulane,195,72,2,5,cc9df25a-bb22-4737-83df-ff01d3fd7695,661582800,ryangrant/2543759,16845
2018,"Smith, Telvin",JAC,553295,LB,11813,JAC,2014,TelvinSmith_22,1737420,27672,,,9394,50,9371,Florida State,215,75,4,5,dfbbe1cc-1fce-4599-92ae-922a8b79fb83,671346000,telvinsmith/2543711,16891
2018,"Allen, Ricardo",ATL,548405,S,11814,ATL,2014,Ricardo37Allen,1737526,27675,,,9667,37,9609,Purdue,186,69,7,5,4ba33131-8214-45bf-9ce1-5ac08f1b68c5,693032400,ricardoallen/2543850,16882
2018,"Benwikere, Bene",CAR,558950,CB,11815,OAK,2014,JustBeneB,2129519,27676,,,9579,46,9618,San Jose State,195,72,8,5,4c0a966e-797d-4e60-8ba9-a67b5749ec5f,683874000,benebenwikere/2543855,16872
2018,"Williamson, Avery",TEN,557814,LB,11816,NYJ,2014,AWilliamson54,2129521,27679,,,9571,54,9640,Kentucky,246,73,11,5,a36dd143-6b0f-429e-95ba-335559ff4845,700117200,averywilliamson/2543597,16920
2018,"Berhe, Nat",NYG,512382,S,11817,PIT,2014,NatBerhe,2129524,27680,,,9580,31,9313,San Diego State,195,71,12,5,aa80f701-cce8-4136-b0cb-965fb8c90519,678776400,natberhe/2543643,16850
2018,"George, Jeremiah",NYJ,555732,LB,11818,FA,2014,JGeorge52,2129525,27682,,,9624,59,9388,Iowa State,234,71,14,5,94d5430e-41b9-4b3f-af7e-4d25bd6da4be,696229200,jeremiahgeorge/2543594,16897
2018,"Reid, Caraun",DET,521309,DT,11820,DAL,2014,ChopReid,1752983,27686,,,9672,75,9395,Princeton,292,74,18,5,aa82ed23-934e-451f-ac47-65c63a84bf16,690872400,caraunreid/2543748,16853
2018,"Smith, Chris",JAC,555584,DE,11821,CLE,2014,,2129523,27687,,,9673,50,9409,Arkansas,266,73,19,5,df08d4a5-2979-469d-9775-ed34fc3f43ee,697784400,chrissmith/2543692,16917
2018,"Stinson, Ed",ARI,508668,DE,11822,FA,2014,ejstinson72,1691435,27688,,,9556,97,9413,Alabama,287,76,20,5,c406f27e-0bd9-4ac9-b18b-07cd74bfdd32,635058000,edstinson/2543688,16840
2018,"Reaser, Keith",SFO,502877,CB,11827,FA,2014,KeithReaser3,2129559,27698,,,9679,20,9611,FAU,190,72,30,5,ff05fdc3-e3a4-4d18-861e-5b1f8553d773,680936400,keithreaser/2543582,16930
2018,"Kennard, Devon",NYG,510152,LB,11830,DET,2014,DevonKennard,2008672,27702,,,9682,42,9377,USC,256,75,34,5,036131ed-3862-4f06-8379-084d3b2352d5,677739600,devonkennard/2543869,16820
2018,"Acker, Kenneth",SFO,559024,CB,11832,JAC,2014,,2129558,27708,,,9684,33,9768,SMU,195,72,4,6,101b9211-4f92-4024-8978-b4df2eec3c74,697352400,kennethacker/2549981,16914
2018,"Exum, Antone",MIN,507515,S,11833,SFO,2014,tony_amarachi,1691182,27710,,,9612,38,9339,Virginia Tech,219,72,6,6,2a027210-21b3-4723-868d-df995e5d7441,667630800,antoneexum/2543680,16833
2018,"Blue, Alfred",HOU,540506,RB,11834,HOU,2014,AlfredBlue4,2129554,27709,,,9685,23,9360,LSU,225,74,5,6,cbf1cdba-d165-45f7-a695-5e0971dd9042,672728400,alfredblue/2543600,16921
2018,"Fales, David",CHI,512431,QB,11835,MIA,2014,dfales10,1700545,27711,,,9359,8,9318,San Jose State,210,74,7,6,eab69ec2-9cba-4783-8260-cf99121ed2c8,655016400,davidfales/2543751,16821
2018,"Gaines, E.J.",STL,553230,CB,11838,CLE,2014,GainesTrain_31,1737669,27716,,,9619,28,9335,Missouri,190,70,12,6,ab7df007-37bf-407b-b77d-0e719c80f065,698821200,e.j.gaines/2543823,16898
2018,"Hazel, Matt",MIA,557279,WR,11839,FA,2014,MattHazel_,2129555,27718,,,9688,83,9634,Coastal Carolina,195,73,14,6,eeb75eda-de43-401e-979b-2fbcc060c33c,696142800,matthazel/2543792,16870
2018,"O'Donnell, Pat",CHI,511734,PN,11840,CHI,2014,PatODonnell_16,2129553,27719,,,9689,40,9769,Miami,220,76,15,6,ccb2f18f-1454-4ec4-a9ae-2d7f5c20f86f,667198800,pato'donnell/2543611,16863
2018,"Moore, Zach",NEP,824041,DE,11845,ARI,2014,zachmoore_90,2129589,27726,,,9694,56,9682,Concordia,275,78,22,6,63175907-f9fc-4a3a-a376-d8e3a76d7964,652510800,zachmoore/2543796,16959
2018,"Dixon, Brandon",NYJ,794241,CB,11846,FA,2014,,2129592,27723,,,9690,25,9659,Missouri State,203,71,19,6,050d040a-1bee-4b22-a15b-f01e2e30359b,641106000,brandondixon/2543626,16957
2018,"Enunwa, Quincy",NYJ,540619,WR,11850,NYJ,2014,QuincyEnunwa,2129594,27737,,,9610,81,9476,Nebraska,225,74,33,6,0adf5b2c-35bd-41f2-8e73-3dad53454d78,707288400,quincyenunwa/2543828,16899
2018,"Prosch, Jay",HOU,543641,RB,11851,FA,2014,DaRealJayProsch,1751796,27739,,,9701,45,9774,Auburn,255,73,35,6,0719b89b-85f5-4be2-a335-596e81d93913,714373200,jayprosch/2543695,16875
2018,"Flowers, Marquis",CIN,542297,LB,11852,WAS,2014,MrHitThat_53,2129582,27740,,,9702,50,9775,Arizona,245,74,36,6,ece6cc68-6834-4c1a-ab97-03d327ea132d,698216400,marquisflowers/2549896,16924
2018,"Gilbert, Garrett",FA,507477,QB,11854,CAR,2014,QBGGilbert,2136090,27742,,,9522,3,9776,SMU,230,76,38,6,56073e7b-84ca-4d4a-a2e7-1bfc0277e8d4,678344400,garrettgilbert/2549982,16809
2018,"Hal, Dre",HOU,555644,S,11855,HOU,2014,,2129728,27744,,,9628,29,9676,Vanderbilt,195,70,1,7,513caa63-d30d-4cde-b605-8cf825a4ef27,707202000,,10411
2018,"Campanaro, Michael",BAL,500653,WR,11857,FA,2014,MikeCamp_12,1682076,27746,,,9594,10,9468,Wake Forest,191,69,3,7,742796c3-a092-49ab-9b24-dbc224fd11a1,664779600,michaelcampanaro/2550163,16832
2018,"Carrie, Travis",FA,468954,CB,11858,CLE,2014,,1631651,27747,,,9596,27,11514,Ohio,204,72,4,7,3f0613a9-f060-4b43-95cb-3b263f05cd0f,649141200,t.j.carrie/2550164,16808
2018,"Stephen, Shamar",MIN,511821,DT,11859,SEA,2014,ShamarStephen59,1701728,27748,,,9704,99,9400,UConn,309,77,5,7,e1b3b636-39b5-46cf-aa7f-216b09ead7e6,667458000,shamarstephen/2543706,16866
2018,"Allen, Beau",PHI,556251,DT,11862,TBB,2014,Beau_Allen,2129632,27752,,,9708,94,9779,Wisconsin,327,75,9,7,8e16968a-ac98-4e30-a7b4-5e90202277f6,690094800,beauallen/2543884,16912
2018,"Reilly, Trevor",NYJ,325069,LB,11869,FA,2014,reilly0949,1704754,27761,,,9716,51,9341,Utah,240,77,18,7,d8786e1c-7bf4-42e2-9ee3-a80d8630728b,569394000,trevorreilly/2543676,16834
2018,"Janis, Jeff",GBP,794243,WR,11870,FA,2014,jrjanis,2028397,27764,,,9719,13,9466,Saginaw Valley,219,75,21,7,7b1c1855-fc6d-42aa-ac3e-588e82333146,676443600,jeffjanis/2543750,16960
2018,"Fede, Terrence",MIA,518076,DE,11871,FA,2014,T_Fede,2129679,27762,,,9717,69,9784,Marist,267,76,19,7,5064d069-aa24-4828-81c9-c78e0e56fb78,690526800,terrencefede/2550160,16860
2018,"Harris, Shelby",DAL,500700,DE,11872,DEN,2014,ShelbyHarris93,2129678,27763,,,9718,93,9785,Illinois State,288,74,20,7,20d66704-9c12-467f-a6ca-9cf9dc00730c,681886800,shelbyharris/2549926,16837
2018,"Nelson, Corey",DEN,542891,LB,11877,TBB,2014,C_Ne7son,2129672,27770,,,9724,52,9792,Oklahoma,226,73,27,7,663dae9c-0484-4eb6-a093-ae19d0a743db,703918800,coreynelson/2550167,16902
2018,"Mitchell, Terrance",DAL,545830,CB,11883,CLE,2014,mr_reloaded9,1737547,27782,,,9732,39,9332,Oregon,191,71,39,7,94f04ef5-238a-4f38-b45a-de2e7f3b9f9e,706942800,terrancemitchell/2543637,16927
2018,"Williams, Damien",FA,691283,RB,11886,KCC,2014,,2130689,28115,,,9570,29,9644,Oklahoma,221,71,,,90908a56-901b-466d-8689-943075da96fe,702277200,damienwilliams/2550512,17359
2018,"Wilson, Albert",FA,556955,WR,11890,MIA,2014,,2130201,28046,,,9572,2,9491,Georgia State,195,69,,,2958ea86-e2dc-4719-93e5-cc9d093ca963,710917200,albertwilson/2550272,17051
2018,"Fluellen, David",FA,559264,RB,11894,TEN,2014,,2130224,27790,,,9616,32,9534,Toledo,224,71,,,481da4a3-fb29-4480-9db4-9cffdf33f510,696661200,davidfluellen/2550289,16994
2018,"Bibbs, Kapri",FA,590943,RB,11895,GBP,2014,,2130833,27821,,,9581,35,9238,Colorado State,203,70,,,4402b8d5-d6bf-43d0-9198-651506abba76,726642000,kapribibbs/2550542,16969
2018,"Swoope, Erik",FA,550290,TE,11904,NOS,2014,,2130326,27914,,,9792,86,9808,Miami,255,76,,,947e7faa-e8be-4603-829c-b57e4247ccbf,705301200,erikswoope/2550405,17091
2018,"Coons, Travis",FA,695176,PK,11909,FA,2014,,2130870,27958,,,9931,5,9816,Washington,200,73,,,efb15571-8b8c-4894-8c3f-f595cf7ccf87,697352400,traviscoons/2550551,17130
2018,"Jones, Howard",FA,794244,DE,11922,FA,2014,,2130612,27813,,,9794,57,9689,Shephard,238,76,,,fc81dd37-25b1-453b-90f4-7cab049f0111,634626000,,17009
2018,"Hurns, Allen",FA,540997,WR,11925,DAL,2014,,2130337,27874,,,9867,8,9485,Miami,195,73,,,10952a8e-9da1-447b-a016-c699db00c5f0,690699600,allenhurns/2550353,17177
2018,"Hewitt, Ryan",FA,503183,RB,11927,IND,2014,,2130137,28021,,,9985,88,9654,Stanford,255,76,,,fa26e15f-2375-4acc-aaae-cf32cfe4bc3e,664693200,ryanhewitt/2550206,17169
2018,"Fowler, Bennie",FA,511509,WR,11931,NYG,2014,,2130161,27826,,,9826,18,9353,Michigan State,212,73,,,132721b4-fd32-4795-b214-ab4baaaceb3a,676530000,benniefowler/2550198,16995
2018,"Boswell, Chris",FA,504436,PK,11936,PIT,2014,,1724930,28188,,,10118,9,9646,Rice,185,74,,,441eb531-1ec8-4f65-9174-78bc6adada63,669099600,chrisboswell/2550545,17372
2018,"Thielen, Adam",FA,733643,WR,11938,MIN,2014,,2059362,27277,,,9054,19,8986,Minnesota State-Mankato,195,74,,,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,651301200,,16460
2018,"Oliver, Branden",FA,506492,RB,11941,FA,2014,,2132786,28272,,,10198,40,9550,Buffalo,208,68,,,7dac43ce-3a74-4033-b63f-bf9171a24a55,673592400,brandenoliver/2550658,17452
2018,"Santos, Cairo",FA,546669,PK,11945,TBB,2014,,2132690,28227,,,10155,8,9633,Tulane,173,68,,,d96ff17c-841a-4768-8e08-3a4cfcb7f717,689922000,cairosantos/2550636,17427
2018,"Reedy, Bernard",FA,559281,WR,11946,FA,2014,,2130103,28071,,,9783,18,9733,Toledo,175,69,,,3a0c7a30-c924-4bfa-a844-14eb394969da,694155600,,17032
2018,"McManus, Brandon",FA,513098,PK,11947,DEN,2014,,2058320,27120,,,8912,17,9948,Temple,201,75,,,6444feb1-f5a4-4b45-9a45-79308a4445fd,680418000,brandonmcmanus/2541556,16339
2018,"Bersin, Brenton",FA,461274,WR,11948,FA,2013,,1979352,26096,,,7829,11,8417,Wofford,210,75,,,76ffae7b-4ff8-40c8-abee-de24873135cd,642229200,,15547
2018,"McCain, Chris",FA,595525,DE,11950,FA,2014,,2132695,28242,,,10170,76,9962,California,236,77,,,ec0183f6-bd9b-4a21-b8f5-ea4d8f3741b2,690699600,chrismccain/2550628,17430
2018,"Snead, Willie",FA,591586,WR,11951,BAL,2014,,2130155,28026,,,9989,82,9284,Ball State,195,71,,,8482bc94-0eb0-4e92-8f99-ced135f3cd5d,719298000,,17258
2018,"Elliott, Jayrone",FA,559263,LB,11954,FA,2014,,2130181,28075,,,10025,40,9955,Toledo,255,75,,,4642915e-8c37-4692-9169-fa210b6efc8c,689835600,,16991
2018,"Coyle, Brock",FA,518247,LB,11955,SFO,2014,,2130245,27801,,,9809,50,9946,Montana,245,73,,,b1f8c22c-e516-4fdc-9ecd-d2bd1e9a1f36,655707600,brockcoyle/2550285,16983
2018,"Sorensen, Daniel",FA,463549,S,11956,KCC,2014,,2130197,28036,,,9999,25,9680,Brigham Young,208,74,,,d1e46e40-5e8c-4b5a-ae03-5d0093b98633,636613200,danielsorensen/2550257,17259
2018,"Inman, Dontrelle",FA,399529,WR,11957,IND,2013,,1272256,25120,,,6840,80,7659,Virginia,205,75,,,61194d09-1caf-4bd6-9ff2-a6b1601a1839,602226000,dontrelleinman/2530700,14269
2018,"Catanzaro, Chandler",FA,522233,PK,11960,CAR,2014,,2130276,28103,,,10045,7,9845,Clemson,200,75,,,0d1171d4-c955-4966-9257-640b569866d1,667544400,chandlercatanzaro/2550325,16976
2018,"Perry, Senorise",FA,553705,RB,11964,MIA,2014,,2132668,28223,,,10151,32,9872,Louisville,210,72,,,3d94860c-82db-43fd-aa99-3b72390111a4,685256400,senoriseperry/2550633,17421
2018,"Butler, Malcolm",FA,704242,CB,11965,TEN,2014,Mac_BZ,2132696,28244,,,10172,21,9944,West Alabama,190,71,,,ab49bafe-7023-46ce-9606-9a9823eabee6,636354000,malcolmbutler/2550613,17435
2018,"Parkey, Cody",FA,557135,PK,11966,CHI,2014,,2130323,27911,,,9893,1,9943,Auburn,190,72,,,4b99ead5-0f79-4899-84a7-075c08890698,698475600,codyparkey/2550380,17082
2018,"Pennel, Mike",FA,652847,DT,11970,NYJ,2014,,2130184,28085,,,9765,69,9661,Colorado State-Pueblo,330,76,,,8b9bc551-66bb-4948-849f-c0471caaeb19,673765200,,17230
2018,"Murray, Patrick",FA,522620,PK,11971,FA,2014,,2117665,27506,,,9306,7,9933,Fordham,182,67,,,7481e90a-ffbb-49b8-a55e-a68335d1bbc9,677566800,,16684
2018,"Brown, Corey",FA,568316,WR,11972,FA,2014,,2130815,27938,,,9917,5,9486,Ohio State,190,71,,,52e1f731-0038-4ecc-82b1-b0073de9c9f6,692859600,,17399
2018,"Patmon, Tyler",FA,497255,CB,11974,JAC,2014,,2132784,28270,,,10196,8,9830,Oklahoma State,188,70,,,10af66eb-88ac-456d-8d47-d7c1e19c8b30,664866000,tylerpatmon/2550659,17450
2018,"Gabriel, Taylor",FA,752062,WR,11975,CHI,2014,,2132670,28234,,,10162,18,9864,Abilene Christian,165,68,,,4b3677f5-712e-43f2-b7bb-51ac6f291b86,666766800,taylorgabriel/2550617,17437
2018,"Darkwa, Orleans",FA,546645,RB,11977,FA,2014,,2130677,28169,,,10102,26,9551,Tulane,219,71,,,6fa02dfe-225c-4d0f-9d09-6a6ec31637a4,699253200,orleansdarkwa/2550481,17331
2018,"Burley, Marcus",FA,466694,CB,11978,FA,2013,,2059192,26962,,,8774,20,9162,Delaware,190,70,,,a486fc4b-e475-4ff2-b22a-f454c266819a,648104400,marcusburley/2541688,16131
2018,"Schmidt, Colton",FA,515262,PN,11980,FA,2013,,2071267,27459,,,9227,6,9027,UC Davis,224,71,,,ca668ed5-05b3-41da-a3a4-6fa8982968f6,657003600,coltonschmidt/2542246,16623
2018,"Way, Tress",FA,447976,PN,11985,WAS,2013,tress_way,2060052,26945,,,8759,10,9832,Oklahoma,220,73,,,55e1ecbd-96c5-456e-833b-9cd3f046f3fc,640414800,tressway/2541903,16166
2018,"Kerr, Zach",FA,495347,DE,11993,DEN,2014,,2130863,27905,,,9787,92,9637,Delaware,334,74,,,5165ce25-382b-4809-83b7-8c66d93c2aef,651906000,,17071
2018,"Smith, Jacquies",FA,463445,DE,11994,OAK,2013,,1630792,26300,,,8020,93,8151,Missouri,260,74,,,3add1dd8-32aa-44a5-b69a-b0ad2eace07b,637736400,,15356
2018,"Edebali, Kasim",FA,498200,LB,11996,CIN,2014,,1679689,27923,,,9903,66,9378,Boston College,253,74,,,25a958c9-4035-43ad-8c9c-1309ea592e66,619333200,,17141
2018,"Johnson, Anthony",FA,589979,DE,11998,IND,2014,,1824830,28097,,,9543,96,9359,LSU,275,75,,,e12c1ad8-ba0f-422f-849b-c9cabb1ebb97,727851600,anthonyjohnson/2550489,17184
2018,"Palepoi, Tenny",FA,652030,DT,12001,FA,0,,2130627,27853,,,9743,63,9647,Utah,298,73,,,e63a066c-48f4-462f-ab71-c642f1e083b6,661582800,tennypalepoi/2550460,17024
2018,"Westbrooks, Ethan",FA,794258,DE,12002,LAR,2014,,2130607,27972,,,9944,63,9685,West Texas A&M,287,76,,,bb29cf6c-17a4-4106-9b9c-47d2d9c0e6b9,658645200,,17285
2018,"Wynn, Kerry",FA,500183,DE,12008,NYG,2014,,2130214,28051,,,9760,72,9691,Richmond,261,77,,,d694d99d-0dd2-443f-b02a-6cd377cdaf6e,666334800,kerrywynn/2550312,17296
2018,"Toussaint, Fitzgerald",FA,511496,RB,12009,FA,2014,,2132924,28283,,,10209,33,9841,Michigan,204,69,,,0e166068-5f25-488e-9115-4d1146de184a,641797200,fitzgeraldtoussaint/2550738,17465
2018,"Williams, K'Waun",FA,554005,CB,12015,SFO,2014,,2132716,28265,,,10192,8,9953,Pittsburgh,185,69,,,63a656b9-bcbb-44a3-95c8-e8a63660e71b,679294800,k'waunwilliams/2550654,17444
2018,"Ross, Rashad",FA,598945,WR,12038,FA,2013,,2060281,27305,,,9080,19,9759,Arizona State,180,72,,,a55c773c-1ce6-4d0f-a800-768575d74121,633934800,rashadross/2541940,16566
2018,"Smith, Keith",FA,558973,RB,12040,OAK,2014,,2130290,28141,,,10076,40,9990,San Jose State,240,72,,,955093e0-39aa-48b4-b34d-259b369e6535,702709200,keithsmith/2550400,17315
2018,"Coleman, Deandre",FA,498129,DT,12051,FA,0,,1679894,27870,,,9863,98,9402,California,341,77,,,f14b5193-0f82-4bdb-852d-05af0fb59d5f,664952400,deandrecoleman/2550549,17128
2018,"Martino, Freddie",FA,562535,WR,12062,FA,2014,,2130097,28060,,,10016,16,9854,North Greenville,195,72,,,88eda217-d9ad-4abb-bcc1-2cbfe2a20b4d,684219600,freddiemartino/2550223,17205
2018,"Terrell, Steven",FA,511408,S,12065,FA,2012,,2059201,26978,,,8786,45,9192,Texas A&M,197,70,,,f4ce175a-0408-4215-8a64-2cac3679d151,653893200,steventerrell/2541754,16450
2018,"Ladler, Kenny",FA,543366,S,12067,NYG,2014,,1752310,28153,,,9785,33,9299,Vanderbilt,201,72,,,d452a634-8f68-4bae-808d-5ce4d9630970,709275600,,17317
2018,"Taylor, Adarius",FA,695090,LB,12072,TBB,2014,,2130817,27940,,,9918,57,9996,Florida Atlantic,230,72,,,1db9d170-d0cf-4b2c-a160-fe828a7339eb,653893200,,17401
2018,"Barrett, Shaq",FA,602273,LB,12075,DEN,2014,,2130832,27820,,,9577,56,9995,Colorado State,250,74,,,df483199-088f-47d6-b8fc-1574f74bb4e2,721976400,shaquilbarrett/2550541,16967
2018,"Autry, Denico",FA,652571,DT,12083,IND,2014,,2132722,28266,,,9778,96,9746,Mississippi State,285,77,,,a21d1e4a-aae6-4ebe-8f70-1087151b2b50,648018000,denicoautry/2550646,17447
2018,"Davis, Todd",FA,551340,LB,12087,DEN,2014,,2135489,28312,,,10238,51,9998,Sacramento State,230,73,,,a5c2a8bd-7935-4819-800f-32e3eefe4f61,706078800,todddavis/2550930,17497
2018,"Phillips, Adrian",FA,555857,S,12088,LAC,2014,,2133817,28303,,,10229,21,10002,Texas,208,71,,,3c119ef7-fe68-439d-93e4-89ab4fd1df44,701758800,adrianphillips/2550842,17487
2018,"Williams, Marcus",FA,559857,CB,12090,CHI,2014,,2130851,28204,,,10133,31,10001,North Dakota State,196,71,,,02eb6a66-8d0d-42a4-a2c9-10e028908910,669790800,marcuswilliams/2550605,2508192
2018,"Thompson, Peyton",FA,466564,S,12094,FA,2013,tattedNspatted,1974183,26180,,,7910,25,8840,San Jose State,184,70,,,c5c12462-4a66-469c-a847-b64aa493dfd7,654325200,peytonthompson/2535582,15156
2018,"West, Charcandrick",FA,752129,RB,12098,KCC,2014,,2130200,28044,,,10006,36,9891,Abilene Christian,205,70,,,65f91b8b-6794-4273-bf42-4d00b5973ddd,675838800,charcandrickwest/2550268,17284
2018,"Mauro, Josh",FA,503188,DE,12099,NYG,2014,,1685973,27815,,,9795,97,9412,Stanford,290,78,,,6399b33c-6d3d-4fc5-b142-1a5deb33ef76,666766800,joshmauro/2550437/,17017
2018,"Brate, Cameron",FA,552926,TE,12110,TBB,2014,,2132787,28267,,,10193,84,10008,Harvard,245,77,,,5afe93fd-0caf-4cca-83fc-7f405bebfa3e,678517200,,17453
2018,"Dunn, Brandon",FA,553729,DT,12111,HOU,2014,,2130827,27835,,,9833,92,9817,Louisville,310,74,,,29626ee6-b528-4618-a4a5-771a5b0ff54d,715669200,,17061
2018,"Meder, Jamie",FA,794047,DT,12136,SEA,2014,,2130126,27983,,,9955,66,10025,Ashland,308,75,,,3a8befa1-04e8-4aa7-bc14-504e3d2de483,671432400,jamiemeder/2550230,17214
2018,"Simonson, Scott",FA,564881,TE,12138,NYG,2014,,2130881,28215,,,10143,82,10016,Assumption,261,77,,,b77aa319-b97f-4316-84c5-e51390432644,703141200,,17391
2018,"Winston, Jameis",TBB,691536,QB,12140,TBB,2015,Jaboowins,1998197,28389,,,9376,19,10037,Florida State,231,76,1,1,fb3b36fc-b985-4807-8199-d038d7e62a93,757832400,,2969939
2018,"Mariota, Marcus",TEN,607843,QB,12141,TEN,2015,,1880862,28390,,,9385,18,10074,Oregon,222,76,2,1,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,751957200,marcusmariota/2552466,2576980
2018,"Hundley, Brett",GBP,590420,QB,12142,SEA,2015,BrettHundley17,1824723,28535,,,10402,3,9706,UCLA,226,75,11,5,e97f5ca9-186e-4346-ae65-1cd757ada455,740120400,,2577189
2018,"Petty, Bryce",NYJ,503511,QB,12144,FA,2015,b_petty14,1686061,28491,,,10419,14,10163,Baylor,226,75,4,4,609ab653-c3d4-4138-a2d9-c697a34174ad,675666000,brycepetty/2552369,2466005
2018,"Mannion, Sean",FA,557860,QB,12145,LAR,2015,seanmannion4,1737484,28477,,,10409,19,10176,Oregon State,230,78,25,3,91ead748-e3b0-4926-bd3b-3e327b44e6bc,704178000,,2517017
2018,"Grayson, Garrett",NOS,541469,QB,12146,DEN,2015,gbg_18,1737770,28463,,,10394,2,10175,Colorado State,220,74,11,3,5b64cbb5-0af6-4efc-a441-31c1f33d2eab,675493200,,2575660
2018,"Gurley, Todd",FA,694641,RB,12150,LAR,2015,TG3II,2000877,28398,,,10288,21,10147,,227,73,10,1,14263792-d1d3-4b0c-85f7-2a85b4aed6f1,775890000,,2977644
2018,"Gordon, Melvin",FA,606516,RB,12151,LAC,2015,Melvingordon25,1871347,28403,,,10284,33,10064,Wisconsin,215,73,15,1,0f8ccece-d663-4069-944b-f318f64c60b7,734677200,melvingordon/2552469,2576434
2018,"Coleman, Tevin",ATL,696080,RB,12152,ATL,2015,Teco_Raww,2001839,28461,,,10359,23,10081,Indiana,210,73,9,3,5827b78b-5150-4ba9-bc46-902428e99a31,734936400,,2979477
2018,"Yeldon, T.J.",JAC,651103,RB,12153,JAC,2015,T_Yeldon,1984224,28424,,,10311,22,10056,Alabama,223,73,4,2,d28afbc1-16c0-4012-b24a-1bd99817e8a9,749538000,t.j.yeldon/2552471,2976516
2018,"Ajayi, Jay",MIA,590921,RB,12154,PHI,2015,JayTrain,1825212,28537,,,10361,26,10082,Boise State,223,72,13,5,bb78a66a-a8ec-4294-8858-c7e5a1d15106,740120400,jayajayi/2552582,2573300
2018,"Abdullah, Ameer",DET,590796,RB,12155,MIN,2015,Ameerguapo,1824308,28442,,,10338,38,10126,Nebraska,203,69,22,2,c5e430c5-7a8e-4e29-b30f-1a527f05cb89,739947600,,2576336
2018,"Langford, Jeremy",CHI,557370,RB,12156,ATL,2015,J_Lang33,1762313,28494,,,10473,43,10186,Michigan State,211,72,7,4,6512b90e-d6b3-4719-bb0c-a75f97673f37,691995600,jeremylangford/2552379,2515416
