season,id,franchise_id,amount,description,timestamp,ts_utc
2024,46,0017,1.09,Donovan Wilson - 2 yrs at $3.63 dropped 11/28/23,1709587787,2024-03-04T21:29:47+00:00
2024,47,0021,1.65,Jimmy Garropolo - 2 yrs at $5.51 dropped 11/17/23,1709587787,2024-03-04T21:29:47+00:00
2024,48,0032,1.29,James Houston - 2 yrs at $4.3 dropped 11/29/23,1709587787,2024-03-04T21:29:47+00:00
2024,49,0016,1.16,Robert Tonyan - 2 yrs at $3.85 dropped 9/12/23,1709587831,2024-03-04T21:30:31+00:00
2024,5,0009,1.23,DeVante Parker - 2 yrs at $4.11 dropped 11/11/23,1709586512,2024-03-04T21:08:32+00:00
2024,50,0017,1.35,Broderick Washington - 4 yrs at $1.5 dropped 12/29/23,1709587831,2024-03-04T21:30:31+00:00
2024,51,0016,1.45,Davon Godchaux - 2 yrs at $4.84 dropped 9/27/23,1709587857,2024-03-04T21:30:57+00:00
2024,52,0016,0.45,Tre'Davious White - 2 yrs at $1.5 dropped 9/13/23,1709587876,2024-03-04T21:31:16+00:00
2024,53,0002,3.3,H. Reddick 2024 B/R,1714763981,2024-05-03T19:19:41+00:00
2024,54,0003,0.79,B. Burns 2024 B/R,1714763981,2024-05-03T19:19:41+00:00
2024,55,0004,3.11,K. Murray 2024 B/R,1714763981,2024-05-03T19:19:41+00:00
2024,56,0005,1.3,C. Johnston 2024 B/R,1714763981,2024-05-03T19:19:41+00:00
2024,57,0008,5.07,D. Carr 2024 B/R,1714763981,2024-05-03T19:19:41+00:00
2024,58,0011,2.0,L. Williams 2024 B/R,1714763981,2024-05-03T19:19:41+00:00
